circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
3:13510410|13571825	3	13510410	13571825	4	3_2_0	22	0.267	exon	ENSRNOG00000017583,	+	NB501259:25:HYMKWBGXX:4:11510:17222:4023,NB501259:25:HYMKWBGXX:4:12609:4546:1469,NB501259:25:HYMKWBGXX:3:12407:18327:10007,NB501259:25:HYMKWBGXX:3:13412:6489:15313,
3:13510410|13602354	3	13510410	13602354	6	4_6_0	30	0.286	exon	ENSRNOG00000017583,	+	NB501259:25:HYMKWBGXX:4:12410:22258:10334,NB501259:25:HYMKWBGXX:1:23307:13023:7783,NB501259:25:HYMKWBGXX:1:11310:16840:6877,NB501259:25:HYMKWBGXX:1:12107:13605:15948,NB501259:25:HYMKWBGXX:4:22401:14706:9257,NB501259:25:HYMKWBGXX:1:13210:8881:14442,
3:21629177|21630876	3	21629177	21630876	1	1_1_0	32	0.059	exon	ENSRNOG00000009196,	-	NB501259:25:HYMKWBGXX:1:21307:5379:11192,
3:21825357|21826076	3	21825357	21826076	1	1_1_0	45	0.043	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12106:18614:13014,
3:21828368|21904269	3	21828368	21904269	3	3_2_0	20	0.231	exon	ENSRNOG00000010150,	-	NB501259:25:HYMKWBGXX:3:23606:12497:6266,NB501259:25:HYMKWBGXX:1:12111:7655:6984,NB501259:25:HYMKWBGXX:3:12510:11672:16287,
3:21878521|21904269	3	21878521	21904269	2	2_2_0	26	0.133	exon	ENSRNOG00000010150,	-	NB501259:25:HYMKWBGXX:3:12402:9806:11821,NB501259:25:HYMKWBGXX:1:11210:9971:7002,
3:21888304|21904269	3	21888304	21904269	1	1_1_0	32	0.059	exon	ENSRNOG00000010150,	-	NB501259:25:HYMKWBGXX:4:11503:23732:5335,
3:22381123|22394175	3	22381123	22394175	1	1_1_0	18	0.100	intron	ENSRNOG00000010526,	-	NB501259:25:HYMKWBGXX:2:21102:3941:4718,
3:33465220|33473531	3	33465220	33473531	1	1_1_0	36	0.053	exon	ENSRNOG00000027596,	+	NB501259:25:HYMKWBGXX:3:11610:5022:5753,
3:33467689|33491389	3	33467689	33491389	1	1_1_0	19	0.095	exon	ENSRNOG00000027596,	+	NB501259:25:HYMKWBGXX:1:21307:15123:20295,
3:38233588|38254161	3	38233588	38254161	1	1_1_0	7	0.222	exon	ENSRNOG00000027447,	-	NB501259:25:HYMKWBGXX:3:21408:10636:1423,
3:45981558|46031057	3	45981558	46031057	1	1_1_0	15	0.118	exon	ENSRNOG00000056984,	-	NB501259:25:HYMKWBGXX:3:11403:6698:15613,
3:46030457|46046205	3	46030457	46046205	1	1_1_0	20	0.091	exon	ENSRNOG00000056984,	-	NB501259:25:HYMKWBGXX:4:22610:9427:13987,
3:48250635|48265721	3	48250635	48265721	1	1_1_0	41	0.047	exon	ENSRNOG00000005307,	+	NB501259:25:HYMKWBGXX:3:13606:24665:8664,
3:53759345|53770478	3	53759345	53770478	5	5_3_1	4	0.714	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:21210:2747:1926,NB501259:25:HYMKWBGXX:4:11611:19194:19839,NB501259:25:HYMKWBGXX:2:13203:21031:12743,NB501259:25:HYMKWBGXX:3:11506:6221:9173,NB501259:25:HYMKWBGXX:1:23101:13925:15982,
3:54463198|54519757	3	54463198	54519757	1	1_1_0	29	0.065	exon	ENSRNOG00000024808,	-	NB501259:25:HYMKWBGXX:2:11301:8704:14297,
3:54509941|54566332	3	54509941	54566332	1	1_1_0	16	0.111	exon	ENSRNOG00000024808,	-	NB501259:25:HYMKWBGXX:1:22209:25610:9331,
3:56172538|56181510	3	56172538	56181510	1	1_1_0	31	0.061	exon	ENSRNOG00000008616,	+	NB501259:25:HYMKWBGXX:2:12102:23235:19538,
3:59648496|59680308	3	59648496	59680308	1	1_1_0	7	0.222	exon	ENSRNOG00000060479,	-	NB501259:25:HYMKWBGXX:1:21103:6108:8928,
3:59653911|59680308	3	59653911	59680308	5	3_5_0	13	0.435	exon	ENSRNOG00000060479,	-	NB501259:25:HYMKWBGXX:4:11407:3848:13155,NB501259:25:HYMKWBGXX:4:12501:15035:11991,NB501259:25:HYMKWBGXX:3:12510:23134:10900,NB501259:25:HYMKWBGXX:2:23109:11836:10472,NB501259:25:HYMKWBGXX:2:13308:26249:8181,
3:60610877|60619623	3	60610877	60619623	1	1_1_0	2	0.500	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12209:24488:11076,
3:60610877|60624155	3	60610877	60624155	1	1_1_0	3	0.400	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23108:20130:6975,
3:67723614|67757148	3	67723614	67757148	36	27_26_0	13	0.847	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21304:6986:9837,NB501259:25:HYMKWBGXX:2:21307:13863:17174,NB501259:25:HYMKWBGXX:2:11101:7337:5143,NB501259:25:HYMKWBGXX:1:21210:22514:3906,NB501259:25:HYMKWBGXX:4:23409:22601:17925,NB501259:25:HYMKWBGXX:4:23608:23541:9816,NB501259:25:HYMKWBGXX:4:12509:23405:7418,NB501259:25:HYMKWBGXX:4:12604:25220:14124,NB501259:25:HYMKWBGXX:4:22401:15391:9192,NB501259:25:HYMKWBGXX:1:23108:4463:13116,NB501259:25:HYMKWBGXX:1:23310:6026:2010,NB501259:25:HYMKWBGXX:2:22207:24634:17731,NB501259:25:HYMKWBGXX:2:23210:4947:17154,NB501259:25:HYMKWBGXX:2:23302:24711:10221,NB501259:25:HYMKWBGXX:3:21412:10802:7875,NB501259:25:HYMKWBGXX:3:21606:18074:4861,NB501259:25:HYMKWBGXX:3:21611:9113:1772,NB501259:25:HYMKWBGXX:2:12307:23725:2205,NB501259:25:HYMKWBGXX:2:13306:19730:2781,NB501259:25:HYMKWBGXX:3:11610:9076:4439,NB501259:25:HYMKWBGXX:3:12505:13572:11312,NB501259:25:HYMKWBGXX:3:12601:25996:11727,NB501259:25:HYMKWBGXX:1:11203:7383:4975,NB501259:25:HYMKWBGXX:2:21311:7495:19319,NB501259:25:HYMKWBGXX:2:11206:19866:6281,NB501259:25:HYMKWBGXX:3:23601:2677:8667,NB501259:25:HYMKWBGXX:4:23512:7210:9064,NB501259:25:HYMKWBGXX:4:12503:25599:19534,NB501259:25:HYMKWBGXX:1:12311:21684:7239,NB501259:25:HYMKWBGXX:1:13309:12400:19570,NB501259:25:HYMKWBGXX:3:21602:22202:1497,NB501259:25:HYMKWBGXX:3:21603:3667:2970,NB501259:25:HYMKWBGXX:3:22410:9711:5067,NB501259:25:HYMKWBGXX:3:22503:2381:8936,NB501259:25:HYMKWBGXX:2:12207:19520:12836,NB501259:25:HYMKWBGXX:1:11107:10510:18508,
3:79522319|79535362	3	79522319	79535362	1	1_1_0	10	0.167	intron	ENSRNOG00000028215,	+	NB501259:25:HYMKWBGXX:4:22611:4360:14633,
3:80670138|80718585	3	80670138	80718585	1	1_0_1	12	0.143	exon	ENSRNOG00000017422,	+	NB501259:25:HYMKWBGXX:2:21103:5437:16965,
3:93710860|93712600	3	93710860	93712600	1	1_1_0	12	0.143	intron	ENSRNOG00000009152,	-	NB501259:25:HYMKWBGXX:2:22301:13386:18138,
3:94396940|94398038	3	94396940	94398038	1	1_1_0	17	0.105	exon	ENSRNOG00000011358,	-	NB501259:25:HYMKWBGXX:2:11205:6842:12465,
3:104816866|104818862	3	104816866	104818862	2	1_2_0	2	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:21510:13379:7761,NB501259:25:HYMKWBGXX:3:23603:8794:15804,
3:104886422|105085171	3	104886422	105085171	1	1_1_0	2	0.500	intron	ENSRNOG00000031760,	+	NB501259:25:HYMKWBGXX:3:12612:12279:11010,
3:104980955|104984877	3	104980955	104984877	3	2_3_0	5	0.545	exon	ENSRNOG00000031760,	+	NB501259:25:HYMKWBGXX:4:22508:13330:18812,NB501259:25:HYMKWBGXX:3:12511:21290:4534,NB501259:25:HYMKWBGXX:2:22207:4788:20270,
3:105139744|105144289	3	105139744	105144289	3	2_2_1	2	0.750	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12207:9515:12050,NB501259:25:HYMKWBGXX:2:12303:4999:15946,NB501259:25:HYMKWBGXX:2:12104:24777:10595,
3:108435121|108435931	3	108435121	108435931	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22410:6440:16729,
3:108546846|108556071	3	108546846	108556071	3	2_3_0	0	1	intron	ENSRNOG00000005100,	-	NB501259:25:HYMKWBGXX:3:23612:19643:7983,NB501259:25:HYMKWBGXX:1:12309:25459:16245,NB501259:25:HYMKWBGXX:2:11203:2439:16676,
3:111713473|111718759	3	111713473	111718759	1	1_1_0	54	0.036	exon	ENSRNOG00000006378,	+	NB501259:25:HYMKWBGXX:4:22609:12712:17369,
3:111713473|111732677	3	111713473	111732677	1	1_1_0	53	0.036	exon	ENSRNOG00000006378,	+	NB501259:25:HYMKWBGXX:4:23508:6520:3621,
3:112699901|112716654	3	112699901	112716654	2	1_2_0	17	0.190	exon	ENSRNOG00000011059,	-	NB501259:25:HYMKWBGXX:2:13202:24653:6666,NB501259:25:HYMKWBGXX:2:21308:14245:5508,
3:112722217|112762808	3	112722217	112762808	1	1_1_0	7	0.222	exon	ENSRNOG00000011059,	-	NB501259:25:HYMKWBGXX:3:12608:6117:4517,
3:113846735|113862070	3	113846735	113862070	2	2_2_0	34	0.105	exon	ENSRNOG00000016357,	+	NB501259:25:HYMKWBGXX:2:23310:6496:17403,NB501259:25:HYMKWBGXX:2:23311:3144:10531,
3:115746706|115847227	3	115746706	115847227	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:22306:2249:16793,
3:119264196|119265879	3	119264196	119265879	1	1_1_0	22	0.083	exon	ENSRNOG00000057806,	-	NB501259:25:HYMKWBGXX:1:11211:3942:10381,
3:121519927|121554024	3	121519927	121554024	3	2_1_0	8	0.429	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:11508:12663:10988,NB501259:25:HYMKWBGXX:2:12205:19232:13150,NB501259:25:HYMKWBGXX:2:13106:19213:3989,
3:122130941|122141403	3	122130941	122141403	1	1_0_1	23	0.080	exon	ENSRNOG00000004763,	+	NB501259:25:HYMKWBGXX:1:12101:2939:4832,
3:127529950|127530456	3	127529950	127530456	1	1_1_0	69	0.028	exon	ENSRNOG00000024852,	+	NB501259:25:HYMKWBGXX:4:22601:21382:7671,
3:128277040|128338080	3	128277040	128338080	2	2_2_0	29	0.121	exon	ENSRNOG00000004810,	+	NB501259:25:HYMKWBGXX:3:13402:1575:6379,NB501259:25:HYMKWBGXX:1:11308:17280:14134,
3:128336240|128349867	3	128336240	128349867	3	3_2_0	60	0.091	intron	ENSRNOG00000004810,	+	NB501259:25:HYMKWBGXX:3:22412:5602:5861,NB501259:25:HYMKWBGXX:1:12112:18924:3093,NB501259:25:HYMKWBGXX:3:21412:19870:4617,
