circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
11:16669626|16673646	11	16669626	16673646	1	1_1_0	2	0.500	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23612:20874:4883,
11:27949456|27971358	11	27949456	27971358	1	0_1_1	4	0.333	exon	ENSRNOG00000001575,	-	NB501259:26:HYTWLBGXX:4:13507:4056:16981,
11:34060062|34073206	11	34060062	34073206	2	1_1_0	9	0.308	exon	ENSRNOG00000026236,	+	NB501259:26:HYTWLBGXX:4:13501:7567:8818,NB501259:26:HYTWLBGXX:2:13308:18293:15546,
11:34612627|34614139	11	34612627	34614139	2	2_1_0	60	0.062	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:2:11212:3343:20035,NB501259:26:HYTWLBGXX:4:12611:26780:15857,
11:34612627|34631134	11	34612627	34631134	1	0_1_1	41	0.047	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:4:12508:19887:15005,
11:34668091|34722272	11	34668091	34722272	4	3_1_0	131	0.058	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:4:12601:11046:9213,NB501259:26:HYTWLBGXX:4:13510:10789:16441,NB501259:26:HYTWLBGXX:3:13403:10670:2228,NB501259:26:HYTWLBGXX:4:11509:14288:10562,
11:37459699|37475255	11	37459699	37475255	4	4_1_0	1	0.889	exon	ENSRNOG00000061472,	-	NB501259:26:HYTWLBGXX:2:21311:22916:18109,NB501259:26:HYTWLBGXX:3:23410:25170:6654,NB501259:26:HYTWLBGXX:3:12405:23718:16882,NB501259:26:HYTWLBGXX:4:23406:22765:10843,
11:47165426|47169764	11	47165426	47169764	3	1_1_0	0	1	exon	ENSRNOG00000001609,	+	NB501259:26:HYTWLBGXX:3:22602:5094:7402,NB501259:26:HYTWLBGXX:2:21202:25999:2809,NB501259:26:HYTWLBGXX:1:21108:13412:1533,
11:51077792|51088607	11	51077792	51088607	1	1_1_0	1	0.667	exon	ENSRNOG00000001982,	-	NB501259:26:HYTWLBGXX:4:22611:4943:13253,
11:62059611|62067655	11	62059611	62067655	2	1_1_1	32	0.111	exon	ENSRNOG00000056716,	-	NB501259:26:HYTWLBGXX:4:23604:14609:10140,NB501259:26:HYTWLBGXX:1:13204:16793:17750,
11:64288438|64305268	11	64288438	64305268	1	1_1_0	19	0.095	exon	ENSRNOG00000001525,	-	NB501259:26:HYTWLBGXX:1:11106:1847:15390,
11:84336672|84347442	11	84336672	84347442	1	1_1_0	2	0.500	exon	ENSRNOG00000023107,	+	NB501259:26:HYTWLBGXX:2:21109:16569:18737,
12:8189807|8220963	12	8189807	8220963	1	1_1_0	4	0.333	exon	ENSRNOG00000032410,	-	NB501259:26:HYTWLBGXX:2:21308:9403:7279,
12:9233368|9240810	12	9233368	9240810	2	2_1_0	13	0.235	exon	ENSRNOG00000000942,	-	NB501259:26:HYTWLBGXX:1:21303:22227:4859,NB501259:26:HYTWLBGXX:4:23602:2800:17508,
12:10499000|10534434	12	10499000	10534434	1	1_1_0	20	0.091	exon	ENSRNOG00000039819,	-	NB501259:26:HYTWLBGXX:3:11407:5908:13493,
12:22482772|22505511	12	22482772	22505511	5	3_2_2	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:21402:3251:8818,NB501259:26:HYTWLBGXX:4:13409:1527:4924,NB501259:26:HYTWLBGXX:2:22202:10312:11177,NB501259:26:HYTWLBGXX:4:22603:14231:15135,NB501259:26:HYTWLBGXX:2:13308:21153:16586,
12:39627016|39635912	12	39627016	39635912	7	6_6_0	6	0.700	exon	ENSRNOG00000001283,	-	NB501259:26:HYTWLBGXX:4:11501:12229:19376,NB501259:26:HYTWLBGXX:2:12305:18783:8993,NB501259:26:HYTWLBGXX:4:21410:2295:2501,NB501259:26:HYTWLBGXX:1:12209:2712:17121,NB501259:26:HYTWLBGXX:2:23104:6238:17721,NB501259:26:HYTWLBGXX:4:23501:3791:17367,NB501259:26:HYTWLBGXX:4:21607:20557:15953,
12:40388299|40397763	12	40388299	40397763	4	4_4_0	1	0.889	intron	ENSRNOG00000046497,	-	NB501259:26:HYTWLBGXX:2:21302:19695:5537,NB501259:26:HYTWLBGXX:1:23302:9759:15116,NB501259:26:HYTWLBGXX:1:21106:10473:14813,NB501259:26:HYTWLBGXX:2:22308:6634:2958,
13:25978493|26051840	13	25978493	26051840	2	2_1_0	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:2:22307:8820:14120,NB501259:26:HYTWLBGXX:4:23502:12987:14008,
13:25990210|26002412	13	25990210	26002412	1	1_1_0	9	0.182	exon	ENSRNOG00000002882,	+	NB501259:26:HYTWLBGXX:3:23601:23814:7283,
13:26008834|26051840	13	26008834	26051840	3	3_3_0	7	0.462	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:2:22101:4111:2147,NB501259:26:HYTWLBGXX:1:23102:18466:15729,NB501259:26:HYTWLBGXX:2:23306:17416:5949,
13:32453777|32469550	13	32453777	32469550	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13102:10928:14883,
13:35597462|35608096	13	35597462	35608096	1	1_1_0	4	0.333	exon	ENSRNOG00000002538,	-	NB501259:26:HYTWLBGXX:3:13601:1041:11959,
13:35748508|35784163	13	35748508	35784163	4	1_1_1	32	0.200	exon	ENSRNOG00000002625,	-	NB501259:26:HYTWLBGXX:3:13508:11550:17335,NB501259:26:HYTWLBGXX:1:21109:23104:6145,NB501259:26:HYTWLBGXX:1:12207:10172:7168,NB501259:26:HYTWLBGXX:1:11108:15202:6242,
13:39449612|39490483	13	39449612	39490483	2	1_1_0	37	0.098	exon	ENSRNOG00000002595,	-	NB501259:26:HYTWLBGXX:2:21210:11203:8072,NB501259:26:HYTWLBGXX:3:11606:16823:19026,
13:44973521|44975133	13	44973521	44975133	2	2_1_0	30	0.118	intron	ENSRNOG00000003625,	+	NB501259:26:HYTWLBGXX:2:11304:16334:5834,NB501259:26:HYTWLBGXX:1:23303:11795:4001,
13:44973524|44975133	13	44973524	44975133	2	1_1_0	30	0.118	exon	ENSRNOG00000003625,	+	NB501259:26:HYTWLBGXX:2:22308:4653:10955,NB501259:26:HYTWLBGXX:2:11302:9233:16658,
13:46189878|46190160	13	46189878	46190160	1	1_1_0	0	1	intron	ENSRNOG00000003878,	-	NB501259:26:HYTWLBGXX:2:13109:14839:15726,
13:50065201|50066266	13	50065201	50066266	1	1_1_0	8	0.200	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:21606:18580:12502,
13:57241245|57343934	13	57241245	57343934	1	1_1_0	4	0.333	exon	ENSRNOG00000013312,	+	NB501259:26:HYTWLBGXX:1:22109:6442:16199,
13:57343826|57474170	13	57343826	57474170	1	1_0_1	0	1	intron	ENSRNOG00000013312,	+	NB501259:26:HYTWLBGXX:1:23301:12065:1195,
13:67647510|67655894	13	67647510	67655894	1	1_1_0	41	0.047	exon	ENSRNOG00000002394,	+	NB501259:26:HYTWLBGXX:1:22202:22959:5070,
13:67655686|67658457	13	67655686	67658457	1	1_1_0	7	0.222	exon	ENSRNOG00000002394,	+	NB501259:26:HYTWLBGXX:1:22205:17353:5803,
13:68731139|68765604	13	68731139	68765604	1	1_1_0	4	0.333	exon	ENSRNOG00000032258,	-	NB501259:26:HYTWLBGXX:4:23507:10121:12530,
13:68736732|68756721	13	68736732	68756721	1	1_1_0	5	0.286	exon	ENSRNOG00000032258,	-	NB501259:26:HYTWLBGXX:2:13204:10712:9488,
13:74485162|74513464	13	74485162	74513464	3	1_2_0	2	0.750	exon	ENSRNOG00000004736,	-	NB501259:26:HYTWLBGXX:3:23604:14230:1347,NB501259:26:HYTWLBGXX:4:23404:24372:18676,NB501259:26:HYTWLBGXX:2:21206:4917:2193,
13:74485162|74520636	13	74485162	74520636	1	1_0_1	3	0.400	exon	ENSRNOG00000004736,	-	NB501259:26:HYTWLBGXX:2:21207:21955:16890,
13:78443042|78470796	13	78443042	78470796	2	2_2_0	7	0.364	exon	ENSRNOG00000002736,	-	NB501259:26:HYTWLBGXX:1:23204:4051:3855,NB501259:26:HYTWLBGXX:4:12503:3255:19173,
13:83587208|83607039	13	83587208	83607039	2	2_1_0	19	0.174	exon	ENSRNOG00000003078,	-	NB501259:26:HYTWLBGXX:1:13310:17604:11399,NB501259:26:HYTWLBGXX:1:12308:20321:3429,
13:89211389|89229970	13	89211389	89229970	1	1_1_0	10	0.167	exon	ENSRNOG00000024632,	-	NB501259:26:HYTWLBGXX:3:12602:24858:8786,
13:92642895|92672818	13	92642895	92672818	1	1_1_0	18	0.100	exon	ENSRNOG00000061764,	+	NB501259:26:HYTWLBGXX:2:21207:23628:5178,
13:92652136|92714466	13	92652136	92714466	2	1_1_0	20	0.167	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:23609:23510:14339,NB501259:26:HYTWLBGXX:2:23106:8162:6679,
13:92668874|92672818	13	92668874	92672818	9	3_6_0	34	0.346	exon	ENSRNOG00000061764,	+	NB501259:26:HYTWLBGXX:4:11410:2790:9713,NB501259:26:HYTWLBGXX:4:11412:8841:6096,NB501259:26:HYTWLBGXX:1:21203:3876:9317,NB501259:26:HYTWLBGXX:2:23206:6783:14485,NB501259:26:HYTWLBGXX:3:12409:22218:7534,NB501259:26:HYTWLBGXX:1:23210:9979:7604,NB501259:26:HYTWLBGXX:4:11612:24696:10273,NB501259:26:HYTWLBGXX:4:22501:13018:2016,NB501259:26:HYTWLBGXX:2:22210:22922:19230,
13:92680476|92681011	13	92680476	92681011	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:23202:20866:1246,
13:92774271|92774777	13	92774271	92774777	1	1_1_0	9	0.182	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:13106:18481:15994,
13:95167819|95348984	13	95167819	95348984	5	3_4_0	23	0.303	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:21407:25769:10496,NB501259:26:HYTWLBGXX:4:13603:11303:5573,NB501259:26:HYTWLBGXX:4:21606:22042:6329,NB501259:26:HYTWLBGXX:2:11302:12933:2102,NB501259:26:HYTWLBGXX:2:11305:18421:12911,
13:98386342|98399944	13	98386342	98399944	1	1_1_0	32	0.059	exon	ENSRNOG00000002841,	+	NB501259:26:HYTWLBGXX:1:22111:8570:6676,
13:99457983|99462113	13	99457983	99462113	1	1_1_0	8	0.200	exon	ENSRNOG00000003629,	-	NB501259:26:HYTWLBGXX:1:11306:5467:8927,
13:103324753|103354754	13	103324753	103354754	1	1_1_0	11	0.154	exon	ENSRNOG00000002393,	+	NB501259:26:HYTWLBGXX:3:12606:20371:10764,
14:2595787|2607696	14	2595787	2607696	1	1_1_0	4	0.333	exon	ENSRNOG00000024545,	-	NB501259:26:HYTWLBGXX:3:23409:7846:2145,
14:4178531|4182331	14	4178531	4182331	1	1_1_0	8	0.200	exon	ENSRNOG00000002112,	+	NB501259:26:HYTWLBGXX:4:13612:2153:6931,
14:25672666|25673329	14	25672666	25673329	4	4_3_0	11	0.421	exon	ENSRNOG00000002024,	+	NB501259:26:HYTWLBGXX:3:13509:1416:1513,NB501259:26:HYTWLBGXX:3:22409:9597:3231,NB501259:26:HYTWLBGXX:4:23501:2277:18286,NB501259:26:HYTWLBGXX:2:21107:24494:6423,
14:60581951|60586776	14	60581951	60586776	1	1_1_0	1	0.667	exon	ENSRNOG00000003924,	-	NB501259:26:HYTWLBGXX:3:21403:8146:9658,
14:69774150|69926798	14	69774150	69926798	3	2_2_0	4	0.600	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:11401:16712:4019,NB501259:26:HYTWLBGXX:4:23509:5582:16866,NB501259:26:HYTWLBGXX:1:12210:8995:19777,
14:69800154|69819258	14	69800154	69819258	1	1_1_0	31	0.061	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:2:13305:16817:6196,
14:71043281|71052446	14	71043281	71052446	1	1_1_0	13	0.133	exon	ENSRNOG00000003205,	+	NB501259:26:HYTWLBGXX:4:21611:16044:3314,
14:104922496|104960143	14	104922496	104960143	1	1_1_0	6	0.250	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:11204:5891:10189,
14:106153575|106161579	14	106153575	106161579	3	3_1_1	14	0.300	exon	ENSRNOG00000007125,	+	NB501259:26:HYTWLBGXX:2:21206:9943:19102,NB501259:26:HYTWLBGXX:2:21210:9533:6456,NB501259:26:HYTWLBGXX:3:23609:22561:7204,
14:106164960|106186748	14	106164960	106186748	3	2_3_0	6	0.500	exon	ENSRNOG00000007125,	+	NB501259:26:HYTWLBGXX:4:13504:1373:9369,NB501259:26:HYTWLBGXX:4:11508:25901:3736,NB501259:26:HYTWLBGXX:4:13503:26761:9367,
14:108078799|108174165	14	108078799	108174165	1	1_1_0	9	0.182	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:12605:11018:10576,
14:108181454|108206737	14	108181454	108206737	3	1_2_0	53	0.102	exon	ENSRNOG00000051889,	+	NB501259:26:HYTWLBGXX:1:12305:1687:9666,NB501259:26:HYTWLBGXX:1:13209:5669:14042,NB501259:26:HYTWLBGXX:3:12609:17433:11732,
14:108214909|108223923	14	108214909	108223923	1	1_1_0	18	0.100	exon	ENSRNOG00000051889,	+	NB501259:26:HYTWLBGXX:4:11611:22588:3107,
14:108446849|108456923	14	108446849	108456923	2	1_2_0	0	1	exon	ENSRNOG00000054151,	+	NB501259:26:HYTWLBGXX:4:23406:2383:10780,NB501259:26:HYTWLBGXX:3:12508:4248:2907,
14:113271542|113314869	14	113271542	113314869	2	1_1_0	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:13505:26775:6611,NB501259:26:HYTWLBGXX:4:13506:1280:6619,
15:4152545|4178770	15	4152545	4178770	2	2_2_0	46	0.080	exon	ENSRNOG00000027012,	+	NB501259:26:HYTWLBGXX:3:23412:6574:16921,NB501259:26:HYTWLBGXX:1:21307:14021:12703,
15:17816933|17882722	15	17816933	17882722	2	1_2_0	13	0.235	exon	ENSRNOG00000007206,	+	NB501259:26:HYTWLBGXX:2:11101:2639:11584,NB501259:26:HYTWLBGXX:1:13306:14193:11629,
15:18484839|18488009	15	18484839	18488009	2	1_2_0	2	0.667	exon	ENSRNOG00000007817,	-	NB501259:26:HYTWLBGXX:4:23610:17573:4349,NB501259:26:HYTWLBGXX:3:23401:6389:16845,
15:36923423|36934600	15	36923423	36934600	1	1_1_0	22	0.083	exon	ENSRNOG00000061152,ENSRNOG00000051238,	+	NB501259:26:HYTWLBGXX:2:11212:20561:7790,
15:37202182|37211807	15	37202182	37211807	2	2_1_0	17	0.190	exon	ENSRNOG00000008734,	+	NB501259:26:HYTWLBGXX:3:11408:17004:13481,NB501259:26:HYTWLBGXX:1:13203:13985:17366,
15:82138855|82331705	15	82138855	82331705	1	1_1_0	5	0.286	exon	ENSRNOG00000008834,	-	NB501259:26:HYTWLBGXX:2:13308:4747:3976,
15:83592391|83608877	15	83592391	83608877	4	1_3_0	4	0.667	exon	ENSRNOG00000009208,	+	NB501259:26:HYTWLBGXX:4:13408:11100:15655,NB501259:26:HYTWLBGXX:2:22108:6833:5869,NB501259:26:HYTWLBGXX:4:22603:7325:4696,NB501259:26:HYTWLBGXX:2:13107:24574:4711,
15:96698210|96720961	15	96698210	96720961	2	1_1_0	4	0.500	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:23507:16485:20306,NB501259:26:HYTWLBGXX:4:23607:20233:2536,
15:96717422|96720961	15	96717422	96720961	3	2_2_0	7	0.462	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:11503:10024:2350,NB501259:26:HYTWLBGXX:4:21502:20706:19851,NB501259:26:HYTWLBGXX:1:12211:13763:14398,
15:96717422|96790516	15	96717422	96790516	3	1_2_0	7	0.462	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:11408:17025:11444,NB501259:26:HYTWLBGXX:2:11107:17343:1788,NB501259:26:HYTWLBGXX:3:22611:22788:15525,
15:96720323|96720961	15	96720323	96720961	2	1_1_0	7	0.364	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:22408:20573:12999,NB501259:26:HYTWLBGXX:2:11301:21499:14212,
15:96720323|96735959	15	96720323	96735959	1	1_1_0	12	0.143	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:21303:12313:15527,
16:2157504|2171786	16	2157504	2171786	1	1_1_0	29	0.065	intron	ENSRNOG00000011307,	-	NB501259:26:HYTWLBGXX:1:23203:11659:13202,
16:2289439|2314973	16	2289439	2314973	1	1_1_0	4	0.333	exon	ENSRNOG00000011636,	+	NB501259:26:HYTWLBGXX:4:12407:25461:6837,
16:3060713|3064512	16	3060713	3064512	2	2_2_0	35	0.103	exon	ENSRNOG00000014750,	+	NB501259:26:HYTWLBGXX:4:22404:1538:19590,NB501259:26:HYTWLBGXX:1:12308:12769:14073,
16:3537689|3582542	16	3537689	3582542	1	1_1_0	7	0.222	intron	ENSRNOG00000015148,	+	NB501259:26:HYTWLBGXX:2:13201:11753:8466,
16:3974848|4100241	16	3974848	4100241	3	2_2_0	12	0.333	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:12604:9332:5511,NB501259:26:HYTWLBGXX:4:13409:13366:18487,NB501259:26:HYTWLBGXX:3:22611:19454:18058,
16:5772775|5778814	16	5772775	5778814	1	1_1_0	24	0.077	intron	ENSRNOG00000031287,	-	NB501259:26:HYTWLBGXX:2:11209:2091:15655,
16:7438795|7463395	16	7438795	7463395	3	2_3_0	10	0.375	exon	ENSRNOG00000019273,	+	NB501259:26:HYTWLBGXX:4:12602:23293:2957,NB501259:26:HYTWLBGXX:2:11106:15800:16867,NB501259:26:HYTWLBGXX:2:13304:1436:8263,
16:16455538|16473135	16	16455538	16473135	5	5_3_0	2	0.833	exon	ENSRNOG00000059262,	-	NB501259:26:HYTWLBGXX:3:13608:24342:4209,NB501259:26:HYTWLBGXX:2:13304:18159:14323,NB501259:26:HYTWLBGXX:4:21403:10762:14008,NB501259:26:HYTWLBGXX:1:23210:13590:6771,NB501259:26:HYTWLBGXX:4:23511:13386:10100,
16:25055832|25086279	16	25055832	25086279	2	2_2_0	2	0.667	exon	ENSRNOG00000026310,	-	NB501259:26:HYTWLBGXX:4:12512:8270:13599,NB501259:26:HYTWLBGXX:4:12401:7774:16385,
16:28440491|28441563	16	28440491	28441563	1	1_1_0	5	0.286	intron	ENSRNOG00000029903,	+	NB501259:26:HYTWLBGXX:4:11608:16455:15554,
16:32364098|32424339	16	32364098	32424339	2	1_2_0	7	0.364	exon	ENSRNOG00000010418,	-	NB501259:26:HYTWLBGXX:4:13408:5747:13967,NB501259:26:HYTWLBGXX:4:13607:10890:5020,
16:46731407|46781431	16	46731407	46781431	2	1_2_0	5	0.444	exon	ENSRNOG00000012802,	+	NB501259:26:HYTWLBGXX:2:21105:14203:16129,NB501259:26:HYTWLBGXX:2:23306:2357:14775,
16:49282948|49310785	16	49282948	49310785	2	2_2_0	6	0.400	exon	ENSRNOG00000032192,	-	NB501259:26:HYTWLBGXX:1:21202:21638:17546,NB501259:26:HYTWLBGXX:4:22402:21281:8724,
16:54792659|54804208	16	54792659	54804208	1	1_1_0	12	0.143	exon	ENSRNOG00000011420,	+	NB501259:26:HYTWLBGXX:2:22112:9557:18725,
16:70754390|70761776	16	70754390	70761776	27	17_18_0	2	0.964	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:23504:7114:20342,NB501259:26:HYTWLBGXX:2:22201:6855:8098,NB501259:26:HYTWLBGXX:3:13501:11543:20314,NB501259:26:HYTWLBGXX:3:13606:25986:12133,NB501259:26:HYTWLBGXX:3:21503:12671:13520,NB501259:26:HYTWLBGXX:3:21612:11631:5969,NB501259:26:HYTWLBGXX:4:22611:18269:7950,NB501259:26:HYTWLBGXX:2:13212:3465:6036,NB501259:26:HYTWLBGXX:1:22201:5674:15924,NB501259:26:HYTWLBGXX:4:21505:3948:6553,NB501259:26:HYTWLBGXX:4:21603:11095:16996,NB501259:26:HYTWLBGXX:1:11107:18580:14054,NB501259:26:HYTWLBGXX:1:11203:17484:1620,NB501259:26:HYTWLBGXX:1:11306:8193:20289,NB501259:26:HYTWLBGXX:2:22204:14785:7694,NB501259:26:HYTWLBGXX:3:13507:19558:1172,NB501259:26:HYTWLBGXX:1:23302:21483:13426,NB501259:26:HYTWLBGXX:3:21603:16855:1725,NB501259:26:HYTWLBGXX:4:12603:19947:17465,NB501259:26:HYTWLBGXX:4:13501:14340:18658,NB501259:26:HYTWLBGXX:4:23402:6369:12187,NB501259:26:HYTWLBGXX:1:22201:2564:2486,NB501259:26:HYTWLBGXX:1:13104:22922:16448,NB501259:26:HYTWLBGXX:1:13207:20791:2164,NB501259:26:HYTWLBGXX:2:11205:20028:12092,NB501259:26:HYTWLBGXX:1:11312:14516:3629,NB501259:26:HYTWLBGXX:1:12102:21961:5710,
16:70832208|70844632	16	70832208	70844632	3	1_2_0	5	0.545	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:2:23103:22959:9158,NB501259:26:HYTWLBGXX:2:23211:19081:8766,NB501259:26:HYTWLBGXX:4:12504:21168:13059,
16:71202872|71203611	16	71202872	71203611	5	2_4_0	28	0.263	intron	ENSRNOG00000015621,	-	NB501259:26:HYTWLBGXX:3:13408:7939:6605,NB501259:26:HYTWLBGXX:2:11211:6974:15010,NB501259:26:HYTWLBGXX:1:22202:12646:5644,NB501259:26:HYTWLBGXX:1:12211:6715:8957,NB501259:26:HYTWLBGXX:2:23201:6122:11159,
17:5524117|5571375	17	5524117	5571375	2	2_1_0	25	0.138	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:3:13404:18901:9841,NB501259:26:HYTWLBGXX:3:23410:4815:18471,
17:5555491|5571375	17	5555491	5571375	5	4_2_0	29	0.256	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:1:23105:17128:5967,NB501259:26:HYTWLBGXX:1:23308:8618:9427,NB501259:26:HYTWLBGXX:4:22612:6482:10764,NB501259:26:HYTWLBGXX:3:11605:18749:13231,NB501259:26:HYTWLBGXX:2:13107:14511:13233,
17:5590513|5604275	17	5590513	5604275	1	1_1_0	14	0.125	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:2:21303:10264:5242,
17:9912158|9929565	17	9912158	9929565	3	1_3_0	10	0.375	exon	ENSRNOG00000016680,	-	NB501259:26:HYTWLBGXX:2:13102:16972:20003,NB501259:26:HYTWLBGXX:3:23609:19869:1247,NB501259:26:HYTWLBGXX:1:22305:5507:1946,
17:15992060|16003404	17	15992060	16003404	1	1_1_0	6	0.250	exon	ENSRNOG00000016684,	+	NB501259:26:HYTWLBGXX:4:21409:7483:4142,
17:16124900|16143144	17	16124900	16143144	1	1_1_0	18	0.100	exon	ENSRNOG00000016779,	+	NB501259:26:HYTWLBGXX:3:21603:5206:11782,
17:19160994|19250082	17	19160994	19250082	1	1_1_0	22	0.083	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:12512:22599:10861,
17:22299437|22400253	17	22299437	22400253	1	1_1_0	5	0.286	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21407:14144:7000,
17:42202534|42213446	17	42202534	42213446	1	1_1_0	2	0.500	exon	ENSRNOG00000018141,	-	NB501259:26:HYTWLBGXX:3:21501:13911:11490,
17:49857031|49871184	17	49857031	49871184	1	1_1_0	11	0.154	intron	ENSRNOG00000013620,	+	NB501259:26:HYTWLBGXX:4:12403:18018:4250,
17:58506827|58571183	17	58506827	58571183	2	1_2_0	9	0.308	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:23207:25626:17563,NB501259:26:HYTWLBGXX:2:22105:14033:2659,
17:84166941|84230293	17	84166941	84230293	1	1_1_0	2	0.500	exon	ENSRNOG00000049452,	-	NB501259:26:HYTWLBGXX:2:21112:14600:16745,
17:85036937|85057912	17	85036937	85057912	2	2_1_0	1	0.800	exon	ENSRNOG00000000150,	-	NB501259:26:HYTWLBGXX:2:13210:21413:6535,NB501259:26:HYTWLBGXX:2:12310:20287:12314,
17:86847513|86873000	17	86847513	86873000	3	2_1_0	10	0.375	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:23101:23393:12846,NB501259:26:HYTWLBGXX:2:23201:8910:20001,NB501259:26:HYTWLBGXX:1:12205:3177:8169,
18:1307306|1325294	18	1307306	1325294	3	2_2_0	72	0.077	exon	ENSRNOG00000031092,	-	NB501259:26:HYTWLBGXX:3:23508:3856:5123,NB501259:26:HYTWLBGXX:3:13607:1891:19045,NB501259:26:HYTWLBGXX:2:12104:24430:7308,
18:5191058|5194413	18	5191058	5194413	2	2_2_0	4	0.500	exon	ENSRNOG00000016874,	-	NB501259:26:HYTWLBGXX:4:13602:17661:14833,NB501259:26:HYTWLBGXX:4:11601:24205:14290,
18:28472290|28490227	18	28472290	28490227	1	1_1_0	14	0.125	exon	ENSRNOG00000019995,	-	NB501259:26:HYTWLBGXX:4:23609:10708:6231,
18:31443471|31458393	18	31443471	31458393	2	1_1_0	23	0.148	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:13608:9246:9469,NB501259:26:HYTWLBGXX:1:13103:15899:13393,
18:32607586|32608025	18	32607586	32608025	1	1_1_0	1	0.667	exon	ENSRNOG00000013851,	+	NB501259:26:HYTWLBGXX:3:11601:12383:7262,
18:36645539|36651229	18	36645539	36651229	1	1_1_0	13	0.133	exon	ENSRNOG00000027250,	+	NB501259:26:HYTWLBGXX:3:11408:18995:18575,
18:40835801|40900079	18	40835801	40900079	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:12610:1989:15404,
18:46148852|46149758	18	46148852	46149758	2	1_1_0	3	0.571	exon	ENSRNOG00000019744,	+	NB501259:26:HYTWLBGXX:3:13405:16693:11255,NB501259:26:HYTWLBGXX:1:22310:21837:1760,
18:46148852|46150392	18	46148852	46150392	2	1_1_0	11	0.267	exon	ENSRNOG00000019744,	+	NB501259:26:HYTWLBGXX:3:21602:14296:1840,NB501259:26:HYTWLBGXX:2:23308:2710:14082,
18:51242591|51261991	18	51242591	51261991	2	1_1_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21609:15324:2911,NB501259:26:HYTWLBGXX:1:12309:9708:4364,
18:59321161|59345667	18	59321161	59345667	1	1_1_0	13	0.133	exon	ENSRNOG00000018387,	+	NB501259:26:HYTWLBGXX:2:21106:12812:11839,
18:61254960|61255179	18	61254960	61255179	1	0_1_1	7	0.222	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:12211:11617:19803,
18:66559673|66603887	18	66559673	66603887	2	2_1_0	5	0.444	exon	ENSRNOG00000033099,	-	NB501259:26:HYTWLBGXX:1:13307:16238:15783,NB501259:26:HYTWLBGXX:3:21603:2158:18799,
18:69634006|69657373	18	69634006	69657373	4	2_3_0	1	0.889	exon	ENSRNOG00000051965,	-	NB501259:26:HYTWLBGXX:2:23108:17720:5010,NB501259:26:HYTWLBGXX:3:11409:9595:15338,NB501259:26:HYTWLBGXX:4:13402:20140:11005,NB501259:26:HYTWLBGXX:1:21206:11556:4686,
18:71102026|71149287	18	71102026	71149287	3	3_3_0	13	0.316	exon	ENSRNOG00000018425,	+	NB501259:26:HYTWLBGXX:1:23107:23634:14632,NB501259:26:HYTWLBGXX:4:13512:5588:1701,NB501259:26:HYTWLBGXX:2:12110:25721:14579,
