circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
14:28856160|28967704	14	28856160	28967704	3	1_1_0	41	0.128	exon	ENSRNOG00000030149,	-	NB501259:25:HYMKWBGXX:4:22603:7875:6898,NB501259:25:HYMKWBGXX:3:12405:17925:3644,NB501259:25:HYMKWBGXX:4:12504:16083:1428,
14:36172931|36207022	14	36172931	36207022	1	1_1_0	9	0.182	exon	ENSRNOG00000002275,	-	NB501259:25:HYMKWBGXX:1:12306:15286:14219,
14:37228632|37262083	14	37228632	37262083	1	1_1_0	15	0.118	exon	ENSRNOG00000002152,	-	NB501259:25:HYMKWBGXX:1:13111:4283:5491,
14:39168189|39186197	14	39168189	39186197	1	1_1_0	57	0.034	exon	ENSRNOG00000002336,	+	NB501259:25:HYMKWBGXX:2:21201:23674:3917,
14:42555623|42559514	14	42555623	42559514	1	1_1_0	23	0.080	exon	ENSRNOG00000002254,	-	NB501259:25:HYMKWBGXX:2:22306:15941:16675,
14:44217213|44231679	14	44217213	44231679	1	1_1_0	47	0.041	exon	ENSRNOG00000002541,	+	NB501259:25:HYMKWBGXX:4:13412:22934:13438,
14:69800154|69926798	14	69800154	69926798	2	2_2_0	4	0.500	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23405:19195:17695,NB501259:25:HYMKWBGXX:3:12507:12753:10725,
14:71861197|71877488	14	71861197	71877488	3	2_2_0	17	0.261	exon	ENSRNOG00000005261,	+	NB501259:25:HYMKWBGXX:3:22508:15666:17740,NB501259:25:HYMKWBGXX:3:12501:26143:7679,NB501259:25:HYMKWBGXX:4:21604:19921:6190,
14:81163989|81182711	14	81163989	81182711	3	2_3_0	20	0.231	exon	ENSRNOG00000011073,	-	NB501259:25:HYMKWBGXX:4:21604:4110:19163,NB501259:25:HYMKWBGXX:4:22406:8388:19921,NB501259:25:HYMKWBGXX:3:11612:17178:2042,
14:82168512|82171569	14	82168512	82171569	2	2_2_0	51	0.073	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13110:16649:15088,NB501259:25:HYMKWBGXX:3:22403:11093:1702,
14:84726219|84751768	14	84726219	84751768	1	1_1_0	5	0.286	exon	ENSRNOG00000007120,	-	NB501259:25:HYMKWBGXX:4:11508:4760:18122,
14:84739856|84766181	14	84739856	84766181	1	1_1_0	12	0.143	exon	ENSRNOG00000007120,	-	NB501259:25:HYMKWBGXX:2:13210:23053:6375,
14:91468957|91511426	14	91468957	91511426	1	1_1_0	0	1	intron	ENSRNOG00000027801,	-	NB501259:25:HYMKWBGXX:2:12306:20698:6873,
14:104958186|104960143	14	104958186	104960143	2	1_1_0	25	0.138	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:22511:6824:12219,NB501259:25:HYMKWBGXX:2:13202:15485:15345,
14:106916021|106925261	14	106916021	106925261	1	1_1_0	18	0.100	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:1:13202:3481:6124,
14:106921499|107008241	14	106921499	107008241	6	4_5_0	17	0.414	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:3:12504:3018:4498,NB501259:25:HYMKWBGXX:1:22309:18392:7546,NB501259:25:HYMKWBGXX:3:12505:6887:20336,NB501259:25:HYMKWBGXX:3:22609:23220:12149,NB501259:25:HYMKWBGXX:2:11203:13528:7694,NB501259:25:HYMKWBGXX:2:12110:12281:14621,
14:108078799|108132241	14	108078799	108132241	1	1_1_0	34	0.056	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:13212:4214:12794,
14:108162499|108181540	14	108162499	108181540	1	1_1_0	111	0.018	exon	ENSRNOG00000051889,	+	NB501259:25:HYMKWBGXX:2:23107:5839:17350,
14:108257104|108257399	14	108257104	108257399	1	1_1_0	8	0.200	intron	ENSRNOG00000051889,	+	NB501259:25:HYMKWBGXX:1:22206:7094:5822,
14:113878891|113890309	14	113878891	113890309	1	1_1_0	107	0.018	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:2:22212:4808:1952,
14:113906516|113922713	14	113906516	113922713	1	1_1_0	92	0.021	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:4:22603:17977:5547,
14:114139416|114142680	14	114139416	114142680	2	1_1_1	41	0.089	exon	ENSRNOG00000004621,	+	NB501259:25:HYMKWBGXX:4:21503:14314:10865,NB501259:25:HYMKWBGXX:3:21410:7051:12978,
15:2849126|2867333	15	2849126	2867333	2	1_2_0	43	0.085	exon	ENSRNOG00000012850,	-	NB501259:25:HYMKWBGXX:4:22408:1468:17679,NB501259:25:HYMKWBGXX:2:23108:2780:2631,
15:16941454|16975656	15	16941454	16975656	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12303:10373:12851,
15:23792824|23793342	15	23792824	23793342	3	2_2_1	15	0.286	exon	ENSRNOG00000010489,	+	NB501259:25:HYMKWBGXX:2:11305:24882:9757,NB501259:25:HYMKWBGXX:3:11509:13817:17144,NB501259:25:HYMKWBGXX:2:12312:8994:19834,
15:23792824|23842313	15	23792824	23842313	4	3_1_0	18	0.308	exon	ENSRNOG00000010489,	+	NB501259:25:HYMKWBGXX:2:22101:20530:18377,NB501259:25:HYMKWBGXX:3:22504:20259:13368,NB501259:25:HYMKWBGXX:2:22105:8110:8085,NB501259:25:HYMKWBGXX:2:12104:24784:18053,
15:24024429|24032402	15	24024429	24032402	1	1_1_0	1	0.667	exon	ENSRNOG00000011167,	-	NB501259:25:HYMKWBGXX:3:22506:24824:17569,
15:25905491|25913420	15	25905491	25913420	2	1_2_0	24	0.143	exon	ENSRNOG00000013804,	-	NB501259:25:HYMKWBGXX:4:22512:11184:4714,NB501259:25:HYMKWBGXX:3:11607:24398:17207,
15:28641937|28649200	15	28641937	28649200	1	1_1_0	30	0.062	exon	ENSRNOG00000025011,	-	NB501259:25:HYMKWBGXX:4:13412:11924:7922,
15:36923423|36940208	15	36923423	36940208	1	1_1_0	44	0.043	exon	ENSRNOG00000051238,ENSRNOG00000061152,	+	NB501259:25:HYMKWBGXX:2:21102:24954:16867,
15:37171042|37179319	15	37171042	37179319	1	1_1_0	22	0.083	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:23206:16042:3481,
15:37196007|37211807	15	37196007	37211807	1	1_1_0	36	0.053	exon	ENSRNOG00000008734,	+	NB501259:25:HYMKWBGXX:4:22406:25922:13617,
15:41139318|41142364	15	41139318	41142364	1	1_1_0	13	0.133	exon	ENSRNOG00000013876,	+	NB501259:25:HYMKWBGXX:2:22208:20343:12284,
15:44914098|44921192	15	44914098	44921192	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11604:24021:15053,
15:46096081|46116265	15	46096081	46116265	1	1_1_0	5	0.286	exon	ENSRNOG00000010042,	+	NB501259:25:HYMKWBGXX:1:22102:22391:6828,
15:48278041|48284550	15	48278041	48284550	3	3_1_0	13	0.316	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22203:13885:4515,NB501259:25:HYMKWBGXX:1:23103:19232:1216,NB501259:25:HYMKWBGXX:3:21507:16493:10763,
15:61265558|61292261	15	61265558	61292261	2	2_2_0	8	0.333	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23512:26381:6855,NB501259:25:HYMKWBGXX:1:12207:23536:17577,
15:61634455|61651842	15	61634455	61651842	1	1_1_0	7	0.222	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22506:6047:13975,
15:84396740|84477808	15	84396740	84477808	5	4_4_0	45	0.182	exon	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:4:23511:21877:7692,NB501259:25:HYMKWBGXX:3:11401:26464:11321,NB501259:25:HYMKWBGXX:3:11402:1054:11324,NB501259:25:HYMKWBGXX:3:12407:7436:7933,NB501259:25:HYMKWBGXX:3:13602:12563:6940,
15:84396740|84570358	15	84396740	84570358	1	1_1_0	20	0.091	intron	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:2:23205:15603:5945,
15:84477262|84479055	15	84477262	84479055	1	1_1_0	14	0.125	intron	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:1:21207:17127:14664,
15:96720323|96720961	15	96720323	96720961	2	2_1_0	20	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:11103:13360:1573,NB501259:25:HYMKWBGXX:2:12110:13461:5294,
15:96720323|96790516	15	96720323	96790516	1	1_1_0	25	0.074	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:21408:1353:14500,
15:100429567|100442157	15	100429567	100442157	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23604:15403:19350,
15:100560917|100561611	15	100560917	100561611	1	1_0_1	17	0.105	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12201:5377:9626,
15:105687771|105688392	15	105687771	105688392	1	1_1_0	94	0.021	exon	ENSRNOG00000010737,	+	NB501259:25:HYMKWBGXX:2:22201:12636:17833,
15:108394812|108404208	15	108394812	108404208	2	1_2_0	15	0.211	exon	ENSRNOG00000012710,	+	NB501259:25:HYMKWBGXX:1:21310:7296:2039,NB501259:25:HYMKWBGXX:1:13108:1565:6767,
15:109802237|109822003	15	109802237	109822003	1	1_1_0	35	0.054	exon	ENSRNOG00000004752,	-	NB501259:25:HYMKWBGXX:4:12605:11642:13129,
16:703120|708822	16	703120	708822	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23307:21898:14517,
16:2117271|2171786	16	2117271	2171786	2	2_2_0	218	0.018	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:3:12508:10939:11149,NB501259:25:HYMKWBGXX:3:13507:4579:15226,
16:2121549|2126628	16	2121549	2126628	1	1_1_0	194	0.010	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:3:22412:26622:20392,
16:2158111|2179241	16	2158111	2179241	1	1_1_0	134	0.015	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:1:13205:2897:16947,
16:3060713|3064512	16	3060713	3064512	6	2_5_0	38	0.240	exon	ENSRNOG00000014750,	+	NB501259:25:HYMKWBGXX:2:22205:9179:14695,NB501259:25:HYMKWBGXX:2:23101:3596:5140,NB501259:25:HYMKWBGXX:3:22602:8942:14799,NB501259:25:HYMKWBGXX:2:11303:9377:5052,NB501259:25:HYMKWBGXX:3:11504:11563:6733,NB501259:25:HYMKWBGXX:2:23312:8571:2435,
16:4222176|4283627	16	4222176	4283627	1	1_1_0	89	0.022	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23504:22684:6328,
16:4222176|4314826	16	4222176	4314826	1	1_1_0	90	0.022	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:12501:11895:15329,
16:4222176|4351455	16	4222176	4351455	1	1_1_0	94	0.021	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:13206:19962:14508,
16:7146272|7158894	16	7146272	7158894	2	2_2_0	34	0.105	exon	ENSRNOG00000028227,	+	NB501259:25:HYMKWBGXX:1:23306:17721:1950,NB501259:25:HYMKWBGXX:3:21607:20664:16188,
16:11079317|11080627	16	11079317	11080627	2	1_1_0	40	0.091	exon	ENSRNOG00000052513,	+	NB501259:25:HYMKWBGXX:2:13107:1909:3484,NB501259:25:HYMKWBGXX:3:13611:4292:2404,
16:16036021|16072585	16	16036021	16072585	2	2_2_0	3	0.571	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:21611:11864:14761,NB501259:25:HYMKWBGXX:3:21412:25402:10678,
16:16786191|16786829	16	16786191	16786829	1	1_1_0	35	0.054	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:12202:24510:10777,
16:22715018|22787198	16	22715018	22787198	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:23501:9432:18153,
16:23555919|23600154	16	23555919	23600154	8	5_5_0	51	0.239	exon	ENSRNOG00000013884,	+	NB501259:25:HYMKWBGXX:2:21305:1741:6860,NB501259:25:HYMKWBGXX:3:12401:8743:2647,NB501259:25:HYMKWBGXX:1:22104:14708:1855,NB501259:25:HYMKWBGXX:1:13206:9981:10466,NB501259:25:HYMKWBGXX:3:22409:22935:8373,NB501259:25:HYMKWBGXX:4:23602:14729:3904,NB501259:25:HYMKWBGXX:4:23602:15537:11530,NB501259:25:HYMKWBGXX:2:23204:2914:2860,
16:26623728|26633439	16	26623728	26633439	4	4_4_0	13	0.381	exon	ENSRNOG00000030199,	-	NB501259:25:HYMKWBGXX:2:21301:20374:18558,NB501259:25:HYMKWBGXX:4:23508:20107:15925,NB501259:25:HYMKWBGXX:3:22504:21754:14532,NB501259:25:HYMKWBGXX:4:12510:1635:13396,
16:26988995|27002907	16	26988995	27002907	2	1_2_0	359	0.011	exon	ENSRNOG00000043387,	+	NB501259:25:HYMKWBGXX:3:22504:24841:13515,NB501259:25:HYMKWBGXX:2:22310:13588:6346,
16:34987503|35116919	16	34987503	35116919	1	1_1_0	11	0.154	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11406:1886:1940,
16:46731407|46756714	16	46731407	46756714	4	2_3_0	37	0.178	exon	ENSRNOG00000012802,	+	NB501259:25:HYMKWBGXX:3:22410:3901:11228,NB501259:25:HYMKWBGXX:3:22511:14236:2021,NB501259:25:HYMKWBGXX:4:12612:2849:13456,NB501259:25:HYMKWBGXX:1:13307:21844:15618,
16:46731407|46781431	16	46731407	46781431	4	2_4_0	10	0.444	exon	ENSRNOG00000012802,	+	NB501259:25:HYMKWBGXX:1:21302:22278:7918,NB501259:25:HYMKWBGXX:1:22201:24305:6331,NB501259:25:HYMKWBGXX:2:11110:22526:2846,NB501259:25:HYMKWBGXX:2:13309:23282:13100,
16:47896917|47910476	16	47896917	47910476	1	1_1_0	29	0.065	exon	ENSRNOG00000022482,	+	NB501259:25:HYMKWBGXX:3:13601:14307:14270,
16:47898946|47899659	16	47898946	47899659	1	1_1_0	8	0.200	intron	ENSRNOG00000022482,	+	NB501259:25:HYMKWBGXX:1:11306:16735:20309,
16:48591412|48634964	16	48591412	48634964	1	1_1_0	13	0.133	exon	ENSRNOG00000009824,	-	NB501259:25:HYMKWBGXX:3:23411:6428:7772,
16:50483768|50487053	16	50483768	50487053	3	2_3_0	34	0.150	exon	ENSRNOG00000030954,	-	NB501259:25:HYMKWBGXX:3:22505:17854:2444,NB501259:25:HYMKWBGXX:1:21205:25961:14148,NB501259:25:HYMKWBGXX:1:21212:20949:14110,
16:54080267|54100069	16	54080267	54100069	4	3_3_0	77	0.094	exon	ENSRNOG00000010155,	-	NB501259:25:HYMKWBGXX:4:12408:2782:11860,NB501259:25:HYMKWBGXX:3:21606:7974:8292,NB501259:25:HYMKWBGXX:1:22304:10409:3832,NB501259:25:HYMKWBGXX:4:11609:15965:14287,
16:54792659|54804208	16	54792659	54804208	2	2_2_0	15	0.211	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:2:21209:5783:8852,NB501259:25:HYMKWBGXX:3:22612:7112:16207,
16:54792659|54820480	16	54792659	54820480	1	1_1_0	16	0.111	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:3:13504:4440:10678,
16:54792659|54826033	16	54792659	54826033	6	4_6_0	20	0.375	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:3:11610:12723:12378,NB501259:25:HYMKWBGXX:1:21211:14356:6239,NB501259:25:HYMKWBGXX:4:12609:2580:1326,NB501259:25:HYMKWBGXX:4:13601:24067:14979,NB501259:25:HYMKWBGXX:4:12505:16927:19645,NB501259:25:HYMKWBGXX:1:12207:12280:8638,
16:62536384|62536810	16	62536384	62536810	1	1_1_0	2	0.500	exon	ENSRNOG00000015440,	+	NB501259:25:HYMKWBGXX:1:23210:1958:16595,
16:63235088|63235616	16	63235088	63235616	1	1_1_0	5	0.286	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:21207:24595:8439,
16:64990375|64999231	16	64990375	64999231	2	2_2_0	3	0.571	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:23211:16301:3197,NB501259:25:HYMKWBGXX:3:21401:11424:1232,
16:67209777|67210969	16	67209777	67210969	2	1_1_0	5	0.444	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:21304:1302:8288,NB501259:25:HYMKWBGXX:2:21305:26776:8280,
16:70754390|70761776	16	70754390	70761776	28	20_23_0	7	0.889	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:21308:9149:7577,NB501259:25:HYMKWBGXX:1:12112:22806:1936,NB501259:25:HYMKWBGXX:3:22512:22473:11136,NB501259:25:HYMKWBGXX:3:22611:6154:14293,NB501259:25:HYMKWBGXX:2:11204:7462:4924,NB501259:25:HYMKWBGXX:2:11208:8239:20146,NB501259:25:HYMKWBGXX:3:11510:5411:8251,NB501259:25:HYMKWBGXX:2:13110:20954:17898,NB501259:25:HYMKWBGXX:2:13306:17566:16071,NB501259:25:HYMKWBGXX:1:23105:19600:1986,NB501259:25:HYMKWBGXX:2:22206:24286:16121,NB501259:25:HYMKWBGXX:2:23202:17610:4458,NB501259:25:HYMKWBGXX:1:22106:6330:19674,NB501259:25:HYMKWBGXX:4:21404:5862:12382,NB501259:25:HYMKWBGXX:1:12207:16944:7215,NB501259:25:HYMKWBGXX:1:12309:21041:11324,NB501259:25:HYMKWBGXX:3:12604:14255:18022,NB501259:25:HYMKWBGXX:3:13408:19066:3268,NB501259:25:HYMKWBGXX:1:11302:24352:7177,NB501259:25:HYMKWBGXX:2:13205:5445:17007,NB501259:25:HYMKWBGXX:2:13303:26210:9440,NB501259:25:HYMKWBGXX:1:22302:3413:11833,NB501259:25:HYMKWBGXX:1:21212:21636:13640,NB501259:25:HYMKWBGXX:4:21607:8419:17533,NB501259:25:HYMKWBGXX:1:13204:4702:6887,NB501259:25:HYMKWBGXX:3:21604:8887:17721,NB501259:25:HYMKWBGXX:3:22401:5658:3212,NB501259:25:HYMKWBGXX:3:22405:16317:4208,
16:70754390|70781960	16	70754390	70781960	1	1_1_0	25	0.074	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11602:4730:7273,
16:71202872|71203539	16	71202872	71203539	1	1_1_0	54	0.036	exon	ENSRNOG00000015621,	-	NB501259:25:HYMKWBGXX:4:13612:26058:4326,
16:71202872|71203611	16	71202872	71203611	5	3_4_0	31	0.244	intron	ENSRNOG00000015621,	-	NB501259:25:HYMKWBGXX:4:23606:19871:3606,NB501259:25:HYMKWBGXX:1:13202:12429:1242,NB501259:25:HYMKWBGXX:1:22210:17600:7749,NB501259:25:HYMKWBGXX:1:23210:3482:8575,NB501259:25:HYMKWBGXX:4:13404:4695:10939,
16:82621432|82623036	16	82621432	82623036	2	2_1_0	1	0.800	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13304:8836:9441,NB501259:25:HYMKWBGXX:4:11411:1687:6844,
16:84806784|84842321	16	84806784	84842321	1	1_1_0	22	0.083	exon	ENSRNOG00000016483,	-	NB501259:25:HYMKWBGXX:4:22510:21631:17017,
16:85590483|85597220	16	85590483	85597220	2	2_2_0	6	0.400	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:22204:22521:4401,NB501259:25:HYMKWBGXX:4:12604:24419:11848,
17:500|39108	17	500	39108	2	2_1_0	92	0.042	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:13603:21709:11643,NB501259:25:HYMKWBGXX:3:11607:3450:2541,
17:5429865|5455206	17	5429865	5455206	2	2_2_0	3	0.571	exon	ENSRNOG00000018417,	-	NB501259:25:HYMKWBGXX:1:21302:6855:18640,NB501259:25:HYMKWBGXX:4:13504:13689:11424,
17:5514017|5571375	17	5514017	5571375	2	2_1_0	37	0.098	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:3:12407:17306:9357,NB501259:25:HYMKWBGXX:1:12312:5598:14439,
17:5537447|5571375	17	5537447	5571375	1	1_1_0	31	0.061	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:1:11305:8101:20056,
17:5546407|5571375	17	5546407	5571375	1	1_1_0	68	0.029	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:3:11612:8241:19342,
17:5555491|5571375	17	5555491	5571375	1	1_1_0	60	0.032	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:1:21302:10781:19519,
17:9611269|9614622	17	9611269	9614622	1	1_1_0	4	0.333	exon	ENSRNOG00000039807,	+	NB501259:25:HYMKWBGXX:4:13606:14141:14989,
17:9613030|9614622	17	9613030	9614622	2	2_1_0	7	0.364	exon	ENSRNOG00000039807,	+	NB501259:25:HYMKWBGXX:2:11206:16642:12499,NB501259:25:HYMKWBGXX:2:22304:24692:11533,
17:10090031|10107746	17	10090031	10107746	1	1_1_0	8	0.200	exon	ENSRNOG00000016891,	+	NB501259:25:HYMKWBGXX:2:23108:10140:6270,
17:16124900|16143144	17	16124900	16143144	3	2_3_0	60	0.091	exon	ENSRNOG00000016779,	+	NB501259:25:HYMKWBGXX:3:11404:8722:7010,NB501259:25:HYMKWBGXX:1:22201:7278:3557,NB501259:25:HYMKWBGXX:2:23209:12133:12808,
17:19160994|19219406	17	19160994	19219406	1	1_1_0	9	0.182	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:11608:13470:9560,
17:27117804|27223196	17	27117804	27223196	1	1_1_0	29	0.065	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22106:20195:10239,
17:29730437|29731094	17	29730437	29731094	2	2_1_0	1	0.800	exon	ENSRNOG00000032215,	-	NB501259:25:HYMKWBGXX:1:22211:9420:10522,NB501259:25:HYMKWBGXX:4:12405:7157:10712,
17:36627233|36627923	17	36627233	36627923	1	1_1_0	11	0.154	intron	ENSRNOG00000018381,	+	NB501259:25:HYMKWBGXX:4:23507:12701:2938,
17:43162885|43167510	17	43162885	43167510	1	1_1_0	53	0.036	exon	ENSRNOG00000016576,	+	NB501259:25:HYMKWBGXX:2:13110:10818:1795,
17:48705876|48756237	17	48705876	48756237	2	1_1_0	48	0.077	intron	ENSRNOG00000012940,	-	NB501259:25:HYMKWBGXX:2:23308:5091:2311,NB501259:25:HYMKWBGXX:4:11611:24221:1960,
17:52159085|52159404	17	52159085	52159404	1	1_1_0	4	0.333	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23107:1336:11136,
17:53963185|53968528	17	53963185	53968528	2	1_2_0	4	0.500	exon	ENSRNOG00000016767,	+	NB501259:25:HYMKWBGXX:2:12108:10385:3566,NB501259:25:HYMKWBGXX:4:22409:17412:3391,
17:58482233|58483138	17	58482233	58483138	1	1_1_0	7	0.222	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:21606:24155:20042,
17:65759820|65789756	17	65759820	65789756	2	2_2_0	15	0.211	exon	ENSRNOG00000017060,	-	NB501259:25:HYMKWBGXX:3:22604:11655:13496,NB501259:25:HYMKWBGXX:3:13607:13279:3405,
17:70261992|70268047	17	70261992	70268047	1	1_1_0	14	0.125	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:11602:12249:16778,
17:70660459|70661635	17	70660459	70661635	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:11306:8307:4948,
17:75295083|75352500	17	75295083	75352500	6	2_6_0	1	0.923	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:21111:2458:9101,NB501259:25:HYMKWBGXX:2:13308:23887:18554,NB501259:25:HYMKWBGXX:1:11205:14839:2459,NB501259:25:HYMKWBGXX:3:11611:16600:6662,NB501259:25:HYMKWBGXX:1:13207:25755:9093,NB501259:25:HYMKWBGXX:3:13411:17459:4970,
17:75583247|75584085	17	75583247	75584085	1	1_1_0	45	0.043	intron	ENSRNOG00000023661,	-	NB501259:25:HYMKWBGXX:4:23501:25319:4051,
17:75775333|75791010	17	75775333	75791010	1	1_1_0	12	0.143	exon	ENSRNOG00000017644,	-	NB501259:25:HYMKWBGXX:1:22205:23747:3831,
17:76205260|76281678	17	76205260	76281678	1	1_1_0	18	0.100	exon	ENSRNOG00000023593,	-	NB501259:25:HYMKWBGXX:4:13509:20864:19519,
17:76216874|76265943	17	76216874	76265943	1	1_0_1	34	0.056	exon	ENSRNOG00000023593,	-	NB501259:25:HYMKWBGXX:4:12606:14069:20193,
17:81173780|81187710	17	81173780	81187710	2	1_2_1	8	0.333	exon	ENSRNOG00000043192,	-	NB501259:25:HYMKWBGXX:1:11312:14408:19297,NB501259:25:HYMKWBGXX:2:12309:6058:15406,
17:84219927|84249246	17	84219927	84249246	3	1_1_0	26	0.188	intron	ENSRNOG00000049452,	-	NB501259:25:HYMKWBGXX:2:11205:19785:1350,NB501259:25:HYMKWBGXX:4:12503:15149:20217,NB501259:25:HYMKWBGXX:3:12611:10274:1210,
17:84296197|84299839	17	84296197	84299839	2	1_1_1	19	0.174	intron	ENSRNOG00000049452,	-	NB501259:25:HYMKWBGXX:2:11107:23761:7585,NB501259:25:HYMKWBGXX:2:23205:1879:12254,
17:85036937|85057912	17	85036937	85057912	1	1_1_0	6	0.250	exon	ENSRNOG00000000150,	-	NB501259:25:HYMKWBGXX:4:13505:9332:6099,
17:86847513|86873000	17	86847513	86873000	3	3_1_0	23	0.207	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21302:13420:2570,NB501259:25:HYMKWBGXX:2:23107:8375:3152,NB501259:25:HYMKWBGXX:1:13204:10374:3038,
17:87733253|87746286	17	87733253	87746286	1	1_1_0	69	0.028	exon	ENSRNOG00000008659,	-	NB501259:25:HYMKWBGXX:4:13512:19474:2240,
17:89119076|89138623	17	89119076	89138623	2	2_2_0	1	0.800	exon	ENSRNOG00000018478,	+	NB501259:25:HYMKWBGXX:2:11305:21676:9913,NB501259:25:HYMKWBGXX:4:11607:10675:3990,
17:90393751|90399200	17	90393751	90399200	1	1_1_0	17	0.105	exon	ENSRNOG00000058094,	-	NB501259:25:HYMKWBGXX:4:11608:22414:6520,
18:1297407|1325294	18	1297407	1325294	5	3_4_0	151	0.062	exon	ENSRNOG00000031092,	-	NB501259:25:HYMKWBGXX:3:22604:1638:1024,NB501259:25:HYMKWBGXX:3:11608:11032:10720,NB501259:25:HYMKWBGXX:1:11106:2163:3408,NB501259:25:HYMKWBGXX:2:22305:1718:4309,NB501259:25:HYMKWBGXX:1:21107:4214:2431,
18:3504313|3510293	18	3504313	3510293	1	0_1_1	3	0.400	exon	ENSRNOG00000023412,	-	NB501259:25:HYMKWBGXX:3:22611:26138:17377,
18:5191058|5285225	18	5191058	5285225	1	1_1_0	8	0.200	exon	ENSRNOG00000016874,	-	NB501259:25:HYMKWBGXX:2:21202:13850:15844,
18:6249297|6279570	18	6249297	6279570	2	2_1_0	0	1	exon	ENSRNOG00000026023,	+	NB501259:25:HYMKWBGXX:2:12110:13890:10297,NB501259:25:HYMKWBGXX:1:12107:15439:3392,
18:27054582|27092803	18	27054582	27092803	1	1_1_0	46	0.042	exon	ENSRNOG00000020423,	+	NB501259:25:HYMKWBGXX:2:22308:9264:4164,
18:27404521|27412025	18	27404521	27412025	1	1_1_0	8	0.200	intron	ENSRNOG00000020340,	-	NB501259:25:HYMKWBGXX:4:13405:18692:12315,
18:27709448|27709736	18	27709448	27709736	1	1_1_0	3	0.400	intron	ENSRNOG00000019450,	+	NB501259:25:HYMKWBGXX:4:22608:21567:16939,
18:28595005|28615627	18	28595005	28615627	1	1_1_0	8	0.200	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23405:12097:6659,
