"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"2401" "ENSRNOG00000013825" "5" "149892019" "149939253" "+" 47235 -0.549279727831101 5.59552842434616 -2.72244035683359 0.0215574908323374 0.459893137756531 -3.24075728040822
"5346" "ENSRNOG00000002336" "14" "36590782" "36665844" "+" 75063 -0.607687931818176 8.08235084658074 -2.68192023566979 0.0231069550396052 0.472174976741468 -3.24674934927799
"6952" "ENSRNOG00000000999" "12" "9635025" "9726519" "+" 91495 -0.512433092230193 5.81999685770393 -2.719396703872 0.0216701732456281 0.460912906398031 -3.25192503439024
"5253" "ENSRNOG00000068537" "14" "71185682" "71223248" "+" 37567 0.534813826973615 5.07376773036538 2.69542907939769 0.0225783752588046 0.471779273661813 -3.26087404542038
"1055" "ENSRNOG00000018094" "2" "27232933" "27428477" "-" 195545 -0.742792072609252 7.74387095129091 -2.67803643610292 0.0232612003268874 0.472174976741468 -3.26875440832339
"1532" "ENSRNOG00000007034" "4" "67440501" "67619223" "-" 178723 0.571101533857705 7.2644432478855 2.69323460876484 0.0226634109943853 0.471779273661813 -3.26923750107389
"4078" "ENSRNOG00000013937" "8" "90269315" "90281775" "-" 12461 1.00664082519471 2.23278938304444 2.57086275689364 0.0279478371333247 0.506317462614654 -3.27755839328992
"6054" "ENSRNOG00000068560" "11" "42122492" "42125698" "-" 3207 0.660334250432161 3.67498243254909 2.59713146341934 0.0267186757571963 0.496167186578944 -3.28107437723281
"664" "ENSRNOG00000027646" "1" "90960022" "90968443" "-" 8422 0.787654675467311 2.88416410389609 2.5611963045658 0.0284141507305609 0.506317462614654 -3.29260798153518
"1057" "ENSRNOG00000065402" "2" "235885302" "235887993" "-" 2692 0.482267687071302 6.26690251451302 2.69437337041067 0.0226192440478439 0.471779273661813 -3.29566901957383
"2029" "ENSRNOG00000010235" "3" "152366041" "152398082" "+" 32042 -0.511660925081136 5.57931538140705 -2.68644420178274 0.0229285747611611 0.472174976741468 -3.29753288107773
"5898" "ENSRNOG00000014007" "17" "21399479" "21499938" "+" 100460 -0.512586244711614 5.96250171256509 -2.68898274498048 0.022829083871265 0.472174976741468 -3.30087051387078
"6450" "ENSRNOG00000010440" "18" "60622311" "60762599" "+" 140289 -0.586025886263929 8.61673755150444 -2.6251483262691 0.0254669385763205 0.488793439156364 -3.30758360769012
"101" "ENSRNOG00000015717" "1" "190344401" "190489534" "+" 145134 -0.487188766424651 6.61042669921235 -2.68046692804303 0.0231645531010258 0.472174976741468 -3.30915157901685
"6027" "ENSRNOG00000068775" "11" "43236490" "43239557" "-" 3068 -1.97942101387597 -0.0373137022342682 -2.8388865121348 0.0176609908242868 0.448113681761683 -3.3159575263385
"786" "ENSRNOG00000022619" "1" "206627103" "206725424" "+" 98322 0.527588684424338 7.69725581707278 2.65038154482378 0.024389673611977 0.482723042499556 -3.31649892856653
"3256" "ENSRNOG00000061050" "6" "41471161" "41593485" "+" 122325 -0.496648871326713 6.3812434935171 -2.67798813031641 0.0232631252617559 0.472174976741468 -3.31756960090062
"5610" "ENSRNOG00000010997" "15" "80643043" "80672115" "-" 29073 0.623416105041546 4.77629314904106 2.64121454231459 0.0247756737120172 0.484191416160381 -3.31919849172671
"6100" "ENSRNOG00000001701" "11" "33008615" "33016875" "+" 8261 -1.06544886868356 1.73460492223773 -2.55539095569272 0.0286979061546536 0.506317462614654 -3.31977924775707
"4334" "ENSRNOG00000022576" "9" "98742360" "98755039" "-" 12680 0.729670610985779 3.47045417410074 2.55482658276058 0.0287256412237714 0.506317462614654 -3.32792635569854
"6150" "ENSRNOG00000010830" "16" "46072939" "46076733" "+" 3795 0.484842796905081 6.79108795847126 2.6641741622878 0.0238201824812267 0.479372737525876 -3.33094857480807
"523" "ENSRNOG00000049951" "1" "202388240" "202392182" "-" 3943 0.688965097941757 3.42898731061895 2.54990355796778 0.028968704485851 0.506317462614654 -3.33235663466595
"2919" "ENSRNOG00000046021" "X" "14580038" "14583566" "-" 3529 0.711197736672602 4.418640248994 2.60771302998574 0.0262388718207305 0.493742424247091 -3.33389912457708
"1692" "ENSRNOG00000064090" "4" "105009212" "105011028" "-" 1817 0.683675748401722 3.4574239892064 2.5487256603539 0.0290271622765244 0.506317462614654 -3.33634600669375
"3726" "ENSRNOG00000029571" "7" "792089" "800161" "-" 8073 0.746854134291314 3.03750265413771 2.53074240959949 0.0299343094451231 0.506317462614654 -3.33938137430743
"1713" "ENSRNOG00000063676" "4" "146313541" "146340463" "-" 26923 -0.686863855543656 4.54565359616532 -2.60698142538311 0.0262717675063908 0.493742424247091 -3.33997343827871
"1509" "ENSRNOG00000053804" "4" "160535813" "160617930" "-" 82118 -0.491224528898801 5.31608093667101 -2.64917285813753 0.0244402229295958 0.482723042499556 -3.34356921529168
"5386" "ENSRNOG00000002075" "14" "13411281" "13498203" "+" 86923 -0.492599399824115 7.12119351557092 -2.64670524041258 0.0245437477534247 0.482723042499556 -3.34550952596705
"2622" "ENSRNOG00000013865" "5" "139396727" "139444279" "+" 47553 -0.523466306010948 5.37780219615002 -2.64697536775335 0.0245323937088675 0.482723042499556 -3.35033830578981
"284" "ENSRNOG00000015658" "1" "239108777" "239330169" "-" 221393 -0.564546414598668 8.71872289124301 -2.59019132908908 0.0270380945563102 0.497613014839449 -3.35572621880983
"6178" "ENSRNOG00000011826" "16" "20542809" "20598203" "+" 55395 -0.652735817207396 6.52812559369148 -2.64996820141535 0.0244069485786269 0.482723042499556 -3.35707559735985
"4823" "ENSRNOG00000003050" "10" "34459953" "34497145" "+" 37193 0.534464169901521 4.91958391107976 2.62185075905232 0.0256111803029187 0.489090927075092 -3.36422623391221
"6923" "ENSRNOG00000056955" "12" "40876884" "40966130" "+" 89247 -0.476973804192069 5.8099772567286 -2.64541105246849 0.0245982181003434 0.482723042499556 -3.36769918801438
"1577" "ENSRNOG00000015903" "4" "118497416" "118538505" "+" 41090 -0.511917118051635 5.40053380280298 -2.63485010189243 0.0250472435111787 0.486162890446484 -3.37052235369053
"4939" "ENSRNOG00000047656" "10" "104529747" "104546836" "+" 17090 0.490416352874012 5.400528185787 2.63809373253293 0.0249084692814538 0.484793878836844 -3.37110823972335
"166" "ENSRNOG00000065330" "1" "198963787" "198969521" "-" 5735 1.10501122771609 2.80985729566085 2.50085528002412 0.0315044245857068 0.520628947122735 -3.37157615473055
"4215" "ENSRNOG00000010174" "9" "16887739" "16898860" "+" 11122 0.551534351227304 4.51440747018915 2.58705868756528 0.0271835151053007 0.49899661836707 -3.37229440702616
"2824" "ENSRNOG00000003929" "X" "96771947" "96873524" "-" 101578 0.513004623356222 5.57514155366125 2.64042136847322 0.0248093574721817 0.484191416160381 -3.37440230732046
"2669" "ENSRNOG00000027357" "5" "15016731" "15022228" "+" 5498 1.02780532574565 1.62427331635888 2.50816109304968 0.0311132517731859 0.516421823824094 -3.37793323984384
"6922" "ENSRNOG00000066903" "12" "33051678" "33053140" "-" 1463 1.71537456255712 -0.112841138330683 2.75387608645488 0.0204275026283149 0.459230945163131 -3.378898038655
"6767" "ENSRNOG00000032942" "20" "3897480" "3901745" "-" 4266 0.927303755813562 2.34625117471666 2.48940003043443 0.0321275750469443 0.525885468049522 -3.3805987758374
"1445" "ENSRNOG00000012337" "4" "85300858" "85863219" "-" 562362 -0.523635568760275 8.03284151898889 -2.59435286365613 0.0268461074417154 0.496652987671735 -3.38281178268514
"767" "ENSRNOG00000016013" "1" "173316907" "173340932" "-" 24026 0.524640472900874 5.4862115007422 2.62939733947929 0.0252822719318075 0.488057771205328 -3.38870360800349
"6479" "ENSRNOG00000017036" "18" "59320884" "59337364" "+" 16481 0.600461894371054 4.04896107923435 2.5451022513331 0.029207722497522 0.506317462614654 -3.3903023912967
"859" "ENSRNOG00000070241" "2" "136389168" "136390647" "+" 1480 -0.634418390024009 4.01157186524786 -2.53666929345238 0.0296322723812158 0.506317462614654 -3.39536138603852
"3348" "ENSRNOG00000056756" "6" "98998556" "99093251" "-" 94696 -0.552824751451931 5.96850732217696 -2.6265966351298 0.0254038429928182 0.488793439156364 -3.39784152502076
"5878" "ENSRNOG00000070513" "17" "41525999" "41526621" "-" 623 -1.24547512562136 1.5258890612478 -2.49861461684515 0.0316253668744842 0.521268228019341 -3.39849006280304
"1303" "ENSRNOG00000012946" "2" "192293470" "192315083" "-" 21614 -0.633429072933976 3.99550426872118 -2.53198951801438 0.0298705038717398 0.506317462614654 -3.39992682302198
"943" "ENSRNOG00000026953" "2" "204191427" "204199733" "-" 8307 -1.02872631423244 6.90589492799152 -2.61064018021132 0.0261076659094504 0.493742424247091 -3.40511041459797
"5389" "ENSRNOG00000015093" "14" "5632569" "5663865" "+" 31297 0.653218565636802 7.11322047648027 2.60122584794367 0.026531995654981 0.49600867666575 -3.41813569850266
"4444" "ENSRNOG00000010597" "9" "7595444" "7626258" "-" 30815 0.613649840249044 4.7307349733208 2.57333527833937 0.0278297871551169 0.506317462614654 -3.41889724745536
"6421" "ENSRNOG00000011853" "18" "64174002" "64240794" "+" 66793 -0.499476053257017 6.07179931399507 -2.6132739315101 0.0259901696618251 0.493674238710174 -3.42060677427428
"2124" "ENSRNOG00000047374" "3" "163071417" "163136350" "+" 64934 0.867134122126106 5.63932265734874 2.60904712546333 0.0261789914120054 0.493742424247091 -3.42231911414996
"5110" "ENSRNOG00000002525" "13" "62163932" "62172188" "+" 8257 -0.877767028842547 2.69166712443418 -2.45728266520417 0.0339403248912886 0.538164353920304 -3.42572557218716
"5767" "ENSRNOG00000018087" "17" "76668647" "76677187" "+" 8541 -0.768002391152441 3.34115499912996 -2.47785178500253 0.0327681022090042 0.533909628653133 -3.42611109924637
"5859" "ENSRNOG00000049452" "17" "80118543" "80466210" "-" 347668 -0.538904381240494 8.3418641089834 -2.55470602053279 0.028731569478615 0.506317462614654 -3.42892653018745
"1969" "ENSRNOG00000017123" "3" "109095729" "109101766" "+" 6038 0.489343773643588 6.95131044288222 2.59644713037321 0.0267500045692195 0.496167186578944 -3.43204575482713
"3820" "ENSRNOG00000052224" "8" "59975088" "60005041" "+" 29954 -0.622777967359206 4.04203931756403 -2.51080405451869 0.0309729266154873 0.516421823824094 -3.43658163377271
"4657" "ENSRNOG00000004155" "10" "79957758" "79972341" "+" 14584 0.749709812927754 3.04108969948306 2.45601255165192 0.0340140477069562 0.538164353920304 -3.44235486725566
"3252" "ENSRNOG00000051650" "6" "40935949" "40966273" "-" 30325 0.488315183430474 6.32196713725258 2.5986650442722 0.0266486008172402 0.496167186578944 -3.44547803153305
"3027" "ENSRNOG00000007744" "6" "21639290" "21665236" "-" 25947 0.503583743219846 4.91076066000611 2.56537256288948 0.0282117461291579 0.506317462614654 -3.44942254543547
"6836" "ENSRNOG00000000640" "20" "21051277" "21055562" "-" 4286 -2.07572613239329 0.300450884954934 -2.61881456757284 0.0257447086449689 0.490322815586753 -3.45201260853734
"3424" "ENSRNOG00000026962" "7" "46596983" "46749888" "+" 152906 -0.650589308624346 8.5085687514917 -2.53134745635062 0.0299033367110347 0.506317462614654 -3.45519310296172
"6918" "ENSRNOG00000001439" "12" "20809089" "20878505" "-" 69417 -0.489232132582915 5.30300155232211 -2.57427344857478 0.0277851241557634 0.506317462614654 -3.45778453762497
"93" "ENSRNOG00000020497" "1" "185428048" "185479156" "+" 51109 0.47256019565735 6.09735584706508 2.59141776479114 0.0269813730374755 0.497613014839449 -3.45889244157018
"988" "ENSRNOG00000011238" "2" "149753682" "149780327" "+" 26646 -0.547328099651509 4.38025160543532 -2.51953433648627 0.0305138362326016 0.511389271108479 -3.45927029357335
"809" "ENSRNOG00000047988" "1" "181291398" "181292676" "+" 1279 -1.85018916897707 0.456491807292644 -2.539343872242 0.0294969650109364 0.506317462614654 -3.46621327649939
"5013" "ENSRNOG00000003453" "13" "37326464" "37368493" "-" 42030 -0.536515913873393 4.69471413060778 -2.53610707423176 0.0296607932715777 0.506317462614654 -3.4665907174511
"3311" "ENSRNOG00000033970" "6" "121882366" "121898643" "-" 16278 0.732289643263994 3.36515850031486 2.45098042355468 0.0343076875278491 0.54040313125907 -3.46813362358869
"5868" "ENSRNOG00000027938" "17" "53089382" "53130967" "-" 41586 -0.72158479843444 6.66441615515204 -2.5750931338051 0.0277461600955487 0.506317462614654 -3.46855151970678
"5404" "ENSRNOG00000002343" "14" "41485031" "41495590" "-" 10560 0.518173137176703 7.21451619636524 2.56588339366898 0.0281870868856593 0.506317462614654 -3.46903616290801
"3451" "ENSRNOG00000019857" "7" "8697521" "8761240" "+" 63720 -0.83116527400292 7.34128525243874 -2.55368178649333 0.028781981827579 0.506317462614654 -3.47841461273134
"3251" "ENSRNOG00000005540" "6" "88525742" "88627639" "-" 101898 -0.523919095192813 7.05977338880649 -2.55609471776821 0.0286633582782117 0.506317462614654 -3.48889678372091
"3659" "ENSRNOG00000053468" "7" "130081032" "130196186" "-" 115155 0.477014169173329 6.69760937803211 2.56332473702578 0.0283108156506263 0.506317462614654 -3.49065597926079
"3676" "ENSRNOG00000067207" "7" "122821943" "122826368" "-" 4426 -0.801971787208821 2.68757658019826 -2.40805112251642 0.0369162678718208 0.548646792806307 -3.49099221019982
"482" "ENSRNOG00000018627" "1" "154998800" "155016142" "-" 17343 0.486791397331329 5.43922553419568 2.56071618040644 0.0284375123830457 0.506317462614654 -3.49280384506339
"6326" "ENSRNOG00000015971" "18" "51348302" "51416440" "+" 68139 0.54799683402458 6.89469222297972 2.55752851829732 0.0285931002277148 0.506317462614654 -3.49357262729252
"765" "ENSRNOG00000059968" "1" "226995334" "227054189" "+" 58856 -0.483265001041506 6.31542874265441 -2.56552246232596 0.0282045078409588 0.506317462614654 -3.49370810731173
"2693" "ENSRNOG00000006919" "5" "22408384" "22604270" "+" 195887 -0.518717997062711 7.33477966079713 -2.54482051239274 0.0292218085639511 0.506317462614654 -3.49489911749828
"3688" "ENSRNOG00000007607" "7" "132374840" "132389297" "+" 14458 0.722723977070007 3.57394334716407 2.44081010753174 0.0349087965281747 0.543527738587139 -3.49851378624945
"5269" "ENSRNOG00000003134" "14" "18845159" "19272883" "-" 427725 -0.542503796858064 8.70749610084965 -2.49456099320995 0.0318453325700604 0.523427557383415 -3.50070309694707
"5698" "ENSRNOG00000014661" "15" "5042572" "5423367" "-" 380796 -0.53231567265301 8.20177891505049 -2.51087498773878 0.030969169130701 0.516421823824094 -3.50316059532744
"528" "ENSRNOG00000013239" "1" "211661746" "211797862" "-" 136117 -0.514627195546905 8.23391954464437 -2.50839387829496 0.0311008670880423 0.516421823824094 -3.5052633599615
"259" "ENSRNOG00000027405" "1" "173042310" "173072873" "+" 30564 0.475574223579726 5.18504740241561 2.54226074987616 0.0293500976193725 0.506317462614654 -3.50598356081209
"6717" "ENSRNOG00000013481" "19" "2148458" "2304272" "+" 155815 -0.490127629771246 7.65780834016021 -2.52772100666121 0.0300894530984955 0.507732719267725 -3.50647537182994
"4156" "ENSRNOG00000018982" "8" "120247121" "120277943" "+" 30823 -0.737976174240991 3.91130660893453 -2.44671608159519 0.0345584776459168 0.54288127105661 -3.51638257252859
"5" "ENSRNOG00000017748" "1" "194381975" "194383515" "-" 1541 1.75344508130347 -0.317760268529043 2.63013134557051 0.0252505067217747 0.488057771205328 -3.51653999420318
"1975" "ENSRNOG00000014152" "3" "114677030" "114743556" "-" 66527 -0.490758534642358 5.56660711799061 -2.54031846271191 0.0294478126679192 0.506317462614654 -3.52340212043032
"1921" "ENSRNOG00000052294" "3" "153294010" "153296779" "-" 2770 -0.922249247569686 2.67215619111016 -2.3813500128989 0.0386359703995958 0.553147420928486 -3.52511492205365
"2329" "ENSRNOG00000071155" "5" "9435989" "9441719" "-" 5731 -1.06271387607467 1.40421944558327 -2.39157730114689 0.0379681896334141 0.549734697950432 -3.52757390577506
"4037" "ENSRNOG00000017714" "8" "67079927" "67154111" "-" 74185 -0.477386680688981 5.34293517212041 -2.53169998473211 0.0298853051918262 0.506317462614654 -3.52897232768511
"215" "ENSRNOG00000049259" "1" "35074172" "35091389" "-" 17218 0.569897874520271 4.61658418087837 2.49348937759531 0.0319037348461457 0.523427557383415 -3.52966485416102
"5712" "ENSRNOG00000006649" "15" "7685180" "7882916" "-" 197737 -0.463518959789054 6.77866089430437 -2.5355343112164 0.0296898770065337 0.506317462614654 -3.53102378665396
"3418" "ENSRNOG00000014058" "7" "111216571" "111246799" "+" 30229 0.548390375748578 4.21671357721288 2.46150562327971 0.0336963364632179 0.537929829740899 -3.5330998738919
"5809" "ENSRNOG00000017506" "17" "10001513" "10019169" "+" 17657 -0.56982117752368 4.29368941127301 -2.46244278718342 0.0336424250521369 0.537929829740899 -3.53385416524402
"2709" "ENSRNOG00000007256" "5" "28330206" "28357152" "+" 26947 -0.499628975139704 5.92209620130999 -2.5369581179874 0.0296176311312855 0.506317462614654 -3.53896169594363
"1162" "ENSRNOG00000033837" "2" "66228117" "66367121" "+" 139005 -0.455368699514776 6.4561595288388 -2.5340026400944 0.0297677910039152 0.506317462614654 -3.54224294542853
"1195" "ENSRNOG00000017428" "2" "30817261" "30910317" "-" 93057 0.601593989826867 9.94915040311659 2.41886359692401 0.0362414487495666 0.546510609494055 -3.55230607398608
"484" "ENSRNOG00000014078" "1" "243408619" "243413817" "-" 5199 0.634354263047399 3.87659183930295 2.42313845782681 0.035978004639905 0.546510609494055 -3.55264491890665
"6951" "ENSRNOG00000001312" "12" "15645541" "15666497" "+" 20957 0.664221833981603 3.48610533598889 2.39436955429241 0.0377878465442146 0.549734697950432 -3.55734474048957
"5354" "ENSRNOG00000065000" "14" "4227832" "4315249" "-" 87418 -0.477415953898333 5.73192912527148 -2.51937590156575 0.0305221073972403 0.511389271108479 -3.56171798571105
"6737" "ENSRNOG00000065219" "20" "2704465" "2705186" "+" 722 1.99755374216579 -0.0224522483931669 2.53274053566933 0.0298321447018791 0.506317462614654 -3.56371862187157
"6900" "ENSRNOG00000001408" "12" "19124916" "19141376" "-" 16461 -0.766360539662497 3.34721297874419 -2.38040096966852 0.0386985174833133 0.553147420928486 -3.56374425695253
"4016" "ENSRNOG00000021047" "8" "111091503" "111193255" "+" 101753 -0.457626873381751 6.02833123364979 -2.52135993247754 0.0304186900809202 0.511389271108479 -3.56518191671976
"4065" "ENSRNOG00000008919" "8" "112034642" "112194297" "-" 159656 -0.655584040788961 9.51437395815044 -2.41886262458547 0.0362415088862947 0.546510609494055 -3.57172943992932
"3204" "ENSRNOG00000011914" "6" "26566925" "26766335" "+" 199411 -0.499180378694087 7.95691984926701 -2.47176380288192 0.033110830130501 0.536131971516449 -3.57644270416168
"5689" "ENSRNOG00000027040" "15" "99968282" "99993455" "-" 25174 -0.593731931390459 3.85312460587641 -2.39968601616334 0.0374467915719998 0.549734697950432 -3.58069386432955
"4791" "ENSRNOG00000014496" "10" "62311660" "62319659" "+" 8000 0.852930669915413 2.61263331047836 2.3378264079598 0.0416086460479169 0.574401328393664 -3.58289552622603
"1844" "ENSRNOG00000004918" "3" "93756446" "93769162" "+" 12717 -0.716906780692113 6.50839281764209 -2.50069065285538 0.0315132949412692 0.520628947122735 -3.58323795172394
"3945" "ENSRNOG00000018373" "8" "67834326" "68252219" "-" 417894 -0.49992091676445 7.88272762580046 -2.46595109155807 0.0334413596461124 0.537482848248829 -3.58935398248786
"5758" "ENSRNOG00000017165" "17" "65735943" "65750441" "+" 14499 0.699478097124744 3.08784937882519 2.35070115091052 0.0407067584314018 0.569253566725745 -3.58969393585712
"6945" "ENSRNOG00000062963" "12" "16528958" "16579375" "+" 50418 0.615364286086292 4.64336228556847 2.45357062011235 0.0341562312978354 0.539213038088495 -3.59174632439341
"6046" "ENSRNOG00000038597" "11" "68911883" "69102689" "-" 190807 -0.509357918622305 8.37591002535734 -2.44492267098 0.0346644882014292 0.54288127105661 -3.59369593532225
"7062" "ENSRNOG00000027489" "12" "45183085" "45221651" "-" 38567 -0.563315778854696 4.44708543052356 -2.43278280078128 0.035390552028167 0.546510609494055 -3.59442596530242
"1548" "ENSRNOG00000006784" "4" "115411417" "115437721" "-" 26305 -0.786193612292196 3.75345257879502 -2.37832991195792 0.0388353559098519 0.55398869153331 -3.59988003919749
"3556" "ENSRNOG00000066111" "7" "66022352" "66028422" "+" 6071 -0.769822766844184 2.88272192607282 -2.32747076366924 0.0423481937986282 0.579656201821685 -3.60639971986027
"5185" "ENSRNOG00000027697" "13" "65105950" "65278484" "+" 172535 -0.544426235733653 7.48790849605454 -2.46734455513451 0.0333618275677901 0.537420460411747 -3.60733229578426
"5955" "ENSRNOG00000001706" "11" "66198173" "66797610" "+" 599438 -0.570839710955296 9.59061378502476 -2.38971613116518 0.0380888652274503 0.549734697950432 -3.61085952746334
"6492" "ENSRNOG00000020478" "18" "24585269" "24802487" "+" 217219 -0.682021847882132 7.64907142454694 -2.45870371268436 0.0338580278093914 0.538164353920304 -3.61142769350058
"3894" "ENSRNOG00000043006" "8" "111233826" "111241871" "+" 8046 0.505604422865202 7.00923307910526 2.47881311109552 0.0327143044801063 0.533909628653133 -3.61293314591115
"649" "ENSRNOG00000021006" "1" "85977025" "85978868" "-" 1844 0.806568807501006 2.28723686756129 2.30562100313775 0.0439508752612986 0.590720841886313 -3.61476590413816
"6186" "ENSRNOG00000018452" "16" "18336229" "18381872" "-" 45644 -0.699221511107606 4.85357228922657 -2.43986608921111 0.0349651149400792 0.543527738587139 -3.62371056717155
"3627" "ENSRNOG00000053196" "7" "128915195" "128923024" "+" 7830 0.530815808260072 4.42768021788346 2.41529797172307 0.0364626339497006 0.546510609494055 -3.62388839096952
"1888" "ENSRNOG00000038004" "3" "67034170" "67263607" "+" 229438 -0.617504836988958 8.59425570606396 -2.41536176524884 0.036458665044358 0.546510609494055 -3.62576786050326
"3882" "ENSRNOG00000029876" "8" "500212" "889203" "+" 388992 -0.494034347801402 8.1485591798848 -2.4317992001117 0.0354500302771123 0.546510609494055 -3.62654873237846
"3373" "ENSRNOG00000028158" "6" "132152910" "132170557" "+" 17648 0.540882426074409 4.40516414339796 2.41022219877756 0.0367797859615474 0.548586353004736 -3.63230751545187
"6510" "ENSRNOG00000045637" "18" "30131691" "30155685" "+" 23995 0.456840523289527 6.74722369468684 2.47136498939759 0.0331334046531873 0.536131971516449 -3.6333151608701
"5065" "ENSRNOG00000002369" "13" "65804797" "65846807" "+" 42011 -0.541419178544627 5.85816278590858 -2.47071215665388 0.033170390499161 0.536131971516449 -3.64137489013155
"762" "ENSRNOG00000013290" "1" "163789738" "163815600" "-" 25863 0.638098421356986 4.5737648183235 2.41526295602722 0.0364648126267148 0.546510609494055 -3.64279592418295
"6234" "ENSRNOG00000010558" "16" "1257106" "1263913" "+" 6808 0.776206356911452 2.47788949563471 2.28775011945294 0.0453054597314125 0.5940514821281 -3.64315262196965
"4551" "ENSRNOG00000003873" "10" "61623526" "61687491" "-" 63966 0.460819106106462 6.00265055398736 2.47007773806245 0.0332063721096899 0.536131971516449 -3.64722886549437
"5120" "ENSRNOG00000063514" "13" "43945144" "43946212" "+" 1069 0.645913953425694 3.27117750615935 2.31814633256775 0.0430250532569013 0.58404367606603 -3.64752760581979
"3637" "ENSRNOG00000010099" "7" "129261397" "129297485" "-" 36089 0.445606776928953 5.60686850932288 2.4642120164493 0.0335408797713891 0.537865485092434 -3.64976739248999
"2085" "ENSRNOG00000064734" "3" "107572184" "107574858" "+" 2675 1.17386664438399 0.952133792869002 2.29871851271306 0.0444693381177358 0.593816124038337 -3.65370268535465
"7041" "ENSRNOG00000063640" "12" "31173971" "31188572" "-" 14602 0.686199132827745 2.95995193639589 2.29517068018325 0.0447381344965503 0.5940514821281 -3.65738161089793
"1178" "ENSRNOG00000020706" "2" "174936629" "175081145" "+" 144517 -0.44256191181925 6.44257431958645 -2.45755901861692 0.0339243050225945 0.538164353920304 -3.66099819270447
"869" "ENSRNOG00000026059" "2" "173833880" "173838456" "+" 4577 1.14350971073848 0.994420300054601 2.28751973773335 0.0453231845880392 0.5940514821281 -3.66172835422753
"638" "ENSRNOG00000066093" "1" "28928325" "28935893" "-" 7569 0.62297947476951 3.5229757183695 2.32181036884755 0.0427578328852658 0.581899702714422 -3.66335327343182
"1840" "ENSRNOG00000042576" "3" "90998270" "91092006" "-" 93737 0.469681240674714 7.07110905978176 2.44441980806285 0.0346942704194399 0.54288127105661 -3.66392114506469
"6772" "ENSRNOG00000061216" "20" "2912778" "2916940" "+" 4163 0.466776723197758 4.92357729633215 2.42556060299763 0.0358295727365837 0.546510609494055 -3.66764898328794
"3568" "ENSRNOG00000008569" "7" "113866382" "113870239" "-" 3858 0.805072697895344 2.43564276527155 2.2670030271807 0.0469289763280361 0.59975441161795 -3.66834997214699
"733" "ENSRNOG00000019048" "1" "47636528" "47645189" "-" 8662 0.551279990374542 7.43349483321292 2.42810893153268 0.0356740578768386 0.546510609494055 -3.67045705702501
"2023" "ENSRNOG00000009862" "3" "11520729" "11558239" "+" 37511 0.478891037539482 4.87627471617551 2.41652443855121 0.0363864037729533 0.546510609494055 -3.67279184375984
"4457" "ENSRNOG00000018366" "9" "39834833" "39951086" "-" 116254 -0.649807714841092 7.07868046576047 -2.4315764073821 0.0354635161819135 0.546510609494055 -3.67993338571795
"7000" "ENSRNOG00000063927" "12" "17022279" "17033709" "-" 11431 -0.711098782087801 2.94114767063279 -2.2749845582476 0.0462978238563843 0.599088780830154 -3.68073551266327
"3526" "ENSRNOG00000012457" "7" "108067115" "108069479" "+" 2365 0.568605819971073 4.71617359214288 2.39899600006057 0.0374908855509503 0.549734697950432 -3.68355169692171
"1079" "ENSRNOG00000027540" "2" "196608499" "196663371" "-" 54873 -0.443826632258349 6.30276228531806 -2.44173447021738 0.0348537372280941 0.543527738587139 -3.68562883209148
"1304" "ENSRNOG00000016793" "2" "190224676" "190229559" "-" 4884 0.956337223687903 2.09812810984035 2.24513945492478 0.0487008983749007 0.60605945149457 -3.68633932322192
"129" "ENSRNOG00000011488" "1" "96949661" "97152496" "-" 202836 -0.446210437462626 6.75191838232614 -2.43043694386717 0.0355325681564626 0.546510609494055 -3.6951162265459
"6702" "ENSRNOG00000052707" "19" "23520741" "23823225" "-" 302485 -0.456194033645194 7.33478304784 -2.41339538805596 0.0365811981451992 0.547100698154727 -3.69772152859602
"5471" "ENSRNOG00000003253" "14" "65670131" "65683854" "+" 13724 0.58404066023683 4.80981111802736 2.39359007831502 0.0378381058476897 0.549734697950432 -3.70046881772414
"5456" "ENSRNOG00000003289" "14" "65608376" "65627359" "-" 18984 0.568690699797664 4.79797802811481 2.39418582002207 0.0377996875229089 0.549734697950432 -3.701311545748
"4708" "ENSRNOG00000036695" "10" "105758410" "105762913" "+" 4504 0.81347752306204 2.48124235054164 2.23831244685236 0.0492673436088564 0.607630571175895 -3.70708223773124
"1825" "ENSRNOG00000042821" "3" "90459162" "90478847" "+" 19686 0.451996981149393 5.33572167203737 2.41540724996871 0.0364558354779195 0.546510609494055 -3.70870442922266
"4582" "ENSRNOG00000004147" "10" "95002334" "95072375" "-" 70042 0.649951832537795 5.85974199650674 2.42541146738047 0.0358386945300069 0.546510609494055 -3.7131073904071
"521" "ENSRNOG00000012311" "1" "14569687" "14573159" "-" 3473 -0.940862731055884 2.81939127359364 -2.24336731056848 0.0488473266812061 0.60605945149457 -3.71337569472563
"3060" "ENSRNOG00000066282" "6" "123705846" "123712737" "-" 6892 0.46689084786419 4.96804656055207 2.39660158887764 0.0376442904904991 0.549734697950432 -3.71486676246873
"4873" "ENSRNOG00000011452" "10" "63217451" "63221066" "+" 3616 0.454969914633327 7.40327151729885 2.40124037811575 0.0373476497241985 0.549734697950432 -3.71496284529574
