"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"510" "ENSMUSG00000026200" "1" "75174880" "75187457" "-" 12578 -0.0725928665931148 3.73715214430995 -0.746401091188363 0.467698111909264 0.929475850577866 -4.88524906556227
"511" "ENSMUSG00000026201" "1" "75187482" "75192250" "+" 4769 -0.0144259579386201 5.73615600867393 -0.271808316464442 0.789711893606993 0.982106027412303 -5.26817335817416
"512" "ENSMUSG00000026202" "1" "75190872" "75196509" "-" 5638 0.0281326403681401 8.61494841008848 0.35007274278859 0.731462372187122 0.974478885079283 -5.22266721321971
"513" "ENSMUSG00000026203" "1" "75213050" "75222336" "+" 9287 -0.0373648129691899 6.64538099319131 -0.669097832672768 0.514248500222636 0.936174122349411 -5.14294560205693
"514" "ENSMUSG00000026204" "1" "75223671" "75241146" "-" 17476 -0.021208569392412 9.4100795561598 -0.457404797705365 0.654354053788388 0.95966914920275 -5.16372714844997
"515" "ENSMUSG00000033061" "1" "75248843" "75255059" "-" 6217 -0.325954468783171 5.24234061284658 -1.45704147506812 0.16703056537738 0.867315716050948 -4.49560214099858
"516" "ENSMUSG00000026209" "1" "75284540" "75294634" "-" 10095 0.0181806109927214 5.74465408468465 0.37407870142139 0.71391538694616 0.972342760015523 -5.24208010707502
"517" "ENSMUSG00000026207" "1" "75351941" "75408964" "+" 57024 0.17124375230626 7.8772459527988 3.71647516023334 0.00227839936945515 0.709731339830106 -1.77674307372194
"518" "ENSMUSG00000026385" "1" "120041010" "120048808" "-" 7799 -0.0953860008332921 6.65641134506366 -1.10715889342672 0.286770602532736 0.905868410004285 -4.84542378155895
"519" "ENSMUSG00000052423" "1" "171097898" "171104469" "+" 6572 0.00932922179176998 5.61909813986749 0.148467337512499 0.884078015358665 0.991910031313999 -5.28115497076304
"520" "ENSMUSG00000062729" "1" "171103563" "171108760" "-" 5198 0.0768569192253832 4.63649796216543 1.0769156819914 0.299613110198809 0.905868410004285 -4.78093563651439
"521" "ENSMUSG00000062963" "1" "171116136" "171122597" "-" 6462 0.0437543734449353 5.80517949695615 0.986921263915388 0.340328109571081 0.912227337578952 -4.92324934635297
"522" "ENSMUSG00000103983" "1" "171148169" "171153745" "-" 5577 0.122262769721216 2.40041413856472 0.805717026055293 0.433794994679889 0.925639158474039 -4.73812197631176
"523" "ENSMUSG00000013973" "1" "171156713" "171169899" "+" 13187 0.0343458008448749 5.03567871137798 0.664877828568961 0.516864833764345 0.937764535526841 -5.07058025671182
"524" "ENSMUSG00000013997" "1" "171165576" "171173214" "-" 7639 -0.00844832232881476 5.19376801549428 -0.174201071283438 0.8641858123128 0.986834345679444 -5.24273730061428
"525" "ENSMUSG00000006412" "1" "171173238" "171186822" "+" 13585 0.0491127948659233 5.98273983509922 0.913942665412315 0.376123094536357 0.920207453836387 -4.98223085453595
"526" "ENSMUSG00000045259" "1" "171186014" "171188366" "-" 2353 0.10109890633082 2.82372934878895 0.986534380468417 0.340511287695267 0.912227337578952 -4.69049532172959
"527" "ENSMUSG00000026641" "1" "171238881" "171246710" "+" 7830 0.0127998268595473 5.87762476839981 0.269408290806463 0.791521024255527 0.982106027412303 -5.27643553845071
"528" "ENSMUSG00000053483" "1" "171109519" "171115564" "-" 6046 0.0467472918057608 5.64077331929375 0.986286557911409 0.340628661317306 0.912227337578952 -4.91598268646738
"529" "ENSMUSG00000038576" "1" "182591425" "182724156" "+" 132732 -0.0375268749539437 7.31504863092259 -0.477947185319872 0.640018641230298 0.958149676121236 -5.21848397393174
"530" "ENSMUSG00000046836" "1" "183057916" "183078813" "-" 20898 -0.0627003988789161 6.3416723068099 -1.14602585558929 0.270877399965509 0.905868410004285 -4.81185277669674
"531" "ENSMUSG00000042901" "1" "183078134" "183106331" "+" 28198 -0.0614765270910285 5.58479276045582 -0.958440354710229 0.354000393938966 0.915460828310577 -4.93338824104666
"532" "ENSMUSG00000104212" "1" "183195398" "183195780" "+" 383 0.10276371839386 -0.296553850455582 0.358398211360962 0.725358651964079 0.972902454126 -4.68412261869503
"533" "ENSMUSG00000103451" "1" "183295709" "183296242" "+" 534 0.0910326754214045 -0.735721107224976 0.319271765155823 0.754205168266576 0.977969609032681 -4.67307212234422
"534" "ENSMUSG00000056050" "1" "183107682" "183150894" "-" 43213 -0.142190780447745 6.98277603975891 -2.75968364573507 0.0152785739240386 0.709731339830106 -2.96109210516227
"535" "ENSMUSG00000033159" "1" "75111198" "75119355" "-" 8158 0.0590281957194723 5.26937144901781 0.982473063817256 0.342438431689779 0.912227337578952 -4.89662964114384
"536" "ENSMUSG00000049339" "1" "75119422" "75124557" "+" 5136 0.0478063199043888 7.8188515688083 0.981682018562052 0.342814690750078 0.912227337578952 -4.92230510477255
"537" "ENSMUSG00000072258" "1" "183170325" "183191020" "+" 20696 -0.0908747572453104 4.23139351902182 -1.18747547072297 0.254675487411675 0.904518316438201 -4.66802260573986
"538" "ENSMUSG00000032997" "1" "75451213" "75455951" "-" 4739 -0.0250765966916315 6.65388316342763 -0.35968895543338 0.724414076321188 0.972584246604364 -5.27037068815724
"539" "ENSMUSG00000026211" "1" "75455954" "75483096" "-" 27143 -0.0355408527890333 4.17194371062405 -0.480129746835276 0.638504141607232 0.958149676121236 -5.04702160940809
"540" "ENSMUSG00000051703" "1" "75456176" "75462349" "+" 6174 0.0206006280441731 5.68278499787205 0.315456947298633 0.757038996753631 0.978825734228399 -5.25436794633801
"541" "ENSMUSG00000032968" "1" "75483721" "75487010" "+" 3290 0.0681871436772621 5.9936098873514 0.773681150738891 0.451906705445265 0.926852488254188 -5.07325164121321
"542" "ENSMUSG00000026213" "1" "75498173" "75513979" "+" 15807 0.0648870087299755 5.38016139708982 1.21242886765924 0.245288099923781 0.902400644557058 -4.72339458462618
"543" "ENSMUSG00000006576" "1" "75522910" "75538816" "+" 15907 0.0576584725790665 7.98734739464432 1.52186516606989 0.150167261148421 0.860446314480013 -4.44467328087175
"544" "ENSMUSG00000025993" "1" "45947228" "45965683" "-" 18456 0.108815898509941 3.7635644437235 1.21185846873904 0.245499637956553 0.902400644557058 -4.617945239938
"545" "ENSMUSG00000078193" "1" "156193610" "156194054" "+" 445 0.253922619978563 0.217690256008141 1.25232308731181 0.230842388527436 0.899120931098368 -4.55147019045359
"546" "ENSMUSG00000026600" "1" "156252095" "156301901" "-" 49807 -0.0971794869548095 4.97183106834916 -1.55094165036357 0.14308360005008 0.853150861960673 -4.3948883394742
"547" "ENSMUSG00000025995" "1" "45834326" "45862779" "+" 28454 -0.133527977405678 5.43834166328141 -1.69099181467054 0.11283097193693 0.837010126660878 -4.26449298568217
"548" "ENSMUSG00000099342" "1" "85942125" "85943608" "-" 1484 0.0490566545653101 -0.0452260292132624 0.25675929856363 0.801076151091763 0.985105357696501 -4.69969963159803
"549" "ENSMUSG00000026227" "1" "85973585" "85983178" "+" 9594 0.00147035137365714 3.8539762526079 0.0124589224069462 0.990234182842511 0.998701128375316 -5.0786432087422
"550" "ENSMUSG00000026229" "1" "85992109" "86066873" "+" 74765 -0.128744788378024 6.95160421673204 -1.69078955400932 0.112870306328098 0.837010126660878 -4.27706112011677
"551" "ENSMUSG00000048814" "1" "38832726" "38875792" "-" 43067 -0.128529224456464 7.90238089494358 -2.45955029280362 0.0274385382363765 0.713016616924771 -3.36032780473254
"552" "ENSMUSG00000026080" "1" "38902948" "38937242" "-" 34295 -0.0643336978559397 6.80557251534095 -1.48695814726857 0.159060719214798 0.860446314480013 -4.49397697297051
"553" "ENSMUSG00000016181" "1" "192773412" "192812580" "-" 39169 0.034562478533295 4.7272821125714 0.556353904434983 0.58669745879467 0.950679213915575 -5.0884793190782
"554" "ENSMUSG00000079144" "1" "192850354" "192860140" "+" 9787 -0.0144285433644407 2.97012709638982 -0.162215339047883 0.873439792720081 0.989391861011358 -4.94606414532116
"555" "ENSMUSG00000023150" "1" "151220228" "151240173" "+" 19946 0.0134593491939636 8.35755708569105 0.121915744880065 0.904687621303705 0.994800722493501 -5.27313812221585
"556" "ENSMUSG00000053286" "1" "151304293" "151333912" "+" 29620 -0.0906705347374244 5.12981190758675 -1.67138711316758 0.116699655733285 0.837486626943863 -4.27826565127533
"557" "ENSMUSG00000026484" "1" "151333755" "151376706" "-" 42952 -0.119807380325353 4.73163444130321 -1.48398194909913 0.159839041666977 0.861114404991441 -4.44962354663694
"558" "ENSMUSG00000016252" "2" "174302865" "174305898" "-" 3034 0.0974128047998537 6.25008710590802 1.120219133732 0.281353775446693 0.905868410004285 -4.83172058919696
"559" "ENSMUSG00000027304" "2" "119505549" "119565888" "+" 60340 -0.00188706062441479 6.62478867352468 -0.0475727890169912 0.962724510977014 0.998614776676116 -5.32230864159254
"560" "ENSMUSG00000016257" "2" "174306860" "174314874" "-" 8015 -0.0133095368940666 5.20368573310816 -0.228239148022052 0.822739716888372 0.985105357696501 -5.23519309846512
"561" "ENSMUSG00000027296" "2" "119572818" "119581744" "+" 8927 0.214497442332561 7.60934811261104 2.67630662607992 0.0179978131977524 0.709731339830106 -3.08070995746964
"562" "ENSMUSG00000014873" "2" "26806379" "26810195" "+" 3817 0.0729280999686388 4.97123560565478 1.48823503685533 0.158727768523478 0.860446314480013 -4.4549925650929
"563" "ENSMUSG00000050600" "2" "174485327" "174552625" "+" 67299 -0.0286247129150192 5.52137506953629 -0.553494215187682 0.588601672258422 0.950679213915575 -5.1620306769934
"564" "ENSMUSG00000014867" "2" "26810052" "26823940" "-" 13889 -0.031028795756364 6.4442167985261 -0.778761570806286 0.449003143292084 0.926852488254188 -5.08022535167202
"565" "ENSMUSG00000027459" "2" "151811318" "151822139" "-" 10822 -0.10095435332761 2.73365249030616 -0.790300608056579 0.442452117280907 0.926852488254188 -4.76822736487902
"566" "ENSMUSG00000050530" "2" "3115261" "3228843" "+" 113583 0.021897439614901 7.32186947931976 0.426429657873828 0.676238442783753 0.963604321641702 -5.23687959488242
"567" "ENSMUSG00000090093" "2" "174971286" "174983805" "-" 12520 0.00955806817373928 3.33609380572115 0.0609724060421722 0.952237683510201 0.998614776676116 -5.00131825306995
"568" "ENSMUSG00000060257" "2" "151923449" "151937722" "+" 14274 0.131338726518524 5.1462509315126 1.53789792378694 0.146225451930854 0.856064679781695 -4.4133026846087
"569" "ENSMUSG00000032802" "2" "151947436" "151953296" "+" 5861 -0.0525544705678884 6.92691362216693 -1.16943119914491 0.261634662144226 0.905868410004285 -4.79112165007164
"570" "ENSMUSG00000052406" "2" "26843575" "26854398" "-" 10824 -0.011744125352859 6.07700191814157 -0.206760853525956 0.83915500170227 0.985105357696501 -5.29722411528075
"571" "ENSMUSG00000026643" "2" "3285249" "3329914" "+" 44666 0.0722595208962638 6.57794052577206 1.03907894569577 0.316272788236893 0.909150889497693 -4.89956249242065
"572" "ENSMUSG00000049950" "2" "3329986" "3333680" "-" 3695 0.0847377225780637 3.01779219887135 1.24787100963623 0.23242054921429 0.899120931098368 -4.56048657787596
"573" "ENSMUSG00000074698" "2" "152068759" "152123772" "+" 55014 -0.0272549794885455 6.69833142301677 -0.489526486375473 0.632002815071797 0.957279195069494 -5.22559368193099
"574" "ENSMUSG00000027465" "2" "152135748" "152155916" "+" 20169 0.0177317476253513 6.89651042475142 0.341923641773257 0.737455113233447 0.975933031751358 -5.27284833963096
"575" "ENSMUSG00000015488" "2" "26899938" "26911101" "+" 11164 -0.0117758234212344 5.64438292461184 -0.240367122163859 0.813507978375237 0.985105357696501 -5.26866259865705
"576" "ENSMUSG00000027297" "2" "119581801" "119590912" "-" 9112 0.159217752294176 3.80283158437216 1.89616736348072 0.0786351661574454 0.805992459723151 -4.06537980135611
"577" "ENSMUSG00000027466" "2" "152158254" "152174573" "-" 16320 -0.00238617692040588 7.56787027599898 -0.0499096221299888 0.960895083128746 0.998614776676116 -5.30200481544477
"578" "ENSMUSG00000078878" "2" "176400121" "176413606" "+" 13486 0.0204138119398012 3.51095093262038 0.230070091287243 0.821344230776594 0.985105357696501 -5.01118332799109
"579" "ENSMUSG00000032715" "2" "152179342" "152185952" "-" 6611 -0.0166789802705387 2.00965784279867 -0.0961105889034127 0.924786478903109 0.996763335798786 -4.84471874454117
"580" "ENSMUSG00000078877" "2" "176490405" "176503016" "+" 12612 0.0164929749800571 3.42112544822286 0.134083971778107 0.895232728906274 0.992895416173191 -5.00907491788506
"581" "ENSMUSG00000059361" "2" "152210675" "152218558" "-" 7884 -0.120213997781591 7.69388089590996 -1.8035779943378 0.0927175338725594 0.812125954498355 -4.14642292783477
"582" "ENSMUSG00000036067" "2" "26911375" "26918010" "-" 6636 0.16478269622592 3.81489189718997 1.64962808379849 0.121128183717477 0.838213696509414 -4.28121230265955
"583" "ENSMUSG00000051817" "2" "152235531" "152239983" "-" 4453 0.0211359312672483 4.72466134543034 0.266903501203817 0.793410455047806 0.982106027412303 -5.17648500713142
"584" "ENSMUSG00000074682" "2" "152253875" "152256947" "-" 3073 -0.22233973526812 3.54323269389681 -2.06660106169283 0.0576646951634809 0.793379764671874 -3.93302778245979
"585" "ENSMUSG00000078870" "2" "176875246" "176898214" "-" 22969 0.0709447865725275 3.88999009942351 0.761985800384065 0.458635446262355 0.927351914164874 -4.89544379653023
"586" "ENSMUSG00000078866" "2" "177156526" "177169922" "+" 13397 -0.0978232626227884 4.35932171929172 -0.918919405206783 0.373602688583437 0.919954407065833 -4.86169679990965
"587" "ENSMUSG00000078864" "2" "177401081" "177412265" "+" 11185 -0.11793408355008 2.91420152891659 -0.817497654869544 0.427253266561492 0.925639158474039 -4.77188081918229
"588" "ENSMUSG00000009216" "2" "27000392" "27032503" "-" 32112 0.333416068907368 6.43446321720644 1.78302366516933 0.0961334924948893 0.812125954498355 -4.17427416353442
"589" "ENSMUSG00000095362" "2" "177473584" "177482129" "-" 8546 -0.141695225849888 4.47476410805978 -1.17280058745103 0.260324219318147 0.905868410004285 -4.69751654063441
"590" "ENSMUSG00000078862" "2" "177577786" "177599090" "-" 21305 0.0273191372104113 5.18980880783249 0.296418334645866 0.771235262610283 0.981518753862744 -5.21981665637015
"591" "ENSMUSG00000087148" "2" "152494803" "152496250" "-" 1448 -0.124916663466812 0.502545751327581 -0.724023624856133 0.480901695192195 0.931984874560523 -4.6675054759928
"592" "ENSMUSG00000074519" "2" "177665077" "177675815" "+" 10739 -0.114491869115279 3.43660636174525 -1.03526353416025 0.317989518001774 0.909874306779235 -4.70670101081411
"593" "ENSMUSG00000078861" "2" "177709488" "177720269" "-" 10782 -0.187865359154567 2.8595035348439 -1.24427674221126 0.233700819786679 0.899120931098368 -4.55816881872651
"594" "ENSMUSG00000109865" "2" "3489887" "3513851" "-" 23965 -0.000838863929994105 4.95699833380903 -0.0154938468795339 0.98785546778331 0.998614776676116 -5.2302416116795
"595" "ENSMUSG00000109946" "2" "27332336" "27334233" "+" 1898 -0.0798824957768174 5.1318025572711 -1.13761306069134 0.274259604117136 0.905868410004285 -4.77093501933764
"596" "ENSMUSG00000034032" "2" "119593785" "119618018" "-" 24234 -0.0238503763702154 5.08558322506583 -0.536755829687706 0.599810525240524 0.953649679283984 -5.13329167760387
"597" "ENSMUSG00000019188" "2" "152511381" "152550590" "+" 39210 -0.128275200387821 6.47962860585743 -2.02156516176753 0.062641105879064 0.793379764671874 -3.89534559641781
"598" "ENSMUSG00000042745" "2" "152578171" "152579330" "+" 1160 0.134783468774608 3.59879426303094 1.15892076973834 0.265754924044554 0.905868410004285 -4.64275702787755
"599" "ENSMUSG00000007659" "2" "152622588" "152673648" "-" 51061 0.0359763307786727 6.85588309754259 0.648099082198803 0.527342666321864 0.938101059713095 -5.15193634732281
"600" "ENSMUSG00000027525" "2" "177760768" "177980285" "+" 219518 0.020494045721307 7.53525939730275 0.478455664669877 0.639665653657194 0.958149676121236 -5.21203815655604
"601" "ENSMUSG00000027298" "2" "119628214" "119648585" "+" 20372 0.049330917838823 8.59856572921648 0.898915516060842 0.383803885033839 0.922922537314872 -4.96183444699424
"602" "ENSMUSG00000049999" "2" "178052999" "178056265" "-" 3267 0.104609004984407 3.17234161395143 1.5012017216259 0.155379709377326 0.860446314480013 -4.39971493768939
"603" "ENSMUSG00000070476" "2" "178056317" "178066221" "+" 9905 0.0986967116700743 5.94508917580058 2.62146873156351 0.0200363176226711 0.709731339830106 -3.14665621311526
"604" "ENSMUSG00000026918" "2" "27335591" "27397674" "-" 62084 -0.063754338468927 6.03110344527299 -1.0708828129463 0.302225119605286 0.905868410004285 -4.86735746149283
"605" "ENSMUSG00000074676" "2" "152773818" "152775128" "-" 1311 -0.0423594780050826 -0.490627112857632 -0.179207372790286 0.860326560026564 0.986437359131194 -4.68682335285136
"606" "ENSMUSG00000042662" "2" "152782917" "152793618" "-" 10702 0.112112909679278 4.11663092928263 1.29065890041118 0.217600847392832 0.894897284080936 -4.58208627913153
"607" "ENSMUSG00000026917" "2" "27405169" "27426547" "+" 21379 -0.0368419784780105 5.37776226280179 -0.689386764753429 0.501776992142669 0.931984874560523 -5.08661502899831
"608" "ENSMUSG00000039117" "2" "179553945" "179618439" "-" 64495 -0.0102750279551449 5.52537422822755 -0.116621825351884 0.908805849772082 0.994976816422078 -5.27781317562514
"609" "ENSMUSG00000085704" "2" "179617786" "179620806" "+" 3021 -0.0205149468386743 0.80739037283833 -0.132280292567036 0.896633209017717 0.993238575389801 -4.74821022405938
"610" "ENSMUSG00000057182" "2" "65287462" "65397971" "-" 110510 -0.00963262928113462 6.63148652321116 -0.0930065048223141 0.927208035921863 0.996883566319649 -5.31968158126472
"611" "ENSMUSG00000025314" "2" "90260098" "90410991" "-" 150894 0.0160011157840936 6.75488125895423 0.304549938517454 0.765161130769776 0.978973462734469 -5.28453111669457
"612" "ENSMUSG00000039108" "2" "179666780" "179677258" "+" 10479 -0.0124220133272264 6.96450541870264 -0.248576789600658 0.807275014727223 0.985105357696501 -5.29414894823096
"613" "ENSMUSG00000027566" "2" "179678167" "179684226" "-" 6060 -0.00171141594467272 6.45425539348708 -0.0362129922209264 0.971620619814315 0.998614776676116 -5.32223272911656
"614" "ENSMUSG00000015846" "2" "27566452" "27652969" "+" 86518 0.0262391003918045 5.81107023570293 0.490112654772259 0.63159829901168 0.957279195069494 -5.20578271034698
"615" "ENSMUSG00000039086" "2" "179684302" "179711994" "+" 27693 -0.00698546128882516 5.83168054659016 -0.120932288323564 0.905452457229995 0.994800722493501 -5.29748037396751
"616" "ENSMUSG00000039069" "2" "179712381" "179727695" "+" 15315 -0.0132392723186872 4.35810241453271 -0.19489125857803 0.848260578242919 0.985105357696501 -5.14056991885835
"617" "ENSMUSG00000027472" "2" "152850810" "152857347" "-" 6538 0.0421409266591102 6.13939483171194 0.907781685338141 0.379259336008948 0.922121257686382 -4.99113262912613
"618" "ENSMUSG00000039059" "2" "179741258" "179746281" "-" 5024 0.254543201799548 7.57953755947994 3.39155103447598 0.00435135017926322 0.709731339830106 -2.16465625009352
"619" "ENSMUSG00000075318" "2" "65451115" "65597791" "+" 146677 -0.0241818627726698 8.43805781568047 -0.273590347637638 0.788369417513052 0.982106027412303 -5.24689319487831
"620" "ENSMUSG00000033943" "2" "119727709" "119800062" "+" 72354 -0.0735942666680307 6.71546826963997 -0.874647775305143 0.396431143936595 0.925639158474039 -5.019033458685
"621" "ENSMUSG00000039050" "2" "179761099" "179804473" "+" 43375 0.0442930563551878 6.33140120455973 0.952149861423634 0.357071421433504 0.915761368552663 -4.9633714589284
"622" "ENSMUSG00000039449" "2" "4626869" "4656924" "-" 30056 -0.063302016843906 6.08715191555504 -1.14160518917352 0.272650674040701 0.905868410004285 -4.81123579750846
"623" "ENSMUSG00000039041" "2" "179813278" "179818079" "+" 4802 0.0345557139134103 6.03874946380792 0.787783271314973 0.443876086057013 0.926852488254188 -5.06642999711287
"624" "ENSMUSG00000008200" "2" "90575714" "90611365" "+" 35652 0.0897896846284221 6.05446473036773 1.2269602930727 0.239946695183689 0.901013320566165 -4.73666699236463
"625" "ENSMUSG00000044647" "2" "65676111" "65861890" "+" 185780 -0.103295246611014 6.88284179522789 -1.23948106795983 0.235417653211795 0.899120931098368 -4.730414422938
"626" "ENSMUSG00000033902" "2" "119803180" "119857889" "+" 54710 0.0329731547632433 6.63895991700163 0.689435837850578 0.501747043703723 0.931984874560523 -5.13185874626972
"627" "ENSMUSG00000026662" "2" "4886375" "4915368" "+" 28994 0.0548975671590881 5.03407700438573 1.09967193804694 0.289910897419258 0.905868410004285 -4.79388525856244
"628" "ENSMUSG00000039001" "2" "179899170" "179900238" "+" 1069 0.0749551500754739 7.44129225577978 0.921547819514054 0.372276250697042 0.919954407065833 -4.97398006431654
"629" "ENSMUSG00000026664" "2" "4923830" "4943541" "+" 19712 -0.0955109069251074 5.64729061854427 -0.939128807648717 0.363487306594125 0.916839092254297 -4.95039052664429
"630" "ENSMUSG00000086670" "2" "4946985" "4947295" "+" 311 0.259673988916675 -2.01426897355895 0.713858850111065 0.486973039304737 0.931984874560523 -4.62292656562225
"631" "ENSMUSG00000026833" "2" "28083004" "28120748" "+" 37745 0.201551234285483 7.82194652479053 0.680442471575603 0.50725303282327 0.934578958935256 -5.1121792406953
"632" "ENSMUSG00000038990" "2" "179900333" "179915289" "-" 14957 -0.0305577949053548 5.01703254773277 -0.461058656438424 0.651793642632874 0.95966914920275 -5.15539602006768
"633" "ENSMUSG00000035829" "2" "28336812" "28345520" "+" 8709 -0.205486952864821 4.33982201022807 -1.25741580560812 0.229047503715383 0.899120931098368 -4.62240865824628
"634" "ENSMUSG00000035772" "2" "28358078" "28361190" "+" 3113 -0.0275686521053595 5.1005337488431 -0.55456938156094 0.587885367649766 0.950679213915575 -5.12729062272516
"635" "ENSMUSG00000068040" "2" "153003223" "153052386" "+" 49164 -0.0257551152898197 6.87476944702072 -0.68233108796852 0.506093855018994 0.934197617746439 -5.13386099047579
"636" "ENSMUSG00000074671" "2" "153064290" "153067361" "-" 3072 -0.0557715892920614 5.69206408953993 -1.19311740328 0.252529089669355 0.904518316438201 -4.7546564343592
"637" "ENSMUSG00000051413" "2" "153069679" "153083346" "-" 13668 -0.0450238313370352 4.22143597418712 -0.694096162112067 0.498907718757217 0.931984874560523 -4.96792743539687
"638" "ENSMUSG00000046020" "2" "153083453" "153112167" "+" 28715 0.0857716009522802 5.39761289532555 1.24360170724066 0.233941883091838 0.899120931098368 -4.69749668556465
"639" "ENSMUSG00000027475" "2" "153133333" "153175310" "+" 41978 -0.00500148696293756 6.6279917724463 -0.116386526582015 0.90898895667955 0.994976816422078 -5.31767521184153
"640" "ENSMUSG00000073236" "2" "153183077" "153187993" "-" 4917 -0.0567556274965368 3.569350300971 -0.806727961615925 0.433231117937403 0.925639158474039 -4.83842249940184
"641" "ENSMUSG00000027569" "2" "180223097" "180228097" "+" 5001 -0.00181999791355114 4.47286071330547 -0.0303077495762951 0.976246772401103 0.998614776676116 -5.16991427934527
"642" "ENSMUSG00000042548" "2" "153187749" "153245927" "+" 58179 -0.0259730872521136 6.1794164897015 -0.469582472138178 0.645838371357202 0.958149676121236 -5.22848775322404
"643" "ENSMUSG00000049401" "2" "180231038" "180237629" "+" 6592 0.0279362515873984 5.78273110483659 0.553631841261461 0.588509957129494 0.950679213915575 -5.17805451221577
"644" "ENSMUSG00000056941" "2" "153458853" "153474701" "-" 15849 -0.0686035587135025 4.81830993084217 -1.29353846932577 0.216631143397337 0.894897284080936 -4.62325025055658
"645" "ENSMUSG00000027570" "2" "180239583" "180263982" "+" 24400 -0.0365142802573626 4.14273508825643 -0.415499634087174 0.684035024674119 0.966621036795292 -5.06282470362371
"646" "ENSMUSG00000039128" "2" "5799105" "5849975" "-" 50871 -0.0108047586601785 6.35592622283664 -0.233153624952015 0.818995480222921 0.985105357696501 -5.29937640938745
"647" "ENSMUSG00000056718" "2" "5866891" "5867745" "-" 855 0.16835350875521 -0.816272043607833 0.478983658767542 0.63929921466657 0.958149676121236 -4.66044117973951
"648" "ENSMUSG00000026821" "2" "28403137" "28443093" "+" 39957 0.0348038022012789 7.19829848021693 0.726592029789676 0.479374870238751 0.931984874560523 -5.10311506739508
"649" "ENSMUSG00000025816" "2" "5875798" "5900243" "-" 24446 0.00164998656106619 6.23911860273713 0.017039008919903 0.986644444227542 0.998614776676116 -5.31930504893268
"650" "ENSMUSG00000027282" "2" "90677499" "90697154" "+" 19656 0.0215774998543878 6.27848339327574 0.542441053681688 0.595991400301127 0.952912148903387 -5.20108684267388
"651" "ENSMUSG00000043241" "2" "5956280" "6061514" "+" 105235 -0.0857111332819604 6.04731242153441 -1.41949191245169 0.177501810933636 0.876435179746406 -4.55734003597534
"652" "ENSMUSG00000026816" "2" "28456323" "28473763" "-" 17441 -0.0690851002256361 4.95393562480035 -1.56610471950274 0.139503620784462 0.851760429910762 -4.37945279279216
"653" "ENSMUSG00000064329" "2" "66101122" "66271184" "-" 170063 -0.0116111481058256 6.99966632832262 -0.110368026008644 0.913674281440645 0.995752609648697 -5.31366972833712
"654" "ENSMUSG00000038914" "2" "180299757" "180351792" "-" 52036 -0.0537241601151948 6.85579086271653 -0.935148591904175 0.365464361841642 0.917319440392211 -4.97579547108783
"655" "ENSMUSG00000027573" "2" "180351910" "180360526" "+" 8617 -0.065775870929472 5.76592266988801 -1.57059869096622 0.13845738882432 0.851373032456768 -4.39857582559313
"656" "ENSMUSG00000098051" "2" "180535898" "180537013" "+" 1116 0.146298530967764 3.96264198718177 1.39943371418574 0.183314012608297 0.876435179746406 -4.48929803408603
"657" "ENSMUSG00000027291" "2" "120146942" "120183618" "-" 36677 -0.0256745438888144 6.83974757674976 -0.700130166553831 0.495245582378927 0.931984874560523 -5.12461899111118
"658" "ENSMUSG00000038848" "2" "180546170" "180562742" "-" 16573 -0.0739262373860923 5.81592295044041 -1.65853824127027 0.119297395777418 0.837486626943863 -4.3067072533691
"659" "ENSMUSG00000027574" "2" "180576565" "180596492" "-" 19928 -0.154171053459135 4.70044079056933 -1.5067761717833 0.15395873027564 0.860446314480013 -4.42721168783937
"660" "ENSMUSG00000026812" "2" "28531240" "28581179" "+" 49940 0.0124078860949393 7.01349752972083 0.285103658126502 0.779712956857058 0.982106027412303 -5.28515025492136
"661" "ENSMUSG00000033808" "2" "120185793" "120234594" "-" 48802 -0.0168781523761155 5.26520970461296 -0.272235853414408 0.789389749407691 0.982106027412303 -5.23219832131443
"662" "ENSMUSG00000035666" "2" "28712311" "28730372" "-" 18062 -0.0400460755068224 5.96837789641672 -0.973751628710529 0.346602960905456 0.913897438425489 -4.93940133935141
"663" "ENSMUSG00000026803" "2" "28950274" "28977668" "+" 27395 0.0479430955572688 4.29779797050722 0.720635370338998 0.482920379864707 0.931984874560523 -4.96411062773877
"664" "ENSMUSG00000043535" "2" "29014193" "29072483" "+" 58291 -0.0312547086867658 6.70959372461415 -0.540924532759565 0.597008940513901 0.953381378600174 -5.20429802059721
"665" "ENSMUSG00000027575" "2" "180609018" "180624319" "+" 15302 0.0556417092899135 6.79329460820374 1.62890134314596 0.125481409547633 0.838791000272596 -4.34512025179049
"666" "ENSMUSG00000070461" "2" "180625717" "180629068" "+" 3352 0.0291920344178216 3.60709730001735 0.304585748548923 0.765134416523553 0.978973462734469 -5.01243010349169
"667" "ENSMUSG00000002102" "2" "90884354" "90896714" "+" 12361 0.00766632307351678 6.89322952400847 0.121054485881311 0.90535741865935 0.994800722493501 -5.31462174825272
"668" "ENSMUSG00000027577" "2" "180660173" "180685339" "-" 25167 0.0963559401621641 4.7358866446818 0.544037165834403 0.594921404836389 0.952912148903387 -5.09379317590081
"669" "ENSMUSG00000002105" "2" "90892136" "90900762" "-" 8627 0.011416914554923 4.76524998251906 0.173221424979188 0.86494142509547 0.987013740952331 -5.19684737703775
