"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"4323" "ENSMUSG00000053550" "7" "4828551" "4847695" "-" 19145 0.233786288585575 8.88595245782393 1.50990810539693 0.161553387178647 0.980572306100826 -4.41459408934194
"8545" "ENSMUSG00000022565" "15" "76055174" "76116774" "-" 61601 0.236214488285298 7.61060847661907 1.49994986855098 0.164075569862993 0.980572306100826 -4.4150383261866
"986" "ENSMUSG00000014355" "2" "128452024" "128529311" "-" 77288 0.187803021760548 7.11475067955753 1.49588754505764 0.165114235097729 0.980572306100826 -4.41544556207473
"6329" "ENSMUSG00000048537" "9" "44597601" "44646495" "-" 48895 0.222386495188491 7.41692063998978 1.49746226018035 0.164710932964668 0.980572306100826 -4.41569501480545
"2830" "ENSMUSG00000038780" "5" "144813305" "144902657" "-" 89353 0.149914917340187 6.27117513488484 1.49024691773377 0.166565896169252 0.980572306100826 -4.41639038640977
"6812" "ENSMUSG00000017802" "11" "100987148" "101010719" "-" 23572 -0.114777684188471 6.3367202739102 -1.49028078257341 0.166557147894004 0.980572306100826 -4.41650440694882
"6028" "ENSMUSG00000032786" "9" "106110654" "106125853" "-" 15200 -0.12642362665956 5.70262185342753 -1.48991228039862 0.166652364144034 0.980572306100826 -4.41670046245671
"1141" "ENSMUSG00000027350" "2" "132623198" "132636999" "+" 13802 -0.19376978780009 7.49333142868754 -1.49566540583393 0.165171196299329 0.980572306100826 -4.4167896514465
"8808" "ENSMUSG00000107002" "16" "31765868" "31767312" "-" 1445 -0.238135802932523 4.59289199963942 -1.49882837361205 0.164361748516285 0.980572306100826 -4.41683687403279
"2029" "ENSMUSG00000028194" "3" "145464430" "145600032" "+" 135603 -0.120472782536598 6.98581640920376 -1.4921197613441 0.166082683259251 0.980572306100826 -4.41716273065989
"9230" "ENSMUSG00000040327" "17" "46811498" "46857314" "-" 45817 0.169649107560315 6.87309935840221 1.4912672156366 0.166302498037307 0.980572306100826 -4.41720846261334
"353" "ENSMUSG00000041889" "1" "135298795" "135302975" "-" 4181 -0.170017528080788 5.19509718450864 -1.49037920976543 0.166531723540104 0.980572306100826 -4.41738912041999
"501" "ENSMUSG00000026200" "1" "75174880" "75187457" "-" 12578 0.19197576620785 3.82219448577905 1.52564671028606 0.157635954793626 0.980572306100826 -4.41773747698137
"439" "ENSMUSG00000033845" "1" "4843429" "4855962" "-" 12534 -0.173615266825509 4.69653668436725 -1.49399191559149 0.165600862537282 0.980572306100826 -4.41834362754602
"8036" "ENSMUSG00000112302" "12" "78269060" "78273299" "-" 4240 -0.209612665084521 2.62739584556423 -1.61713367042082 0.136471235435395 0.980572306100826 -4.41863273577817
"4799" "ENSMUSG00000047139" "10" "43454280" "43460261" "+" 5982 -0.500594504920238 2.74709563592167 -1.62840681269383 0.134045706707462 0.980572306100826 -4.41879702875161
"4327" "ENSMUSG00000074406" "7" "4918216" "4925001" "+" 6786 -0.146166317494623 3.72567310706701 -1.52755502230266 0.157166642154915 0.980572306100826 -4.41896892123037
"7549" "ENSMUSG00000021573" "13" "74157526" "74183872" "+" 26347 0.175950589739923 8.67346303456268 1.49993739095764 0.164078751465708 0.980572306100826 -4.4190657891517
"4927" "ENSMUSG00000025354" "10" "128639931" "128655315" "+" 15385 0.175157603884514 5.39532594780388 1.48632132295313 0.167582691589597 0.980572306100826 -4.4193217559679
"7145" "ENSMUSG00000018554" "11" "69826622" "69832431" "+" 5810 0.265433147875568 2.40833857342177 1.65169242698706 0.129156866518139 0.980572306100826 -4.41942974338825
"5570" "ENSMUSG00000003575" "8" "70835005" "70892229" "-" 57225 0.194422041149462 8.388631857055 1.49713829945296 0.16479383304958 0.980572306100826 -4.41943817691207
"1674" "ENSMUSG00000102753" "3" "72949308" "72951172" "-" 1865 -0.490179752884763 0.44658987478137 -2.06524840746737 0.0653976904923418 0.980572306100826 -4.41950916883818
"8254" "ENSMUSG00000053137" "15" "89026689" "89033831" "-" 7143 -0.274996728395299 3.42217505777829 -1.54850853137418 0.1520933068129 0.980572306100826 -4.41953134008634
"5116" "ENSMUSG00000034818" "10" "81295061" "81318543" "-" 23483 0.193358784315237 8.78027687994927 1.49901356436391 0.164314462435959 0.980572306100826 -4.41991021559958
"5205" "ENSMUSG00000038542" "8" "13127189" "13155459" "-" 28271 0.160460284907788 5.38827820859089 1.48494232489189 0.16794114808136 0.980572306100826 -4.42012323278223
"8698" "ENSMUSG00000041205" "16" "20052053" "20060108" "-" 8056 0.147756461500014 5.54158845247818 1.48430921061149 0.16810594171946 0.980572306100826 -4.42027451358966
"9739" "ENSMUSG00000071659" "19" "8797374" "8811507" "+" 14134 0.209029572912512 6.88388066247064 1.48537798998476 0.16782782977265 0.980572306100826 -4.42080842193818
"6921" "ENSMUSG00000049489" "11" "78641332" "78642555" "-" 1224 -0.205234173535941 3.60341272610284 -1.52950246063788 0.156688965266119 0.980572306100826 -4.42108427581346
"9312" "ENSMUSG00000024177" "17" "26310708" "26314576" "-" 3869 0.346014152893285 1.15761867019894 1.88861035654342 0.0878295353341787 0.980572306100826 -4.42133410266225
"3883" "ENSMUSG00000062995" "6" "8630527" "8778488" "-" 147962 0.121593180333807 6.96422701375074 1.484226145759 0.168127573087406 0.980572306100826 -4.42180968277959
"5339" "ENSMUSG00000087026" "8" "85779789" "85787089" "-" 7301 0.189151352704559 3.60495530550941 1.53103158232172 0.156314784255302 0.980572306100826 -4.4220048450444
"3740" "ENSMUSG00000107553" "6" "138577840" "138578339" "+" 500 1.31139443840805 -2.30704993514653 3.26369447092098 0.00835964177222281 0.980572306100826 -4.42201269549265
"9633" "ENSMUSG00000025092" "19" "58784182" "58932086" "-" 147905 0.148523702447904 7.46550868744179 1.48688795781134 0.167435592636681 0.980572306100826 -4.42201671077611
"4866" "ENSMUSG00000019897" "10" "105676928" "105683694" "+" 6767 -0.155341078725888 4.8560520893096 -1.48445791136445 0.168067223762852 0.980572306100826 -4.42225296816182
"5112" "ENSMUSG00000034854" "10" "81193325" "81202059" "+" 8735 -0.127148591807633 4.54342304251079 -1.48814207159001 0.167110420789368 0.980572306100826 -4.42277079081469
"9522" "ENSMUSG00000039840" "18" "77981680" "78078228" "+" 96549 0.264578478719652 6.14045521400854 1.47910172067814 0.169466714643177 0.980572306100826 -4.42324980769101
"8187" "ENSMUSG00000022450" "15" "82234341" "82238523" "-" 4183 -0.177518194878539 6.1071493172415 -1.47917603148129 0.169447229688287 0.980572306100826 -4.42327704515527
"3284" "ENSMUSG00000039754" "5" "136165000" "136170469" "+" 5470 -0.183612694493914 2.56834899553372 -1.61681046871728 0.136541347389893 0.980572306100826 -4.42333536352998
"6179" "ENSMUSG00000062309" "9" "57411309" "57412731" "+" 1423 -0.21861274512777 3.63926063474581 -1.52420369862117 0.157991647403681 0.980572306100826 -4.42349109173309
"7255" "ENSMUSG00000048616" "11" "89191464" "89193158" "-" 1695 -0.350574852269975 1.5103665716683 -1.78730055262115 0.103739476552625 0.980572306100826 -4.42370366934723
"319" "ENSMUSG00000026566" "1" "165419809" "165462107" "-" 42299 0.125741613530159 5.33419744033832 1.47914943211553 0.169454204056652 0.980572306100826 -4.42372955140937
"4354" "ENSMUSG00000109008" "7" "80630594" "80643163" "-" 12570 0.29303776684442 2.90919475068169 1.57570703620537 0.145722515599644 0.980572306100826 -4.42392612240697
"6519" "ENSMUSG00000032526" "9" "121539395" "121542454" "+" 3060 -0.156478418852775 4.76492117176568 -1.48264986273627 0.16853851797337 0.980572306100826 -4.42401915368511
"9104" "ENSMUSG00000025732" "17" "26082672" "26087738" "-" 5067 -0.188896486401556 2.9868360148858 -1.57160807344405 0.146667336579696 0.980572306100826 -4.42445214276743
"5145" "ENSMUSG00000031590" "8" "41850496" "41870111" "-" 19616 -0.151741341417084 4.43643176977922 -1.48831363881095 0.167065978657519 0.980572306100826 -4.42462709024477
"6454" "ENSMUSG00000105592" "9" "111240502" "111241981" "+" 1480 0.447817719167541 0.25396126593051 2.10365716492765 0.0612954649599598 0.980572306100826 -4.4246880791196
"9696" "ENSMUSG00000117901" "19" "7064834" "7065786" "-" 953 -0.312008779052841 2.87511964117826 -1.57670630219875 0.145492997424999 0.980572306100826 -4.42536803046159
"1705" "ENSMUSG00000028128" "3" "121517186" "121528697" "+" 11512 -0.175223646388019 5.69922219647054 -1.47573620268455 0.170351214371298 0.980572306100826 -4.42545263541705
"9008" "ENSMUSG00000007041" "17" "35268942" "35277725" "+" 8784 -0.247033529350431 2.99797579165227 -1.56822784142406 0.147450544730545 0.980572306100826 -4.42577652560373
"1841" "ENSMUSG00000004895" "3" "87766210" "87792915" "-" 26706 -0.169370556127668 5.46011252327522 -1.47488337973876 0.170575978702165 0.980572306100826 -4.42626640769635
"6252" "ENSMUSG00000111547" "9" "20517429" "20518912" "-" 1484 0.52353493964178 -0.442703940663195 2.35703925136502 0.0398066183761892 0.980572306100826 -4.42651809424075
"5942" "ENSMUSG00000022204" "14" "55252911" "55261594" "+" 8684 -0.180348768404885 4.34730244675533 -1.48651799033706 0.167531623882181 0.980572306100826 -4.42653487062069
"8889" "ENSMUSG00000039218" "17" "24009506" "24043715" "+" 34210 0.270973061680809 9.79095033853717 1.49578631820063 0.165140189694968 0.980572306100826 -4.42661935063296
"827" "ENSMUSG00000083563" "2" "22478115" "22479659" "-" 1545 0.329374373337053 0.864197382368134 1.91707721216354 0.0837839765919259 0.980572306100826 -4.42670301988216
"4435" "ENSMUSG00000110020" "7" "45480319" "45484673" "+" 4355 0.27060304302721 2.9894542583056 1.56626650924379 0.147906676518152 0.980572306100826 -4.42673889022024
"8687" "ENSMUSG00000059920" "16" "64572114" "64591524" "-" 19411 -0.151746062557574 4.7103441176327 -1.47806855531319 0.169737820397388 0.980572306100826 -4.42680207564819
"486" "ENSMUSG00000037872" "1" "173159453" "173161317" "-" 1865 -0.173710481126006 5.84060783908002 -1.47232967119583 0.171250548273599 0.980572306100826 -4.42748998605409
"5237" "ENSMUSG00000031706" "8" "84793463" "84823621" "+" 30159 0.170694766380365 6.17595330981147 1.47211526260911 0.171307289504856 0.980572306100826 -4.42758134676483
"4572" "ENSMUSG00000052889" "7" "121887974" "122233625" "+" 345652 0.17726547518666 10.4053472958359 1.5003909455493 0.163963136113637 0.980572306100826 -4.42758388011379
"5093" "ENSMUSG00000015312" "10" "80765907" "80768038" "+" 2132 -0.32227351492777 3.0725354924915 -1.55559868959791 0.15040940862535 0.980572306100826 -4.42779209239882
"9612" "ENSMUSG00000024909" "19" "5523982" "5532545" "+" 8564 -0.170917640101357 3.23316371386495 -1.54179062394017 0.15370402544443 0.980572306100826 -4.42832235050921
"9197" "ENSMUSG00000038677" "17" "28361115" "28393828" "+" 32714 0.210699577266401 5.35235175907112 1.47113435190757 0.171567085193156 0.980572306100826 -4.42866222571999
"6341" "ENSMUSG00000038717" "9" "44823855" "44832040" "-" 8186 -0.270040203860143 6.39982851581976 -1.46962321637041 0.171967976550676 0.980572306100826 -4.42934022954766
"3068" "ENSMUSG00000025532" "5" "130058131" "130089630" "+" 31500 -0.111618323388277 5.16301797528035 -1.47051604408638 0.171731019475977 0.980572306100826 -4.42936802066441
"597" "ENSMUSG00000025314" "2" "90260098" "90410991" "-" 150894 0.216175983032611 6.52883716458275 1.4697971984538 0.171921779490631 0.980572306100826 -4.42938337341796
"2646" "ENSMUSG00000028385" "4" "59805840" "59904737" "+" 98898 0.19118613571275 5.74542206466649 1.46887381136677 0.172167086657277 0.980572306100826 -4.42963638379504
"5611" "ENSMUSG00000070000" "8" "72161031" "72178360" "-" 17330 0.140225534545456 7.13123731173177 1.47138489915265 0.171500695086782 0.980572306100826 -4.42970832159681
"4022" "ENSMUSG00000030890" "7" "105385799" "105392132" "+" 6334 -0.152182217079644 6.27696848688693 -1.46805637456146 0.172384498731236 0.980572306100826 -4.43015710414531
"2438" "ENSMUSG00000085278" "4" "117740818" "117743192" "+" 2375 0.323810038092359 1.28042773299207 1.81799842034688 0.0986588017655436 0.980572306100826 -4.4306874004459
"802" "ENSMUSG00000002458" "2" "181330212" "181335770" "-" 5559 -0.159695846399985 4.11881033754176 -1.48439520252145 0.168083550636468 0.980572306100826 -4.43098260850863
"6386" "ENSMUSG00000006241" "9" "21838767" "21847168" "+" 8402 0.244021600480395 3.69285872232548 1.50460811368688 0.162891521823729 0.980572306100826 -4.43110480579442
"1074" "ENSMUSG00000026944" "2" "25318715" "25338552" "+" 19838 0.227316378390679 8.56893027208112 1.47626903640607 0.170210914067904 0.980572306100826 -4.43148955880193
"1701" "ENSMUSG00000084846" "3" "94901721" "94904661" "-" 2941 -0.34459011656371 0.894624847105577 -1.89208129965479 0.0873267215097014 0.980572306100826 -4.43165722332204
"399" "ENSMUSG00000026083" "1" "38037091" "38094660" "+" 57570 -0.220558668772739 6.43214399002485 -1.46575136505767 0.172998832063448 0.980572306100826 -4.43172510088917
"9694" "ENSMUSG00000067242" "19" "38252984" "38300662" "+" 47679 -0.115401010943776 6.79377235404044 -1.46662714527583 0.17276519649538 0.980572306100826 -4.43181229505407
"9059" "ENSMUSG00000003534" "17" "35992459" "36015513" "-" 23055 0.136744641916572 6.17814842472081 1.46512623050912 0.173165768231067 0.980572306100826 -4.43190379989255
"132" "ENSMUSG00000036104" "1" "127796510" "127871605" "+" 75096 0.11833587337619 7.18148370288764 1.46756732491764 0.172514683389997 0.980572306100826 -4.43222914163346
"9929" "ENSMUSG00000064342" "MT" "3706" "3774" "+" 69 -0.71399501258544 3.15124569287158 -1.52743519657593 0.157196075056862 0.980572306100826 -4.43229338989925
"8080" "ENSMUSG00000021140" "12" "81906797" "82047698" "+" 140902 0.30872970527715 7.38666802567398 1.46827615724983 0.172326020315982 0.980572306100826 -4.43246861002564
"8379" "ENSMUSG00000116494" "15" "98840431" "98841546" "+" 1116 -0.510075775136994 0.518274554066328 -1.99118655345675 0.0740530082778867 0.980572306100826 -4.43251765010576
"3702" "ENSMUSG00000030007" "6" "85428496" "85445457" "+" 16962 -0.142419222366353 7.4633261655485 -1.46825517252673 0.172331603062731 0.980572306100826 -4.43260010248616
"7905" "ENSMUSG00000020628" "12" "28740627" "28800471" "-" 59845 0.1058951040412 6.79684889921092 1.46375213337646 0.173533195255522 0.980572306100826 -4.43346788513923
"2963" "ENSMUSG00000029657" "5" "149537752" "149559841" "-" 22090 -0.210173108885442 9.10999380125926 -1.47623692120054 0.170219367488097 0.980572306100826 -4.43349311107858
"9393" "ENSMUSG00000052229" "18" "32076050" "32082689" "-" 6640 0.188533448723029 6.47706149057112 1.46270007840629 0.173814963194223 0.980572306100826 -4.4335977925641
"5355" "ENSMUSG00000037852" "8" "65045576" "65146088" "-" 100513 -0.153158458490669 10.6354557420738 -1.48974812650615 0.166694794584471 0.980572306100826 -4.43373222078003
"6291" "ENSMUSG00000103103" "9" "108444732" "108446373" "+" 1642 0.277548077908884 1.38162687147596 1.77123512884249 0.106492837608957 0.980572306100826 -4.43393966786243
"9017" "ENSMUSG00000116779" "17" "3151418" "3152011" "-" 594 -0.473838741406772 -0.479303551181328 -2.29697864093246 0.0441202511121186 0.980572306100826 -4.43403679645809
"136" "ENSMUSG00000049881" "1" "157239922" "157247806" "+" 7885 -0.244540194914471 2.59854962589088 -1.58879024918315 0.142742623821568 0.980572306100826 -4.4343697676853
"8393" "ENSMUSG00000023020" "15" "99623528" "99627413" "+" 3886 -0.215383919504156 5.5364885191893 -1.46140999778523 0.174161018028706 0.980572306100826 -4.43439870113132
"9565" "ENSMUSG00000117505" "18" "7868018" "7869113" "-" 1096 0.837362281919275 -1.09507802577177 2.63510091881396 0.0246570351215337 0.980572306100826 -4.43440812517761
"2268" "ENSMUSG00000008305" "4" "72035379" "72119156" "-" 83778 0.115821380752982 6.42320389871246 1.46121094924736 0.174214464120634 0.980572306100826 -4.43441228354254
"6759" "ENSMUSG00000090266" "11" "116734104" "116745089" "+" 10986 -0.262965715386917 4.16375575255819 -1.47666669645347 0.170106271324557 0.980572306100826 -4.43450625003653
"7294" "ENSMUSG00000043602" "11" "70655035" "70663754" "+" 8720 -0.121985963587217 4.34223110950385 -1.4712553734762 0.171535014084276 0.980572306100826 -4.43454662109956
"6623" "ENSMUSG00000017400" "11" "97927449" "97944288" "-" 16840 -0.29238713144654 5.10154399637543 -1.461253244898 0.174203106226547 0.980572306100826 -4.43503414822347
"4917" "ENSMUSG00000018166" "10" "128403392" "128425521" "-" 22130 0.24355872265166 4.43934986674213 1.46778226111342 0.17245745710093 0.980572306100826 -4.43506772762798
"9062" "ENSMUSG00000024112" "17" "25593259" "25652757" "-" 59499 0.201746302288575 7.26788752201279 1.4629498278738 0.173748038110201 0.980572306100826 -4.43513914304161
"8055" "ENSMUSG00000049106" "12" "80382622" "80483375" "-" 100754 0.113006538552852 6.40107309214398 1.45988424767327 0.174571054458405 0.980572306100826 -4.43523493979466
"4431" "ENSMUSG00000003269" "7" "45456061" "45464005" "-" 7945 -0.14047869203561 5.92834003156845 -1.45925093492519 0.174741497266078 0.980572306100826 -4.43552467394837
"5722" "ENSMUSG00000035469" "14" "59438658" "59474714" "+" 36057 0.177912081734332 6.3536741440758 1.45932784636507 0.174720790537674 0.980572306100826 -4.43555145218316
"4213" "ENSMUSG00000030793" "7" "127588880" "127593039" "-" 4160 -0.336270193771489 1.26658233396562 -1.78093088340245 0.104823258359872 0.980572306100826 -4.43587497083173
"6029" "ENSMUSG00000097592" "9" "106125159" "106126612" "+" 1454 0.446376205908869 0.300213930728674 2.03146313591998 0.069220210289735 0.980572306100826 -4.43629850578811
"4396" "ENSMUSG00000030826" "7" "45219577" "45239135" "+" 19559 -0.144982966127145 4.13384262594221 -1.47405317395886 0.170795028010249 0.980572306100826 -4.43634334611198
"6481" "ENSMUSG00000035284" "9" "67747678" "67902920" "+" 155243 0.40753082663297 6.93373977524541 1.45843673130319 0.174960833289403 0.980572306100826 -4.43705468942074
"888" "ENSMUSG00000027222" "2" "92205021" "92211562" "+" 6542 -0.11777903883285 4.32245341855432 -1.46754154089991 0.172521549426951 0.980572306100826 -4.43715394620817
"1711" "ENSMUSG00000027709" "3" "36013461" "36054827" "-" 41367 0.196794813948801 5.47590641032303 1.45667499580205 0.175436232557848 0.980572306100826 -4.43725488230762
"2765" "ENSMUSG00000036078" "4" "41738493" "41756157" "-" 17665 -0.116150892268958 4.64414875863917 -1.46039470984264 0.174433778392215 0.980572306100826 -4.43753380637378
"6829" "ENSMUSG00000006920" "11" "101081941" "101117289" "-" 35349 0.103535870161338 6.39374071586534 1.45596143338708 0.175629101005687 0.980572306100826 -4.43760217595737
"9106" "ENSMUSG00000023830" "17" "12901293" "12988551" "-" 87259 0.210222171516755 5.83302420006192 1.45576335102428 0.175682672893339 0.980572306100826 -4.43765899368253
"7084" "ENSMUSG00000037533" "11" "54413673" "54590111" "+" 176439 0.217637390192317 6.72369094541959 1.45564976872973 0.175713397852458 0.980572306100826 -4.43826129630844
"8132" "ENSMUSG00000020621" "12" "10440772" "10445562" "+" 4791 -0.196524467156888 4.83744798250933 -1.45627502348277 0.175544318455829 0.980572306100826 -4.43877149221739
"8211" "ENSMUSG00000039801" "15" "8198590" "8300642" "+" 102053 0.23306342723587 6.92454202198867 1.45535260667627 0.175793804511443 0.980572306100826 -4.43877434267536
"2567" "ENSMUSG00000050213" "4" "124960465" "124967835" "+" 7371 -0.13377959372744 3.99660943473737 -1.47275499721246 0.171138037687107 0.980572306100826 -4.43911917582525
"154" "ENSMUSG00000026158" "1" "23405505" "23436853" "-" 31349 -0.258228779828482 6.79376246346214 -1.45410473028624 0.176131802401006 0.980572306100826 -4.43928911546259
"6254" "ENSMUSG00000066892" "9" "20529414" "20556063" "-" 26650 0.180366923953653 5.06098448462941 1.45338577823471 0.176326789986697 0.980572306100826 -4.43978846373145
"6215" "ENSMUSG00000032014" "9" "43132532" "43151208" "-" 18677 -0.221040755526773 3.4301558100307 -1.49855348638985 0.164431959208651 0.980572306100826 -4.4400357375904
"4018" "ENSMUSG00000008384" "7" "27186335" "27189741" "+" 3407 -0.331309379657637 2.84774602218852 -1.54760495568294 0.152309087799391 0.980572306100826 -4.44020554278926
"5000" "ENSMUSG00000033126" "10" "76295401" "76304948" "-" 9548 -0.203225528349056 2.58253232262102 -1.56493480338479 0.148217088413926 0.980572306100826 -4.44055544932387
"1614" "ENSMUSG00000031059" "X" "20481565" "20483858" "-" 2294 -0.222030733903603 6.14684013466253 -1.45092381418816 0.176995906120097 0.980572306100826 -4.44064100079657
"5752" "ENSMUSG00000022114" "14" "106129381" "106134253" "-" 4873 -0.262249635153275 5.95001204870409 -1.45078650404873 0.177033288552447 0.980572306100826 -4.44070743482345
"7808" "ENSMUSG00000021270" "12" "110657039" "110669162" "-" 12124 -0.164394823923097 8.92334005214465 -1.46097348099673 0.17427824466517 0.980572306100826 -4.44080794851746
"1043" "ENSMUSG00000037740" "2" "130405662" "130410615" "+" 4954 -0.212085292790549 5.24672419539599 -1.45125809529721 0.176904927027821 0.980572306100826 -4.44082761827135
"3875" "ENSMUSG00000019577" "6" "5483351" "5496309" "-" 12959 -0.159546578857067 4.68248721066294 -1.45382896927161 0.176206569870924 0.980572306100826 -4.44096545908137
"89" "ENSMUSG00000026516" "1" "180914703" "180971769" "-" 57067 0.165302327132595 6.70302296708364 1.45088524759023 0.177006405121011 0.980572306100826 -4.44106223712222
"9058" "ENSMUSG00000015120" "17" "25480890" "25493596" "-" 12707 0.154047834381073 6.47811342719445 1.45022523191961 0.177186164322583 0.980572306100826 -4.44116187153512
"1536" "ENSMUSG00000085584" "X" "141882590" "141887293" "+" 4704 0.449634912881057 3.14353656313973 1.51696840174646 0.159785672833816 0.980572306100826 -4.44167312426715
"6310" "ENSMUSG00000063382" "9" "44394122" "44423193" "+" 29072 0.176178293070913 6.51502472627859 1.44873337113026 0.177593058806745 0.980572306100826 -4.44210429877679
"8852" "ENSMUSG00000067929" "17" "21910767" "21911021" "+" 255 -0.476497080734037 -0.0135416865636068 -2.07429126256187 0.0644090286376547 0.980572306100826 -4.44215007370807
"559" "ENSMUSG00000032802" "2" "151947436" "151953296" "+" 5861 -0.155789101122039 6.83237554945018 -1.44902701266509 0.177512906847484 0.980572306100826 -4.44232340824477
"1763" "ENSMUSG00000085084" "3" "156252390" "156267383" "-" 14994 0.214153860648126 5.05679369847639 1.44889491303786 0.177548960725423 0.980572306100826 -4.44236948093053
"7774" "ENSMUSG00000035509" "13" "56670285" "56685711" "+" 15427 0.271181202231984 3.09267723683411 1.51228306602911 0.160956868666433 0.980572306100826 -4.442380603909
"1352" "ENSMUSG00000031374" "X" "72454702" "72471991" "+" 17290 0.336699395287735 3.50684208958684 1.49090254972945 0.166396598023115 0.980572306100826 -4.4424662083121
"7806" "ENSMUSG00000062929" "12" "54905594" "54909662" "-" 4069 -0.229812872535525 5.97263387596131 -1.44649057603279 0.178206273490386 0.980572306100826 -4.44333318859492
"3247" "ENSMUSG00000038564" "5" "31410621" "31448460" "-" 37840 0.157520343863115 6.33552005536823 1.44565533068507 0.178435105941467 0.980572306100826 -4.44386588023361
"5875" "ENSMUSG00000021892" "14" "31081837" "31158035" "-" 76199 -0.117700800196202 5.40236022681133 -1.44582221028276 0.178389365755204 0.980572306100826 -4.44390564488741
"2359" "ENSMUSG00000028809" "4" "135047795" "135080632" "-" 32838 0.140768780827644 7.82741752160474 1.44971578932487 0.177325021156493 0.980572306100826 -4.44406936858938
"2977" "ENSMUSG00000029507" "5" "110921533" "110928525" "-" 6993 -0.187001046980947 3.230266656491 -1.50252129029638 0.163421036770809 0.980572306100826 -4.4441170398249
"192" "ENSMUSG00000102059" "1" "58691800" "58694990" "+" 3191 -0.3006911350206 1.04495892408032 -1.80297485650781 0.101116063541776 0.980572306100826 -4.44422428190969
"5159" "ENSMUSG00000031683" "8" "79531494" "79547769" "-" 16276 -0.132039801043974 5.42064297040009 -1.4451026332681 0.178586667090947 0.980572306100826 -4.44433245744161
"2616" "ENSMUSG00000038827" "4" "56802345" "56809601" "+" 7257 0.140973668789021 5.21680054028976 1.44530253519325 0.178531837084465 0.980572306100826 -4.44433619700318
"444" "ENSMUSG00000103280" "1" "4975974" "4977084" "-" 1111 0.256075096945595 1.18200199797538 1.76966988593099 0.10676463226516 0.980572306100826 -4.4444660243255
"86" "ENSMUSG00000026519" "1" "180769909" "180802677" "+" 32769 0.216952489061359 5.51390296904679 1.44429982612536 0.17880701006608 0.980572306100826 -4.44476019247698
"8048" "ENSMUSG00000066440" "12" "79279120" "79343078" "-" 63959 0.207125823337893 5.349451779432 1.44410166502713 0.178861434316288 0.980572306100826 -4.44496065979197
"6891" "ENSMUSG00000025375" "11" "119898139" "119937993" "-" 39855 0.172871898190774 8.2169383758869 1.44952424711609 0.177377253237158 0.980572306100826 -4.44502455671479
"9358" "ENSMUSG00000054008" "18" "60817566" "60881722" "-" 64157 0.178788095222344 7.00203012863423 1.44435003620128 0.178793222298594 0.980572306100826 -4.44540033030071
"3136" "ENSMUSG00000029516" "5" "115983337" "116147006" "+" 163670 0.217251069236106 7.59404417641643 1.44606759074382 0.178322127449504 0.980572306100826 -4.44557482564295
"7622" "ENSMUSG00000021215" "13" "3932018" "3968220" "-" 36203 -0.151742506301965 4.93778266386326 -1.4441899510386 0.17883718511996 0.980572306100826 -4.44558989646956
"733" "ENSMUSG00000041911" "2" "71358457" "71364325" "+" 5869 -0.278384376216349 3.86312298999645 -1.46944072046773 0.172016445764068 0.980572306100826 -4.44574817377642
"8814" "ENSMUSG00000035764" "16" "32048930" "32065976" "-" 17047 -0.120740752057038 5.72256974839022 -1.44198432422819 0.179443841134424 0.980572306100826 -4.44610613956019
"6755" "ENSMUSG00000020536" "11" "60590549" "60605012" "+" 14464 0.129002089527182 6.21531438609041 1.44156591213915 0.179559123766759 0.980572306100826 -4.44634760334069
"5587" "ENSMUSG00000007721" "8" "71320871" "71326579" "-" 5709 -0.226774980981221 5.19952346716616 -1.44145996552348 0.179588324679029 0.980572306100826 -4.44677877737666
"4321" "ENSMUSG00000030432" "7" "4795873" "4798065" "+" 2193 -0.256094321724706 6.56116633917109 -1.44022008529508 0.179930361743347 0.980572306100826 -4.44729657803605
"1812" "ENSMUSG00000093507" "3" "96161935" "96163593" "-" 1659 -0.360065196433694 1.21538523047879 -1.75475965732769 0.10938559049888 0.980572306100826 -4.44746929693338
"1381" "ENSMUSG00000031385" "X" "72800696" "72816120" "+" 15425 0.273932092835886 5.49036411812553 1.43955645659925 0.180113661375428 0.980572306100826 -4.44763977520872
"3892" "ENSMUSG00000100164" "6" "86825381" "86826422" "-" 1042 -0.32572092719291 1.95278076105931 -1.62717496281209 0.134308870906871 0.980572306100826 -4.44777747923445
"6782" "ENSMUSG00000042506" "11" "61042611" "61065881" "-" 23271 0.153222206770874 8.05309646230708 1.44346909097322 0.179035263550781 0.980572306100826 -4.44800505178788
"8193" "ENSMUSG00000022354" "15" "58805605" "58811337" "+" 5733 -0.255877273307134 5.78959231816672 -1.43879639276101 0.18032379352248 0.980572306100826 -4.44805458574732
"6404" "ENSMUSG00000003402" "9" "21914102" "21925518" "+" 11417 -0.128328914852395 6.54917230342813 -1.43858006699268 0.180383638681855 0.980572306100826 -4.44826493940208
"316" "ENSMUSG00000026311" "1" "91468266" "91487311" "+" 19046 0.115324253380385 5.55140756995839 1.43840643855363 0.180431684189568 0.980572306100826 -4.44831748844996
"5512" "ENSMUSG00000031671" "8" "96442509" "96445638" "+" 3130 -0.179855119454523 4.29256532816022 -1.44627084241058 0.178266449583464 0.980572306100826 -4.44873214669532
"1244" "ENSMUSG00000000247" "2" "38229293" "38259745" "+" 30453 -0.166995952894623 4.83635875919575 -1.43784673662231 0.180586636387461 0.980572306100826 -4.44947395276954
