circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
13:92865978|92899384	13	92865978	92899384	1	1_1_0	4	0.333	exon	ENSRNOG00000003629,	-	NB501259:25:HYMKWBGXX:1:13311:10187:2291,
14:1515587|1545821	14	1515587	1545821	1	1_1_0	1	0.667	exon	ENSRNOG00000024545,	-	NB501259:25:HYMKWBGXX:3:21604:4188:3207,
14:1960590|1974071	14	1960590	1974071	1	1_1_0	18	0.100	exon	ENSRNOG00000002039,	+	NB501259:25:HYMKWBGXX:3:12505:18009:11945,
14:2268542|2289627	14	2268542	2289627	3	1_2_1	27	0.182	exon	ENSRNOG00000023446,	-	NB501259:25:HYMKWBGXX:4:12602:18666:12992,NB501259:25:HYMKWBGXX:4:22503:26720:8139,NB501259:25:HYMKWBGXX:4:22504:1351:8140,
14:2860241|2883816	14	2860241	2883816	1	1_1_0	7	0.222	exon	ENSRNOG00000023299,	+	NB501259:25:HYMKWBGXX:2:22304:23117:19933,
14:3134220|3178455	14	3134220	3178455	2	1_2_0	9	0.308	exon	ENSRNOG00000002112,	+	NB501259:25:HYMKWBGXX:2:12205:13463:13203,NB501259:25:HYMKWBGXX:3:13407:3211:20320,
14:6805145|6821764	14	6805145	6821764	3	2_3_0	1	0.857	exon	ENSRNOG00000056944,	-	NB501259:25:HYMKWBGXX:1:11203:13543:8482,NB501259:25:HYMKWBGXX:1:11312:11905:9905,NB501259:25:HYMKWBGXX:2:12302:14590:13787,
14:9146114|9146829	14	9146114	9146829	5	4_4_0	12	0.455	exon	ENSRNOG00000002203,	+	NB501259:25:HYMKWBGXX:1:13202:25515:7539,NB501259:25:HYMKWBGXX:1:23101:21704:8869,NB501259:25:HYMKWBGXX:2:23203:11360:11981,NB501259:25:HYMKWBGXX:2:23204:4002:6451,NB501259:25:HYMKWBGXX:4:12604:21206:5527,
14:9146114|9154541	14	9146114	9154541	5	5_4_0	11	0.476	exon	ENSRNOG00000002203,	+	NB501259:25:HYMKWBGXX:1:21306:4013:5415,NB501259:25:HYMKWBGXX:3:11611:4188:11997,NB501259:25:HYMKWBGXX:3:22605:7751:11751,NB501259:25:HYMKWBGXX:4:11402:19677:14010,NB501259:25:HYMKWBGXX:3:11605:23138:7438,
14:17794919|17826354	14	17794919	17826354	1	1_1_0	40	0.048	exon	ENSRNOG00000002940,	+	NB501259:25:HYMKWBGXX:2:21305:16279:2327,
14:19445076|19463736	14	19445076	19463736	2	2_2_0	200	0.020	exon	ENSRNOG00000003428,	-	NB501259:25:HYMKWBGXX:3:13610:19632:7202,NB501259:25:HYMKWBGXX:4:22603:9561:4300,
14:22016352|22046359	14	22016352	22046359	1	1_1_0	29	0.065	exon	ENSRNOG00000021776,	+	NB501259:25:HYMKWBGXX:4:22403:25483:3695,
14:26495277|26511574	14	26495277	26511574	1	1_1_0	44	0.043	exon	ENSRNOG00000030149,	-	NB501259:25:HYMKWBGXX:1:12207:21686:16307,
14:26824289|26925897	14	26824289	26925897	3	1_1_0	41	0.128	exon	ENSRNOG00000030149,	-	NB501259:25:HYMKWBGXX:3:12405:17925:3644,NB501259:25:HYMKWBGXX:4:12504:16083:1428,NB501259:25:HYMKWBGXX:4:22603:7875:6898,
14:33640279|33674370	14	33640279	33674370	1	1_1_0	9	0.182	exon	ENSRNOG00000002275,	-	NB501259:25:HYMKWBGXX:1:12306:15286:14219,
14:34670588|34703758	14	34670588	34703758	1	1_1_0	15	0.118	exon	ENSRNOG00000002152,	-	NB501259:25:HYMKWBGXX:1:13111:4283:5491,
14:36604914|36622920	14	36604914	36622920	1	1_1_0	57	0.034	exon	ENSRNOG00000002336,	+	NB501259:25:HYMKWBGXX:2:21201:23674:3917,
14:40906758|40910649	14	40906758	40910649	1	1_1_0	23	0.080	exon	ENSRNOG00000002254,	-	NB501259:25:HYMKWBGXX:2:22306:15941:16675,
14:42450099|42453470	14	42450099	42453470	4	2_3_0	17	0.320	exon	ENSRNOG00000027152,	-	NB501259:25:HYMKWBGXX:3:22404:16339:12164,NB501259:25:HYMKWBGXX:3:23602:14895:16570,NB501259:25:HYMKWBGXX:1:22210:22147:15701,NB501259:25:HYMKWBGXX:1:23305:4957:16444,
14:42586350|42600632	14	42586350	42600632	1	1_1_0	47	0.041	exon	ENSRNOG00000002541,	+	NB501259:25:HYMKWBGXX:4:13412:22934:13438,
14:65306296|65431815	14	65306296	65431815	2	2_2_0	4	0.500	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:12507:12753:10725,NB501259:25:HYMKWBGXX:4:23405:19195:17695,
14:67317686|67333977	14	67317686	67333977	3	2_2_0	17	0.261	exon	ENSRNOG00000005261,	+	NB501259:25:HYMKWBGXX:3:12501:26143:7679,NB501259:25:HYMKWBGXX:3:22508:15666:17740,NB501259:25:HYMKWBGXX:4:21604:19921:6190,
14:75904688|75923659	14	75904688	75923659	3	2_3_0	20	0.231	exon	ENSRNOG00000011073,	-	NB501259:25:HYMKWBGXX:4:21604:4110:19163,NB501259:25:HYMKWBGXX:4:22406:8388:19921,NB501259:25:HYMKWBGXX:3:11612:17178:2042,
14:76882875|76885932	14	76882875	76885932	2	2_2_0	51	0.073	exon	ENSRNOG00000038140,	-	NB501259:25:HYMKWBGXX:2:13110:16649:15088,NB501259:25:HYMKWBGXX:3:22403:11093:1702,
14:79365186|79390736	14	79365186	79390736	1	1_1_0	5	0.286	exon	ENSRNOG00000007120,	-	NB501259:25:HYMKWBGXX:4:11508:4760:18122,
14:79378821|79405152	14	79378821	79405152	1	1_1_0	12	0.143	exon	ENSRNOG00000007120,	-	NB501259:25:HYMKWBGXX:2:13210:23053:6375,
14:79977891|79982902	14	79977891	79982902	1	1_1_0	24	0.077	exon	ENSRNOG00000009437,	-	NB501259:25:HYMKWBGXX:2:11202:21755:5649,
14:85940298|85982946	14	85940298	85982946	1	1_1_0	0	1	intron	ENSRNOG00000027801,	-	NB501259:25:HYMKWBGXX:2:12306:20698:6873,
14:94907966|94909923	14	94907966	94909923	2	1_1_0	25	0.138	exon	ENSRNOG00000005411,	-	NB501259:25:HYMKWBGXX:2:13202:15485:15345,NB501259:25:HYMKWBGXX:4:22511:6824:12219,
14:96138138|96147381	14	96138138	96147381	1	1_1_0	18	0.100	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:1:13202:3481:6124,
14:96143619|96229682	14	96143619	96229682	6	4_5_0	17	0.414	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:1:22309:18392:7546,NB501259:25:HYMKWBGXX:3:12504:3018:4498,NB501259:25:HYMKWBGXX:3:12505:6887:20336,NB501259:25:HYMKWBGXX:2:11203:13528:7694,NB501259:25:HYMKWBGXX:2:12110:12281:14621,NB501259:25:HYMKWBGXX:3:22609:23220:12149,
14:97304130|97343931	14	97304130	97343931	1	1_1_0	34	0.056	exon	ENSRNOG00000051889,	+	NB501259:25:HYMKWBGXX:1:13212:4214:12794,
14:97374412|97393365	14	97374412	97393365	1	1_1_0	111	0.018	exon	ENSRNOG00000051889,	+	NB501259:25:HYMKWBGXX:2:23107:5839:17350,
14:97468774|97469069	14	97468774	97469069	1	1_1_0	8	0.200	intron	ENSRNOG00000051889,	+	NB501259:25:HYMKWBGXX:1:22206:7094:5822,
14:103153091|103198804	14	103153091	103198804	2	1_2_0	114	0.034	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:4:11506:1285:17055,NB501259:25:HYMKWBGXX:4:11505:26751:17047,
14:103198620|103210121	14	103198620	103210121	1	1_1_0	107	0.018	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:2:22212:4808:1952,
14:103226434|103242631	14	103226434	103242631	1	1_1_0	92	0.021	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:4:22603:17977:5547,
14:103462640|103465904	14	103462640	103465904	2	1_1_1	41	0.089	exon	ENSRNOG00000004621,	+	NB501259:25:HYMKWBGXX:4:21503:14314:10865,NB501259:25:HYMKWBGXX:3:21410:7051:12978,
15:2677289|2695587	15	2677289	2695587	2	1_2_0	43	0.085	exon	ENSRNOG00000012850,	-	NB501259:25:HYMKWBGXX:4:22408:1468:17679,NB501259:25:HYMKWBGXX:2:23108:2780:2631,
15:15520393|15554299	15	15520393	15554299	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12303:10373:12851,
15:20262457|20262975	15	20262457	20262975	3	2_2_1	15	0.286	exon	ENSRNOG00000010489,	+	NB501259:25:HYMKWBGXX:2:11305:24882:9757,NB501259:25:HYMKWBGXX:3:11509:13817:17144,NB501259:25:HYMKWBGXX:2:12312:8994:19834,
15:20262457|20311555	15	20262457	20311555	4	3_1_0	18	0.308	exon	ENSRNOG00000010489,	+	NB501259:25:HYMKWBGXX:2:22101:20530:18377,NB501259:25:HYMKWBGXX:3:22504:20259:13368,NB501259:25:HYMKWBGXX:2:12104:24784:18053,NB501259:25:HYMKWBGXX:2:22105:8110:8085,
15:20492046|20499555	15	20492046	20499555	1	1_1_0	1	0.667	exon	ENSRNOG00000011167,	-	NB501259:25:HYMKWBGXX:3:22506:24824:17569,
15:22327495|22335424	15	22327495	22335424	2	1_2_0	37	0.098	exon	ENSRNOG00000013804,	-	NB501259:25:HYMKWBGXX:4:22512:11184:4714,NB501259:25:HYMKWBGXX:3:11607:24398:17207,
15:24934798|24942061	15	24934798	24942061	1	1_1_0	30	0.062	exon	ENSRNOG00000025011,	-	NB501259:25:HYMKWBGXX:4:13412:11924:7922,
15:30805126|30821911	15	30805126	30821911	1	1_1_0	44	0.043	exon	ENSRNOG00000061152,	+	NB501259:25:HYMKWBGXX:2:21102:24954:16867,
15:31050609|31058382	15	31050609	31058382	1	1_1_0	30	0.062	exon	ENSRNOG00000008734,	+	NB501259:25:HYMKWBGXX:1:23206:16042:3481,
15:31075340|31090952	15	31075340	31090952	1	1_1_0	36	0.053	exon	ENSRNOG00000008734,	+	NB501259:25:HYMKWBGXX:4:22406:25922:13617,
15:34981452|34984498	15	34981452	34984498	1	1_1_0	13	0.133	exon	ENSRNOG00000013876,	+	NB501259:25:HYMKWBGXX:2:22208:20343:12284,
15:37171319|37191505	15	37171319	37191505	1	1_1_0	5	0.286	exon	ENSRNOG00000010042,	+	NB501259:25:HYMKWBGXX:1:22102:22391:6828,
15:39151758|39158267	15	39151758	39158267	3	3_1_0	13	0.316	exon	ENSRNOG00000013326,	-	NB501259:25:HYMKWBGXX:2:22203:13885:4515,NB501259:25:HYMKWBGXX:1:23103:19232:1216,NB501259:25:HYMKWBGXX:3:21507:16493:10763,
15:42413338|42420434	15	42413338	42420434	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11604:24021:15053,
15:54380049|54406612	15	54380049	54406612	2	2_2_0	8	0.333	exon	ENSRNOG00000053145,	+	NB501259:25:HYMKWBGXX:1:12207:23536:17577,NB501259:25:HYMKWBGXX:4:23512:26381:6855,
15:54749397|54767082	15	54749397	54767082	1	1_1_0	7	0.222	exon	ENSRNOG00000045863,	-	NB501259:25:HYMKWBGXX:3:22506:6047:13975,
15:76709611|76789958	15	76709611	76789958	5	4_4_0	45	0.182	exon	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:3:11401:26464:11321,NB501259:25:HYMKWBGXX:3:11402:1054:11324,NB501259:25:HYMKWBGXX:3:12407:7436:7933,NB501259:25:HYMKWBGXX:3:13602:12563:6940,NB501259:25:HYMKWBGXX:4:23511:21877:7692,
15:76709611|76881701	15	76709611	76881701	1	1_1_0	20	0.091	intron	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:2:23205:15603:5945,
15:76789412|76791205	15	76789412	76791205	1	1_1_0	14	0.125	intron	ENSRNOG00000009145,	-	NB501259:25:HYMKWBGXX:1:21207:17127:14664,
15:88748572|88749210	15	88748572	88749210	2	2_1_0	20	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:11103:13360:1573,NB501259:25:HYMKWBGXX:2:12110:13461:5294,
15:88748572|88820067	15	88748572	88820067	1	1_1_0	25	0.074	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:21408:1353:14500,
15:92388447|92401037	15	92388447	92401037	1	1_1_0	0	1	intron	ENSRNOG00000071105,	+	NB501259:25:HYMKWBGXX:4:23604:15403:19350,
15:92512323|92513017	15	92512323	92513017	1	1_0_1	17	0.105	exon	ENSRNOG00000071105,	+	NB501259:25:HYMKWBGXX:1:12201:5377:9626,
15:97433096|97433717	15	97433096	97433717	1	1_1_0	94	0.021	exon	ENSRNOG00000010737,	+	NB501259:25:HYMKWBGXX:2:22201:12636:17833,
15:99069071|99078467	15	99069071	99078467	2	1_2_0	15	0.211	exon	ENSRNOG00000012710,	+	NB501259:25:HYMKWBGXX:1:21310:7296:2039,NB501259:25:HYMKWBGXX:1:13108:1565:6767,
15:100466982|100486576	15	100466982	100486576	1	1_1_0	35	0.054	exon	ENSRNOG00000004752,	-	NB501259:25:HYMKWBGXX:4:12605:11642:13129,
16:34811|40539	16	34811	40539	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23307:21898:14517,
16:1672205|1726749	16	1672205	1726749	2	2_2_0	218	0.018	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:3:12508:10939:11149,NB501259:25:HYMKWBGXX:3:13507:4579:15226,
16:1676483|1681562	16	1676483	1681562	1	1_1_0	194	0.010	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:3:22412:26622:20392,
16:1712945|1734204	16	1712945	1734204	1	1_1_0	134	0.015	exon	ENSRNOG00000011307,	-	NB501259:25:HYMKWBGXX:1:13205:2897:16947,
16:2616143|2619942	16	2616143	2619942	6	2_5_0	38	0.240	exon	ENSRNOG00000014750,	+	NB501259:25:HYMKWBGXX:2:22205:9179:14695,NB501259:25:HYMKWBGXX:2:23101:3596:5140,NB501259:25:HYMKWBGXX:2:11303:9377:5052,NB501259:25:HYMKWBGXX:2:23312:8571:2435,NB501259:25:HYMKWBGXX:3:11504:11563:6733,NB501259:25:HYMKWBGXX:3:22602:8942:14799,
16:3466187|3511733	16	3466187	3511733	1	1_1_0	89	0.022	intron	ENSRNOG00000015148,	+	NB501259:25:HYMKWBGXX:4:23504:22684:6328,
16:3466187|3542934	16	3466187	3542934	1	1_1_0	90	0.022	intron	ENSRNOG00000015148,	+	NB501259:25:HYMKWBGXX:4:12501:11895:15329,
16:3466187|3579470	16	3466187	3579470	1	1_1_0	94	0.021	intron	ENSRNOG00000015148,	+	NB501259:25:HYMKWBGXX:2:13206:19962:14508,
16:6256270|6268891	16	6256270	6268891	2	2_2_0	33	0.108	exon	ENSRNOG00000028227,	+	NB501259:25:HYMKWBGXX:1:23306:17721:1950,NB501259:25:HYMKWBGXX:3:21607:20664:16188,
16:10049238|10050548	16	10049238	10050548	2	1_1_0	40	0.091	exon	ENSRNOG00000052513,	+	NB501259:25:HYMKWBGXX:2:13107:1909:3484,NB501259:25:HYMKWBGXX:3:13611:4292:2404,
16:14505473|14535112	16	14505473	14535112	2	2_2_0	3	0.571	intron	ENSRNOG00000063450,	-	NB501259:25:HYMKWBGXX:3:21412:25402:10678,NB501259:25:HYMKWBGXX:4:21611:11864:14761,
16:15208507|15209144	16	15208507	15209144	1	1_1_0	35	0.054	intron	ENSRNOG00000063450,	+	NB501259:25:HYMKWBGXX:2:12202:24510:10777,
16:21006241|21077234	16	21006241	21077234	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:23501:9432:18153,
16:21812249|21845411	16	21812249	21845411	8	5_5_0	51	0.239	exon	ENSRNOG00000013884,	+	NB501259:25:HYMKWBGXX:1:13206:9981:10466,NB501259:25:HYMKWBGXX:1:22104:14708:1855,NB501259:25:HYMKWBGXX:2:21305:1741:6860,NB501259:25:HYMKWBGXX:3:12401:8743:2647,NB501259:25:HYMKWBGXX:3:22409:22935:8373,NB501259:25:HYMKWBGXX:2:23204:2914:2860,NB501259:25:HYMKWBGXX:4:23602:14729:3904,NB501259:25:HYMKWBGXX:4:23602:15537:11530,
16:24743369|24752850	16	24743369	24752850	4	4_4_0	13	0.381	exon	ENSRNOG00000030199,	-	NB501259:25:HYMKWBGXX:2:21301:20374:18558,NB501259:25:HYMKWBGXX:3:22504:21754:14532,NB501259:25:HYMKWBGXX:4:12510:1635:13396,NB501259:25:HYMKWBGXX:4:23508:20107:15925,
16:25111015|25124927	16	25111015	25124927	2	1_2_0	359	0.011	exon	ENSRNOG00000043387,	+	NB501259:25:HYMKWBGXX:3:22504:24841:13515,NB501259:25:HYMKWBGXX:2:22310:13588:6346,
16:29063615|29088984	16	29063615	29088984	2	2_2_0	13	0.235	exon	ENSRNOG00000010418,	-	NB501259:25:HYMKWBGXX:2:22110:4401:5806,NB501259:25:HYMKWBGXX:3:21406:1844:14086,
16:31632828|31761750	16	31632828	31761750	1	1_1_0	11	0.154	intron	ENSRNOG00000067282,	+	NB501259:25:HYMKWBGXX:4:11406:1886:1940,
16:43783410|43807470	16	43783410	43807470	4	2_3_0	37	0.178	exon	ENSRNOG00000012802,	+	NB501259:25:HYMKWBGXX:3:22410:3901:11228,NB501259:25:HYMKWBGXX:1:13307:21844:15618,NB501259:25:HYMKWBGXX:3:22511:14236:2021,NB501259:25:HYMKWBGXX:4:12612:2849:13456,
16:43783410|43831950	16	43783410	43831950	4	2_4_0	10	0.444	exon	ENSRNOG00000012802,	+	NB501259:25:HYMKWBGXX:1:21302:22278:7918,NB501259:25:HYMKWBGXX:1:22201:24305:6331,NB501259:25:HYMKWBGXX:2:11110:22526:2846,NB501259:25:HYMKWBGXX:2:13309:23282:13100,
16:44755381|44769115	16	44755381	44769115	1	1_1_0	29	0.065	exon	ENSRNOG00000022482,	+	NB501259:25:HYMKWBGXX:3:13601:14307:14270,
16:44757410|44758123	16	44757410	44758123	1	1_1_0	8	0.200	intron	ENSRNOG00000022482,	+	NB501259:25:HYMKWBGXX:1:11306:16735:20309,
16:45448272|45492997	16	45448272	45492997	1	1_1_0	13	0.133	exon	ENSRNOG00000009824,	-	NB501259:25:HYMKWBGXX:3:23411:6428:7772,
16:47278164|47281449	16	47278164	47281449	3	2_3_0	34	0.150	exon	ENSRNOG00000030954,	-	NB501259:25:HYMKWBGXX:1:21205:25961:14148,NB501259:25:HYMKWBGXX:3:22505:17854:2444,NB501259:25:HYMKWBGXX:1:21212:20949:14110,
16:51047859|51067664	16	51047859	51067664	4	3_3_0	77	0.094	exon	ENSRNOG00000010155,	-	NB501259:25:HYMKWBGXX:3:21606:7974:8292,NB501259:25:HYMKWBGXX:4:12408:2782:11860,NB501259:25:HYMKWBGXX:1:22304:10409:3832,NB501259:25:HYMKWBGXX:4:11609:15965:14287,
16:51668616|51680165	16	51668616	51680165	2	2_2_0	15	0.211	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:2:21209:5783:8852,NB501259:25:HYMKWBGXX:3:22612:7112:16207,
16:51668616|51696437	16	51668616	51696437	1	1_1_0	16	0.111	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:3:13504:4440:10678,
16:51668616|51701990	16	51668616	51701990	6	4_6_0	20	0.375	exon	ENSRNOG00000011420,	+	NB501259:25:HYMKWBGXX:1:21211:14356:6239,NB501259:25:HYMKWBGXX:3:11610:12723:12378,NB501259:25:HYMKWBGXX:4:12609:2580:1326,NB501259:25:HYMKWBGXX:4:13601:24067:14979,NB501259:25:HYMKWBGXX:1:12207:12280:8638,NB501259:25:HYMKWBGXX:4:12505:16927:19645,
16:58816126|58816552	16	58816126	58816552	1	1_1_0	2	0.500	exon	ENSRNOG00000015440,	+	NB501259:25:HYMKWBGXX:1:23210:1958:16595,
16:59516904|59517432	16	59516904	59517432	1	1_1_0	5	0.286	intron	ENSRNOG00000010392,	+	NB501259:25:HYMKWBGXX:1:21207:24595:8439,
16:61115826|61124682	16	61115826	61124682	2	2_2_0	3	0.571	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:23211:16301:3197,NB501259:25:HYMKWBGXX:3:21401:11424:1232,
16:63021445|63022637	16	63021445	63022637	2	1_1_0	5	0.444	intron	ENSRNOG00000011858,	+	NB501259:25:HYMKWBGXX:2:21304:1302:8288,NB501259:25:HYMKWBGXX:2:21305:26776:8280,
16:65999820|66012532	16	65999820	66012532	1	1_1_0	46	0.042	exon	ENSRNOG00000014275,	+	NB501259:25:HYMKWBGXX:4:11602:4730:7273,
16:66431064|66431731	16	66431064	66431731	1	1_1_0	54	0.036	exon	ENSRNOG00000015621,	-	NB501259:25:HYMKWBGXX:4:13612:26058:4326,
16:66431064|66431803	16	66431064	66431803	5	3_4_0	31	0.244	exon	ENSRNOG00000015621,ENSRNOG00000069017,	-	NB501259:25:HYMKWBGXX:1:13202:12429:1242,NB501259:25:HYMKWBGXX:4:23606:19871:3606,NB501259:25:HYMKWBGXX:1:22210:17600:7749,NB501259:25:HYMKWBGXX:1:23210:3482:8575,NB501259:25:HYMKWBGXX:4:13404:4695:10939,
16:76229080|76250784	16	76229080	76250784	1	1_1_0	2	0.500	exon	ENSRNOG00000046973,	-	NB501259:25:HYMKWBGXX:2:11209:3832:7393,
16:77282345|77283949	16	77282345	77283949	1	1_1_0	2	0.500	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13304:8836:9441,
16:79116133|79150035	16	79116133	79150035	1	1_1_0	22	0.083	exon	ENSRNOG00000016483,	-	NB501259:25:HYMKWBGXX:4:22510:21631:17017,
16:79776232|79783099	16	79776232	79783099	2	2_2_0	6	0.400	intron	ENSRNOG00000066120,	+	NB501259:25:HYMKWBGXX:2:22204:22521:4401,NB501259:25:HYMKWBGXX:4:12604:24419:11848,
17:5052711|5077667	17	5052711	5077667	2	2_2_0	3	0.571	exon	ENSRNOG00000018417,	-	NB501259:25:HYMKWBGXX:1:21302:6855:18640,NB501259:25:HYMKWBGXX:4:13504:13689:11424,
17:5136315|5192799	17	5136315	5192799	2	2_1_0	37	0.098	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:3:12407:17306:9357,NB501259:25:HYMKWBGXX:1:12312:5598:14439,
17:5159034|5185816	17	5159034	5185816	1	1_1_0	103	0.019	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:4:13505:21586:16110,
17:5159034|5192799	17	5159034	5192799	2	2_2_0	61	0.062	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:1:11305:8101:20056,NB501259:25:HYMKWBGXX:2:23209:4713:15986,
17:5167994|5192799	17	5167994	5192799	1	1_1_0	68	0.029	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:3:11612:8241:19342,
17:5177078|5192799	17	5177078	5192799	1	1_1_0	60	0.032	exon	ENSRNOG00000018651,	+	NB501259:25:HYMKWBGXX:1:21302:10781:19519,
17:9082364|9085717	17	9082364	9085717	1	1_1_0	4	0.333	exon	ENSRNOG00000039807,	+	NB501259:25:HYMKWBGXX:4:13606:14141:14989,
17:9084125|9085717	17	9084125	9085717	2	2_1_0	7	0.364	exon	ENSRNOG00000039807,	+	NB501259:25:HYMKWBGXX:2:11206:16642:12499,NB501259:25:HYMKWBGXX:2:22304:24692:11533,
17:9551919|9569638	17	9551919	9569638	1	1_1_0	8	0.200	exon	ENSRNOG00000016891,	+	NB501259:25:HYMKWBGXX:2:23108:10140:6270,
17:15702750|15721225	17	15702750	15721225	3	2_3_0	60	0.091	exon	ENSRNOG00000016779,	+	NB501259:25:HYMKWBGXX:1:22201:7278:3557,NB501259:25:HYMKWBGXX:3:11404:8722:7010,NB501259:25:HYMKWBGXX:2:23209:12133:12808,
17:18746465|18819576	17	18746465	18819576	1	1_1_0	9	0.182	intron	ENSRNOG00000016998,	+	NB501259:25:HYMKWBGXX:3:11608:13470:9560,
17:26473869|26574912	17	26473869	26574912	1	1_1_0	29	0.065	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22106:20195:10239,
17:29039523|29040180	17	29039523	29040180	2	2_1_0	1	0.800	exon	ENSRNOG00000032215,	-	NB501259:25:HYMKWBGXX:1:22211:9420:10522,NB501259:25:HYMKWBGXX:4:12405:7157:10712,
17:34897598|34898288	17	34897598	34898288	1	1_1_0	11	0.154	intron	ENSRNOG00000018381,	+	NB501259:25:HYMKWBGXX:4:23507:12701:2938,
17:40921097|40925723	17	40921097	40925723	1	1_1_0	53	0.036	exon	ENSRNOG00000016576,	+	NB501259:25:HYMKWBGXX:2:13110:10818:1795,
17:45778100|45793839	17	45778100	45793839	1	0_1_1	71	0.027	exon	ENSRNOG00000059510,	-	NB501259:25:HYMKWBGXX:3:13502:14960:8156,
17:46123781|46174506	17	46123781	46174506	2	1_1_0	48	0.077	intron	ENSRNOG00000012940,	-	NB501259:25:HYMKWBGXX:2:23308:5091:2311,NB501259:25:HYMKWBGXX:4:11611:24221:1960,
17:49318450|49318769	17	49318450	49318769	1	1_1_0	4	0.333	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23107:1336:11136,
17:49508018|49522469	17	49508018	49522469	4	4_4_0	19	0.296	exon	ENSRNOG00000014395,	-	NB501259:25:HYMKWBGXX:2:12312:19010:9857,NB501259:25:HYMKWBGXX:3:21409:15362:15202,NB501259:25:HYMKWBGXX:4:11608:16224:10644,NB501259:25:HYMKWBGXX:4:13403:5204:6808,
17:49508018|49695790	17	49508018	49695790	2	2_1_0	19	0.174	exon	ENSRNOG00000014395,	-	NB501259:25:HYMKWBGXX:1:22103:20106:3632,NB501259:25:HYMKWBGXX:3:11511:19123:4962,
17:51150781|51151995	17	51150781	51151995	2	2_2_0	24	0.143	exon	ENSRNOG00000016391,	-	NB501259:25:HYMKWBGXX:3:12502:18250:6837,NB501259:25:HYMKWBGXX:4:22407:5150:13132,
17:51270243|51275589	17	51270243	51275589	2	1_2_0	5	0.444	exon	ENSRNOG00000016767,	+	NB501259:25:HYMKWBGXX:2:12108:10385:3566,NB501259:25:HYMKWBGXX:4:22409:17412:3391,
17:52007028|52074330	17	52007028	52074330	3	3_3_0	32	0.158	intron	ENSRNOG00000017863,	-	NB501259:25:HYMKWBGXX:1:12106:5391:12768,NB501259:25:HYMKWBGXX:3:23603:19236:16055,NB501259:25:HYMKWBGXX:4:23608:1831:13263,
17:58734044|58748998	17	58734044	58748998	2	2_2_0	15	0.211	exon	ENSRNOG00000017060,	+	NB501259:25:HYMKWBGXX:3:13607:13279:3405,NB501259:25:HYMKWBGXX:3:22604:11655:13496,
17:62123747|62124652	17	62123747	62124652	1	1_1_0	7	0.222	intron	ENSRNOG00000030775,	-	NB501259:25:HYMKWBGXX:3:21606:24155:20042,
17:66612425|66618484	17	66612425	66618484	1	1_1_0	14	0.125	exon	ENSRNOG00000018011,	+	NB501259:25:HYMKWBGXX:3:11602:12249:16778,
17:71652955|71653793	17	71652955	71653793	1	1_1_0	45	0.043	intron	ENSRNOG00000023661,	-	NB501259:25:HYMKWBGXX:4:23501:25319:4051,
17:71844331|71860008	17	71844331	71860008	1	1_1_0	12	0.143	exon	ENSRNOG00000017644,	-	NB501259:25:HYMKWBGXX:1:22205:23747:3831,
17:72255713|72330287	17	72255713	72330287	1	1_1_0	18	0.100	exon	ENSRNOG00000023593,	-	NB501259:25:HYMKWBGXX:4:13509:20864:19519,
17:72267544|72314552	17	72267544	72314552	1	1_0_1	34	0.056	exon	ENSRNOG00000023593,	-	NB501259:25:HYMKWBGXX:4:12606:14069:20193,
