circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
10:91997819|92001047	10	91997819	92001047	1	1_1_0	27	0.069	exon	ENSRNOG00000047296,	-	NB501259:26:HYTWLBGXX:3:21406:22494:10083,
10:94461943|94464766	10	94461943	94464766	2	1_1_0	0	1	exon	ENSRNOG00000003931,	+	NB501259:26:HYTWLBGXX:2:13106:15566:7462,NB501259:26:HYTWLBGXX:3:13406:25765:13728,
10:106568791|106582063	10	106568791	106582063	3	3_3_0	3	0.667	exon	ENSRNOG00000036663,	+	NB501259:26:HYTWLBGXX:2:12210:15790:6035,NB501259:26:HYTWLBGXX:4:11503:6899:19506,NB501259:26:HYTWLBGXX:4:13509:9894:5519,
11:15880116|15939955	11	15880116	15939955	1	1_1_0	19	0.095	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:22106:9057:6705,
11:33160347|33173155	11	33160347	33173155	3	2_1_0	6	0.500	exon	ENSRNOG00000026236,	+	NB501259:26:HYTWLBGXX:1:12101:18453:5874,NB501259:26:HYTWLBGXX:1:13311:24019:2402,NB501259:26:HYTWLBGXX:2:13110:4679:11412,
11:33703457|33721965	11	33703457	33721965	5	4_4_0	64	0.135	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:2:13301:12273:11269,NB501259:26:HYTWLBGXX:2:21205:5586:2154,NB501259:26:HYTWLBGXX:4:13512:12108:12754,NB501259:26:HYTWLBGXX:2:11109:15116:8992,NB501259:26:HYTWLBGXX:4:23406:23534:18679,
11:35276108|35283960	11	35276108	35283960	1	1_1_0	11	0.154	exon	ENSRNOG00000001643,	-	NB501259:26:HYTWLBGXX:1:21206:22617:2872,
11:36376144|36391700	11	36376144	36391700	3	2_3_0	5	0.545	exon	ENSRNOG00000027992,	-	NB501259:26:HYTWLBGXX:2:13104:8518:3191,NB501259:26:HYTWLBGXX:2:23310:19328:10517,NB501259:26:HYTWLBGXX:2:12307:12144:11233,
11:43993709|44003250	11	43993709	44003250	1	1_1_0	0	1	exon	ENSRNOG00000001627,	-	NB501259:26:HYTWLBGXX:2:13304:22625:6160,
11:57117612|57125656	11	57117612	57125656	5	2_5_0	68	0.128	exon	ENSRNOG00000056716,	-	NB501259:26:HYTWLBGXX:2:13104:9816:15922,NB501259:26:HYTWLBGXX:3:11402:16513:8513,NB501259:26:HYTWLBGXX:1:12303:25169:7317,NB501259:26:HYTWLBGXX:4:21409:1919:2549,NB501259:26:HYTWLBGXX:4:23411:18157:12456,
11:57175299|57175681	11	57175299	57175681	3	3_3_0	16	0.273	intron	ENSRNOG00000056716,	+	NB501259:26:HYTWLBGXX:1:13212:24540:9005,NB501259:26:HYTWLBGXX:3:12508:6799:3162,NB501259:26:HYTWLBGXX:3:13611:23855:11431,
11:61734952|61751717	11	61734952	61751717	2	2_2_0	14	0.222	exon	ENSRNOG00000001525,	-	NB501259:26:HYTWLBGXX:1:23210:25789:4565,NB501259:26:HYTWLBGXX:4:23508:6753:5965,
11:63499595|63546267	11	63499595	63546267	1	1_1_0	35	0.054	exon	ENSRNOG00000002496,	+	NB501259:26:HYTWLBGXX:4:13402:17389:15121,
11:68741133|68747200	11	68741133	68747200	2	2_1_0	15	0.211	exon	ENSRNOG00000001747,	+	NB501259:26:HYTWLBGXX:2:22209:18802:15966,NB501259:26:HYTWLBGXX:4:22409:13659:11727,
11:80853510|80867986	11	80853510	80867986	1	1_1_0	30	0.062	exon	ENSRNOG00000033372,	-	NB501259:26:HYTWLBGXX:1:11305:15692:14950,
11:83370463|83380003	11	83370463	83380003	1	1_1_0	11	0.154	exon	ENSRNOG00000001875,	-	NB501259:26:HYTWLBGXX:4:12408:10120:19414,
12:137365|182980	12	137365	182980	1	1_1_0	5	0.286	exon	ENSRNOG00000001108,	-	NB501259:26:HYTWLBGXX:3:22407:22398:16019,
12:834127|906679	12	834127	906679	1	1_1_0	3	0.400	intron	ENSRNOG00000001090,	-	NB501259:26:HYTWLBGXX:3:22602:18316:5670,
12:7164172|7172878	12	7164172	7172878	1	1_1_0	11	0.154	exon	ENSRNOG00000049229,	-	NB501259:26:HYTWLBGXX:1:21306:12906:10844,
12:8770106|8777232	12	8770106	8777232	9	4_7_3	23	0.439	exon	ENSRNOG00000039819,	-	NB501259:26:HYTWLBGXX:1:12304:17041:14767,NB501259:26:HYTWLBGXX:2:11211:10030:17474,NB501259:26:HYTWLBGXX:2:11311:20253:13595,NB501259:26:HYTWLBGXX:3:13605:22289:6457,NB501259:26:HYTWLBGXX:4:21402:19479:10597,NB501259:26:HYTWLBGXX:4:21509:21192:1608,NB501259:26:HYTWLBGXX:4:23401:24018:8272,NB501259:26:HYTWLBGXX:2:12302:15739:17397,NB501259:26:HYTWLBGXX:4:21501:10118:2916,
12:15654644|15666971	12	15654644	15666971	2	1_2_0	12	0.250	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:11405:17506:20113,NB501259:26:HYTWLBGXX:4:21606:2062:4702,
12:34145833|34154732	12	34145833	34154732	7	5_4_0	5	0.737	exon	ENSRNOG00000001283,	-	NB501259:26:HYTWLBGXX:2:11211:4546:9668,NB501259:26:HYTWLBGXX:2:12202:6702:11191,NB501259:26:HYTWLBGXX:4:12409:6623:10119,NB501259:26:HYTWLBGXX:4:21502:23345:16511,NB501259:26:HYTWLBGXX:3:11601:2702:17527,NB501259:26:HYTWLBGXX:4:12403:7819:2033,NB501259:26:HYTWLBGXX:4:21602:8317:14442,
12:45903529|45904898	12	45903529	45904898	1	1_1_0	3	0.400	exon	ENSRNOG00000037483,	+	NB501259:26:HYTWLBGXX:3:23511:3803:15753,
12:45903529|45942168	12	45903529	45942168	4	2_1_0	15	0.348	exon	ENSRNOG00000037483,	+	NB501259:26:HYTWLBGXX:1:12106:6621:13994,NB501259:26:HYTWLBGXX:1:21103:25052:9738,NB501259:26:HYTWLBGXX:3:11611:7811:1319,NB501259:26:HYTWLBGXX:2:21308:19691:7418,
13:4372538|4466764	13	4372538	4466764	1	1_1_0	2	0.500	intron	ENSRNOG00000029556,	+	NB501259:26:HYTWLBGXX:4:22403:10621:17209,
13:30824032|30877644	13	30824032	30877644	1	1_0_1	27	0.069	exon	ENSRNOG00000002625,	-	NB501259:26:HYTWLBGXX:3:23406:6814:8557,
13:39681736|39713397	13	39681736	39713397	1	1_1_0	21	0.087	exon	ENSRNOG00000004099,	+	NB501259:26:HYTWLBGXX:3:21504:6973:1928,
13:63476391|63487272	13	63476391	63487272	3	1_2_0	6	0.500	exon	ENSRNOG00000032258,	-	NB501259:26:HYTWLBGXX:2:21109:6580:1694,NB501259:26:HYTWLBGXX:4:21609:11116:1356,NB501259:26:HYTWLBGXX:3:13507:3931:12754,
13:68141433|68148567	13	68141433	68148567	4	2_3_0	13	0.381	exon	ENSRNOG00000003882,	-	NB501259:26:HYTWLBGXX:2:11108:26817:10603,NB501259:26:HYTWLBGXX:2:11111:21938:8931,NB501259:26:HYTWLBGXX:4:13508:15311:7834,NB501259:26:HYTWLBGXX:2:11107:1278:10604,
13:68991859|69025416	13	68991859	69025416	6	3_2_0	4	0.750	exon	ENSRNOG00000004736,	-	NB501259:26:HYTWLBGXX:1:21303:3283:10152,NB501259:26:HYTWLBGXX:3:13410:24599:17089,NB501259:26:HYTWLBGXX:4:21409:17292:6142,NB501259:26:HYTWLBGXX:2:21104:11284:14695,NB501259:26:HYTWLBGXX:3:21405:12612:12216,NB501259:26:HYTWLBGXX:3:22401:23201:17996,
13:73226108|73227262	13	73226108	73227262	1	1_1_0	4	0.333	exon	ENSRNOG00000002750,	+	NB501259:26:HYTWLBGXX:4:22501:5673:18701,
13:78207783|78212578	13	78207783	78212578	1	1_1_0	3	0.400	intron	ENSRNOG00000003581,	-	NB501259:26:HYTWLBGXX:2:23204:8478:5167,
13:79112007|79153799	13	79112007	79153799	2	1_2_0	3	0.571	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22104:8939:1521,NB501259:26:HYTWLBGXX:3:11505:17698:4238,
13:86554121|86557951	13	86554121	86557951	6	6_3_0	37	0.245	exon	ENSRNOG00000061764,	+	NB501259:26:HYTWLBGXX:1:11202:2165:12048,NB501259:26:HYTWLBGXX:1:13207:22969:18059,NB501259:26:HYTWLBGXX:3:11605:20921:13470,NB501259:26:HYTWLBGXX:1:23112:13517:14938,NB501259:26:HYTWLBGXX:2:13308:24403:1396,NB501259:26:HYTWLBGXX:2:23209:6758:20113,
13:88764707|88880455	13	88764707	88880455	3	3_3_0	10	0.375	exon	ENSRNOG00000004181,	+	NB501259:26:HYTWLBGXX:2:11105:12377:2696,NB501259:26:HYTWLBGXX:3:13412:4514:5850,NB501259:26:HYTWLBGXX:4:12608:9605:6291,
13:89034613|89146463	13	89034613	89146463	1	1_1_0	22	0.083	intron	ENSRNOG00000021497,	-	NB501259:26:HYTWLBGXX:1:23206:3157:13621,
13:89034613|89215907	13	89034613	89215907	2	2_1_0	21	0.160	exon	ENSRNOG00000021497,	-	NB501259:26:HYTWLBGXX:2:12306:21809:11643,NB501259:26:HYTWLBGXX:1:23303:5136:19106,
13:90005639|90006243	13	90005639	90006243	2	1_1_0	4	0.500	intron	ENSRNOG00000004524,	-	NB501259:26:HYTWLBGXX:2:23303:24025:5131,NB501259:26:HYTWLBGXX:3:22501:19269:1160,
13:91728703|91853047	13	91728703	91853047	1	1_1_0	51	0.038	exon	ENSRNOG00000002841,	+	NB501259:26:HYTWLBGXX:2:11305:10002:4107,
13:96957149|96963273	13	96957149	96963273	2	1_2_0	12	0.250	exon	ENSRNOG00000002393,	+	NB501259:26:HYTWLBGXX:4:11503:17897:15255,NB501259:26:HYTWLBGXX:1:21103:13932:16254,
13:98799588|98802371	13	98799588	98802371	2	2_1_0	0	1	exon	ENSRNOG00000002512,	+	NB501259:26:HYTWLBGXX:3:21403:8929:4039,NB501259:26:HYTWLBGXX:4:11505:8635:6339,
13:99444596|99445036	13	99444596	99445036	3	2_2_0	2	0.750	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11208:18020:8469,NB501259:26:HYTWLBGXX:2:12202:11440:15578,NB501259:26:HYTWLBGXX:2:12211:8635:9849,
13:102447664|102478001	13	102447664	102478001	3	1_1_0	11	0.353	exon	ENSRNOG00000003767,	-	NB501259:26:HYTWLBGXX:2:23205:4619:4049,NB501259:26:HYTWLBGXX:3:12609:3068:16927,NB501259:26:HYTWLBGXX:4:13407:22120:9442,
13:102463658|102478001	13	102463658	102478001	2	2_2_0	22	0.154	exon	ENSRNOG00000003767,	-	NB501259:26:HYTWLBGXX:1:12105:15578:9517,NB501259:26:HYTWLBGXX:2:12305:10290:8853,
14:9146114|9154541	14	9146114	9154541	9	7_6_0	6	0.750	exon	ENSRNOG00000002203,	+	NB501259:26:HYTWLBGXX:1:12101:1963:3197,NB501259:26:HYTWLBGXX:2:12111:23337:6266,NB501259:26:HYTWLBGXX:2:13311:5633:12668,NB501259:26:HYTWLBGXX:3:11603:24559:13224,NB501259:26:HYTWLBGXX:3:12504:15271:11541,NB501259:26:HYTWLBGXX:3:13608:6724:16749,NB501259:26:HYTWLBGXX:3:22509:7977:11332,NB501259:26:HYTWLBGXX:4:23405:7771:7645,NB501259:26:HYTWLBGXX:2:21302:13730:16639,
14:19448591|19455465	14	19448591	19455465	2	1_1_0	91	0.042	exon	ENSRNOG00000003428,	-	NB501259:26:HYTWLBGXX:2:21203:11361:13584,NB501259:26:HYTWLBGXX:3:11601:26003:3152,
14:23854595|23881361	14	23854595	23881361	5	3_4_0	13	0.435	intron	ENSRNOG00000002024,	+	NB501259:26:HYTWLBGXX:3:23401:20787:9438,NB501259:26:HYTWLBGXX:3:23601:22655:14947,NB501259:26:HYTWLBGXX:3:23611:13182:7970,NB501259:26:HYTWLBGXX:4:23601:22330:16728,NB501259:26:HYTWLBGXX:3:21412:3306:10826,
14:23854595|23940034	14	23854595	23940034	1	1_1_0	14	0.125	exon	ENSRNOG00000002024,	+	NB501259:26:HYTWLBGXX:1:21101:23866:6812,
14:31933883|31966626	14	31933883	31966626	2	2_2_0	21	0.160	intron	ENSRNOG00000002175,	+	NB501259:26:HYTWLBGXX:2:23105:8070:4242,NB501259:26:HYTWLBGXX:3:22402:19817:15690,
14:34680463|34703758	14	34680463	34703758	1	1_0_1	17	0.105	exon	ENSRNOG00000002152,	-	NB501259:26:HYTWLBGXX:3:22511:19353:13019,
14:37407758|37479257	14	37407758	37479257	1	1_1_0	6	0.250	intron	ENSRNOG00000002360,	+	NB501259:26:HYTWLBGXX:3:22403:21130:9075,
14:37433083|37452994	14	37433083	37452994	2	1_1_0	31	0.114	exon	ENSRNOG00000002360,	+	NB501259:26:HYTWLBGXX:2:21203:13295:3457,NB501259:26:HYTWLBGXX:3:22612:6134:3467,
14:42450099|42453470	14	42450099	42453470	2	1_2_0	6	0.400	exon	ENSRNOG00000027152,	-	NB501259:26:HYTWLBGXX:2:13105:23264:16116,NB501259:26:HYTWLBGXX:2:12206:5227:3080,
14:43514626|43664418	14	43514626	43664418	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:12303:8777:10502,
14:44005863|44016844	14	44005863	44016844	2	1_2_0	6	0.400	exon	ENSRNOG00000002180,	-	NB501259:26:HYTWLBGXX:3:12407:15829:4591,NB501259:26:HYTWLBGXX:3:22505:13330:11446,
14:59474659|59482320	14	59474659	59482320	1	1_1_0	26	0.071	exon	ENSRNOG00000004473,	+	NB501259:26:HYTWLBGXX:2:21107:7895:12975,
14:65306296|65325295	14	65306296	65325295	1	1_1_0	15	0.118	exon	ENSRNOG00000003787,	+	NB501259:26:HYTWLBGXX:2:12206:7305:5521,
14:65306296|65388158	14	65306296	65388158	3	3_2_0	7	0.462	intron	ENSRNOG00000003787,	+	NB501259:26:HYTWLBGXX:2:23301:5667:9844,NB501259:26:HYTWLBGXX:3:13406:9040:3438,NB501259:26:HYTWLBGXX:4:22507:3210:6426,
14:65306296|65431815	14	65306296	65431815	7	4_3_0	7	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:12111:5561:5632,NB501259:26:HYTWLBGXX:2:11105:4549:13299,NB501259:26:HYTWLBGXX:3:11402:24321:6065,NB501259:26:HYTWLBGXX:3:23607:11558:18689,NB501259:26:HYTWLBGXX:4:13404:8174:13595,NB501259:26:HYTWLBGXX:4:21404:10652:2253,NB501259:26:HYTWLBGXX:3:11612:10650:17330,
14:74188518|74189259	14	74188518	74189259	4	3_3_0	8	0.500	exon	ENSRNOG00000006400,	+	NB501259:26:HYTWLBGXX:2:23107:17927:12071,NB501259:26:HYTWLBGXX:3:12512:23626:3421,NB501259:26:HYTWLBGXX:4:12510:21285:10932,NB501259:26:HYTWLBGXX:4:12604:13200:8916,
14:74240894|74255253	14	74240894	74255253	1	1_1_0	6	0.250	exon	ENSRNOG00000006400,	+	NB501259:26:HYTWLBGXX:4:21602:5166:14659,
14:76008383|76021415	14	76008383	76021415	2	1_1_0	17	0.190	intron	ENSRNOG00000011847,	-	NB501259:26:HYTWLBGXX:2:22306:9272:15029,NB501259:26:HYTWLBGXX:4:13602:22663:8139,
14:76757560|76757835	14	76757560	76757835	1	1_1_0	34	0.056	exon	ENSRNOG00000049351,	-	NB501259:26:HYTWLBGXX:1:23307:24154:18332,
14:76882875|76898476	14	76882875	76898476	1	0_1_1	25	0.074	intron	ENSRNOG00000038140,	-	NB501259:26:HYTWLBGXX:2:12309:18742:13497,
14:77888608|77897074	14	77888608	77897074	1	1_1_0	11	0.154	exon	ENSRNOG00000048891,	+	NB501259:26:HYTWLBGXX:3:12408:11424:16188,
14:79506788|79524928	14	79506788	79524928	1	0_1_1	2	0.500	exon	ENSRNOG00000007349,	+	NB501259:26:HYTWLBGXX:2:13311:1852:13472,
14:80305597|80306206	14	80305597	80306206	2	1_1_0	13	0.235	intron	ENSRNOG00000067305,	+	NB501259:26:HYTWLBGXX:2:11105:20736:18425,NB501259:26:HYTWLBGXX:4:23503:2396:6532,
14:85872319|85986487	14	85872319	85986487	2	1_1_0	0	1	intron	ENSRNOG00000027801,	-	NB501259:26:HYTWLBGXX:2:11310:23206:8460,NB501259:26:HYTWLBGXX:3:22606:24537:4555,
14:96138138|96147381	14	96138138	96147381	2	1_2_0	13	0.235	exon	ENSRNOG00000008917,	-	NB501259:26:HYTWLBGXX:1:12311:8592:20117,NB501259:26:HYTWLBGXX:2:13107:23495:14571,
14:96143619|96229682	14	96143619	96229682	2	2_2_0	9	0.308	exon	ENSRNOG00000008917,	-	NB501259:26:HYTWLBGXX:1:11105:9836:9471,NB501259:26:HYTWLBGXX:1:11304:14679:19232,
14:97239161|97246514	14	97239161	97246514	1	1_1_0	23	0.080	exon	ENSRNOG00000009935,	+	NB501259:26:HYTWLBGXX:2:13110:25322:17592,
14:97369850|97401529	14	97369850	97401529	3	2_2_0	84	0.067	exon	ENSRNOG00000051889,	+	NB501259:26:HYTWLBGXX:1:13204:19765:18948,NB501259:26:HYTWLBGXX:1:23105:1797:13062,NB501259:26:HYTWLBGXX:2:23109:22407:15664,
14:103135145|103210121	14	103135145	103210121	3	1_2_0	65	0.085	exon	ENSRNOG00000004057,	+	NB501259:26:HYTWLBGXX:1:21310:26076:2859,NB501259:26:HYTWLBGXX:1:23108:7236:16533,NB501259:26:HYTWLBGXX:4:23409:13771:3243,
14:103198666|103207616	14	103198666	103207616	1	1_1_0	111	0.018	exon	ENSRNOG00000004057,	+	NB501259:26:HYTWLBGXX:3:12509:13747:1885,
14:103205189|103210121	14	103205189	103210121	1	1_1_0	110	0.018	exon	ENSRNOG00000004057,	+	NB501259:26:HYTWLBGXX:3:11604:11431:2009,
15:815509|816363	15	815509	816363	1	1_1_0	8	0.200	intron	ENSRNOG00000005985,	+	NB501259:26:HYTWLBGXX:1:22212:22565:18184,
15:7188499|7189648	15	7188499	7189648	3	2_2_0	1	0.857	intron	ENSRNOG00000032690,	+	NB501259:26:HYTWLBGXX:1:22205:17892:1766,NB501259:26:HYTWLBGXX:4:12501:16963:7273,NB501259:26:HYTWLBGXX:4:13405:8597:3278,
15:7774809|7845827	15	7774809	7845827	4	1_2_0	10	0.444	intron	ENSRNOG00000006649,	-	NB501259:26:HYTWLBGXX:2:21304:15360:17305,NB501259:26:HYTWLBGXX:3:13411:17716:16381,NB501259:26:HYTWLBGXX:4:13511:6692:18881,NB501259:26:HYTWLBGXX:1:12105:8482:12949,
15:18355718|18365573	15	18355718	18365573	3	2_3_0	13	0.316	exon	ENSRNOG00000006334,	-	NB501259:26:HYTWLBGXX:1:12201:18773:10533,NB501259:26:HYTWLBGXX:1:22204:15026:8654,NB501259:26:HYTWLBGXX:3:12507:12519:5073,
15:20262457|20262975	15	20262457	20262975	5	1_5_0	6	0.625	exon	ENSRNOG00000010489,	+	NB501259:26:HYTWLBGXX:1:23309:10380:14693,NB501259:26:HYTWLBGXX:1:13211:18653:15590,NB501259:26:HYTWLBGXX:1:21102:18811:5124,NB501259:26:HYTWLBGXX:3:22405:13078:9739,NB501259:26:HYTWLBGXX:4:12504:9196:18851,
15:28359517|28361042	15	28359517	28361042	1	1_1_0	49	0.039	exon	ENSRNOG00000015732,	-	NB501259:26:HYTWLBGXX:1:21203:4735:19053,
15:31058100|31061382	15	31058100	31061382	3	3_2_0	64	0.086	exon	ENSRNOG00000008734,	+	NB501259:26:HYTWLBGXX:2:12312:7834:11479,NB501259:26:HYTWLBGXX:2:21110:10772:11404,NB501259:26:HYTWLBGXX:4:12605:16226:11318,
15:33574371|33587165	15	33574371	33587165	1	1_1_0	16	0.111	exon	ENSRNOG00000021680,	-	NB501259:26:HYTWLBGXX:2:21102:17146:7766,
15:48441211|48468798	15	48441211	48468798	2	2_1_0	25	0.138	exon	ENSRNOG00000016029,	-	NB501259:26:HYTWLBGXX:3:12606:11185:4947,NB501259:26:HYTWLBGXX:1:22308:12728:4454,
15:88600503|88600797	15	88600503	88600797	3	2_2_0	3	0.667	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13303:17343:17387,NB501259:26:HYTWLBGXX:3:23608:21051:2039,NB501259:26:HYTWLBGXX:4:23605:12886:5434,
15:88655603|88749210	15	88655603	88749210	2	1_2_0	8	0.333	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:11612:13516:16519,NB501259:26:HYTWLBGXX:2:21111:10436:1823,
15:88726755|88764212	15	88726755	88764212	1	1_1_0	3	0.400	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:23607:3979:10336,
15:88745706|88749210	15	88745706	88749210	11	5_6_0	6	0.786	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11201:15234:13874,NB501259:26:HYTWLBGXX:1:12103:1993:13218,NB501259:26:HYTWLBGXX:1:23107:17479:2744,NB501259:26:HYTWLBGXX:2:22108:12061:15739,NB501259:26:HYTWLBGXX:3:22507:5853:10419,NB501259:26:HYTWLBGXX:3:23411:23598:12566,NB501259:26:HYTWLBGXX:4:12412:15225:11266,NB501259:26:HYTWLBGXX:4:21411:12011:8929,NB501259:26:HYTWLBGXX:1:23207:25204:4512,NB501259:26:HYTWLBGXX:4:11505:10054:2523,NB501259:26:HYTWLBGXX:4:12410:22794:15799,
15:93152895|93153209	15	93152895	93153209	1	1_1_0	12	0.143	intron	ENSRNOG00000071105,	+	NB501259:26:HYTWLBGXX:4:21408:12681:3670,
16:2616143|2619942	16	2616143	2619942	8	4_4_0	41	0.281	exon	ENSRNOG00000014750,	+	NB501259:26:HYTWLBGXX:1:12102:6190:11228,NB501259:26:HYTWLBGXX:1:12210:23979:9343,NB501259:26:HYTWLBGXX:2:23112:26121:8327,NB501259:26:HYTWLBGXX:3:22504:21521:3100,NB501259:26:HYTWLBGXX:3:22506:12285:7985,NB501259:26:HYTWLBGXX:4:21608:8931:19309,NB501259:26:HYTWLBGXX:4:23404:14102:1915,NB501259:26:HYTWLBGXX:4:23510:22496:4749,
16:2616143|2628072	16	2616143	2628072	3	2_2_0	65	0.085	exon	ENSRNOG00000014750,	+	NB501259:26:HYTWLBGXX:1:21309:23620:16233,NB501259:26:HYTWLBGXX:3:13404:4335:12470,NB501259:26:HYTWLBGXX:4:21505:23248:4073,
16:2616143|2662355	16	2616143	2662355	4	3_2_0	19	0.296	exon	ENSRNOG00000014750,	+	NB501259:26:HYTWLBGXX:2:11106:6311:5765,NB501259:26:HYTWLBGXX:2:11107:25019:11086,NB501259:26:HYTWLBGXX:4:13507:5271:3472,NB501259:26:HYTWLBGXX:4:21401:12404:19213,
16:3244650|3344031	16	3244650	3344031	3	2_0_2	59	0.092	exon	ENSRNOG00000015148,	+	NB501259:26:HYTWLBGXX:1:22308:22921:12450,NB501259:26:HYTWLBGXX:3:23511:7366:5520,NB501259:26:HYTWLBGXX:4:11505:7957:8716,
16:4890782|4895353	16	4890782	4895353	1	1_1_0	33	0.057	intron	ENSRNOG00000031287,	-	NB501259:26:HYTWLBGXX:4:12505:10110:13054,
16:6230611|6242413	16	6230611	6242413	4	2_2_0	31	0.205	exon	ENSRNOG00000028227,	+	NB501259:26:HYTWLBGXX:1:23111:8793:11572,NB501259:26:HYTWLBGXX:3:21512:23686:4962,NB501259:26:HYTWLBGXX:3:23411:26644:6984,NB501259:26:HYTWLBGXX:3:23412:1125:6993,
16:6574331|6579527	16	6574331	6579527	1	1_1_0	7	0.222	exon	ENSRNOG00000019273,	+	NB501259:26:HYTWLBGXX:4:13603:13408:16092,
16:15198291|15213767	16	15198291	15213767	3	1_1_0	20	0.231	intron	ENSRNOG00000063450,	+	NB501259:26:HYTWLBGXX:1:12107:13025:15712,NB501259:26:HYTWLBGXX:1:21204:17229:16075,NB501259:26:HYTWLBGXX:3:23508:2080:6901,
16:21812249|21845411	16	21812249	21845411	3	1_2_1	20	0.231	exon	ENSRNOG00000013884,	+	NB501259:26:HYTWLBGXX:1:23305:17518:14852,NB501259:26:HYTWLBGXX:3:21608:16176:4761,NB501259:26:HYTWLBGXX:4:22402:24302:10822,
16:43783410|43831950	16	43783410	43831950	2	1_1_0	3	0.571	exon	ENSRNOG00000012802,	+	NB501259:26:HYTWLBGXX:2:23210:11255:3857,NB501259:26:HYTWLBGXX:4:11409:2116:11151,
16:46103991|46116822	16	46103991	46116822	1	1_1_0	3	0.400	exon	ENSRNOG00000032192,	-	NB501259:26:HYTWLBGXX:3:21507:11408:13304,
16:51043201|51067664	16	51043201	51067664	1	1_1_0	45	0.043	intron	ENSRNOG00000010155,	-	NB501259:26:HYTWLBGXX:1:13102:24684:11396,
16:51668616|51680165	16	51668616	51680165	2	1_1_0	8	0.333	exon	ENSRNOG00000011420,	+	NB501259:26:HYTWLBGXX:1:12304:8605:8143,NB501259:26:HYTWLBGXX:2:21202:7640:18046,
16:51828346|51852266	16	51828346	51852266	1	1_0_1	48	0.040	exon	ENSRNOG00000022686,	-	NB501259:26:HYTWLBGXX:4:21604:18785:5026,
16:59592777|59594268	16	59592777	59594268	2	1_1_0	5	0.444	intron	ENSRNOG00000010392,	+	NB501259:26:HYTWLBGXX:1:11210:19093:3741,NB501259:26:HYTWLBGXX:4:12503:14624:8610,
16:63311980|63338446	16	63311980	63338446	2	0_2_2	10	0.286	exon	ENSRNOG00000011858,	+	NB501259:26:HYTWLBGXX:3:11401:10774:9060,NB501259:26:HYTWLBGXX:4:13410:19687:11327,
16:66326502|66334345	16	66326502	66334345	3	1_2_0	50	0.107	exon	ENSRNOG00000015501,	+	NB501259:26:HYTWLBGXX:1:12207:22758:19036,NB501259:26:HYTWLBGXX:2:11104:9531:3365,NB501259:26:HYTWLBGXX:3:13603:6106:4772,
17:2551065|2554649	17	2551065	2554649	3	1_1_0	24	0.200	exon	ENSRNOG00000070106,	+	NB501259:26:HYTWLBGXX:1:12202:21170:13461,NB501259:26:HYTWLBGXX:2:21201:6293:19366,NB501259:26:HYTWLBGXX:4:23412:8849:13013,
17:5052711|5059219	17	5052711	5059219	2	2_0_1	13	0.235	exon	ENSRNOG00000018417,	-	NB501259:26:HYTWLBGXX:4:13608:6919:9050,NB501259:26:HYTWLBGXX:4:12609:12714:10801,
17:5159034|5185816	17	5159034	5185816	3	3_2_0	77	0.072	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:1:21304:16072:10975,NB501259:26:HYTWLBGXX:2:12110:10946:19595,NB501259:26:HYTWLBGXX:4:22503:14518:4697,
17:5167994|5229534	17	5167994	5229534	1	1_1_0	102	0.019	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:1:22104:20656:11453,
17:5177078|5192799	17	5177078	5192799	3	3_1_0	52	0.103	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:1:13102:8591:1766,NB501259:26:HYTWLBGXX:1:11111:17214:17848,NB501259:26:HYTWLBGXX:2:21303:25356:1834,
17:5204537|5220863	17	5204537	5220863	1	1_1_0	42	0.045	exon	ENSRNOG00000018651,	+	NB501259:26:HYTWLBGXX:4:12410:26052:11266,
17:6393373|6412651	17	6393373	6412651	7	4_6_0	4	0.778	intron	ENSRNOG00000019272,	+	NB501259:26:HYTWLBGXX:1:12211:16963:17953,NB501259:26:HYTWLBGXX:1:22201:7255:12736,NB501259:26:HYTWLBGXX:1:22306:8019:14668,NB501259:26:HYTWLBGXX:2:11111:15505:3413,NB501259:26:HYTWLBGXX:3:13606:9705:7867,NB501259:26:HYTWLBGXX:1:21303:10037:5839,NB501259:26:HYTWLBGXX:4:23612:11298:4628,
17:6853226|6853902	17	6853226	6853902	2	2_2_0	0	1	intron	ENSRNOG00000012747,	+	NB501259:26:HYTWLBGXX:1:13307:19396:10570,NB501259:26:HYTWLBGXX:2:11312:4019:1297,
