circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
16:51047859|51060599	16	51047859	51060599	4	3_4_0	46	0.148	exon	ENSRNOG00000010155,	-	NB501259:26:HYTWLBGXX:3:11604:3037:11446,NB501259:26:HYTWLBGXX:3:13504:16163:15615,NB501259:26:HYTWLBGXX:4:23504:18264:10465,NB501259:26:HYTWLBGXX:1:11205:6455:3887,
16:66431064|66431803	16	66431064	66431803	1	1_1_0	27	0.069	exon	ENSRNOG00000069017,ENSRNOG00000015621,	-	NB501259:26:HYTWLBGXX:3:21504:9068:8114,
17:33627500|33638715	17	33627500	33638715	10	2_3_0	25	0.444	exon	ENSRNOG00000060266,	+	NB501259:26:HYTWLBGXX:1:12210:18906:5204,NB501259:26:HYTWLBGXX:2:12110:8033:19290,NB501259:26:HYTWLBGXX:2:12210:7098:1767,NB501259:26:HYTWLBGXX:2:12211:14034:2424,NB501259:26:HYTWLBGXX:2:12304:24777:16723,NB501259:26:HYTWLBGXX:3:21503:13807:5323,NB501259:26:HYTWLBGXX:4:11510:13439:14837,NB501259:26:HYTWLBGXX:4:12502:21085:5894,NB501259:26:HYTWLBGXX:4:23511:21165:8005,NB501259:26:HYTWLBGXX:2:21106:3545:17593,
17:49554113|49695790	17	49554113	49695790	9	4_4_0	0	1	exon	ENSRNOG00000014395,	-	NB501259:26:HYTWLBGXX:1:11307:23124:4527,NB501259:26:HYTWLBGXX:1:12211:23067:9086,NB501259:26:HYTWLBGXX:1:12305:7917:10201,NB501259:26:HYTWLBGXX:1:13212:21801:10583,NB501259:26:HYTWLBGXX:1:21103:25905:6727,NB501259:26:HYTWLBGXX:2:23305:21339:6128,NB501259:26:HYTWLBGXX:4:13508:11900:14386,NB501259:26:HYTWLBGXX:4:21504:26590:11323,NB501259:26:HYTWLBGXX:4:21505:1180:11331,
17:60578362|60609574	17	60578362	60609574	5	1_4_3	0	1	intron	ENSRNOG00000014670,	+	NB501259:26:HYTWLBGXX:2:12109:14871:14041,NB501259:26:HYTWLBGXX:2:12211:23857:9335,NB501259:26:HYTWLBGXX:2:21310:9208:10094,NB501259:26:HYTWLBGXX:4:22407:18221:6982,NB501259:26:HYTWLBGXX:4:22510:6304:6038,
17:66615931|66630020	17	66615931	66630020	4	3_2_0	8	0.500	exon	ENSRNOG00000018011,	+	NB501259:26:HYTWLBGXX:2:23201:17976:18897,NB501259:26:HYTWLBGXX:4:11509:14762:1025,NB501259:26:HYTWLBGXX:4:13412:21279:15403,NB501259:26:HYTWLBGXX:3:12406:24000:3147,
18:16534697|16652422	18	16534697	16652422	4	3_2_0	11	0.421	intron	ENSRNOG00000029466,	+	NB501259:26:HYTWLBGXX:2:22205:8241:15087,NB501259:26:HYTWLBGXX:3:12502:10207:14699,NB501259:26:HYTWLBGXX:4:23408:20026:6680,NB501259:26:HYTWLBGXX:3:11407:2215:6484,
18:34715486|34760653	18	34715486	34760653	7	3_1_0	9	0.609	exon	ENSRNOG00000018851,	-	NB501259:26:HYTWLBGXX:1:11211:22680:12796,NB501259:26:HYTWLBGXX:1:22302:2103:16470,NB501259:26:HYTWLBGXX:3:21504:22264:4384,NB501259:26:HYTWLBGXX:4:12508:8416:5194,NB501259:26:HYTWLBGXX:2:12108:6380:6997,NB501259:26:HYTWLBGXX:2:13202:2042:18927,NB501259:26:HYTWLBGXX:2:22309:5982:12298,
18:67561044|67562415	18	67561044	67562415	3	3_2_0	0	1	exon	ENSRNOG00000015401,	-	NB501259:26:HYTWLBGXX:3:21601:21655:13729,NB501259:26:HYTWLBGXX:4:22607:13096:14443,NB501259:26:HYTWLBGXX:3:13402:23317:4112,
18:68723702|68736953	18	68723702	68736953	3	3_3_0	0	1	exon	ENSRNOG00000018425,	+	NB501259:26:HYTWLBGXX:1:11104:14522:8902,NB501259:26:HYTWLBGXX:2:23102:24943:9915,NB501259:26:HYTWLBGXX:3:11405:25365:12167,
18:74215352|74310479	18	74215352	74310479	14	6_8_0	0	1	exon	ENSRNOG00000032039,	-	NB501259:26:HYTWLBGXX:1:13101:16362:8032,NB501259:26:HYTWLBGXX:1:13102:18782:7019,NB501259:26:HYTWLBGXX:1:21111:3568:14742,NB501259:26:HYTWLBGXX:1:23205:2272:18084,NB501259:26:HYTWLBGXX:2:12309:4412:7670,NB501259:26:HYTWLBGXX:2:22301:6316:9574,NB501259:26:HYTWLBGXX:2:23302:21205:10561,NB501259:26:HYTWLBGXX:2:23312:10652:8314,NB501259:26:HYTWLBGXX:3:21407:20203:10867,NB501259:26:HYTWLBGXX:3:21602:15129:4690,NB501259:26:HYTWLBGXX:3:22406:23881:13730,NB501259:26:HYTWLBGXX:4:13404:3391:14867,NB501259:26:HYTWLBGXX:2:13105:18411:8030,NB501259:26:HYTWLBGXX:2:22107:17834:9440,
19:16067051|16068663	19	16067051	16068663	8	5_4_0	0	1	exon	ENSRNOG00000049302,	-	NB501259:26:HYTWLBGXX:1:11103:10451:9344,NB501259:26:HYTWLBGXX:1:13302:6287:12829,NB501259:26:HYTWLBGXX:1:23205:18246:10632,NB501259:26:HYTWLBGXX:2:11307:3185:9412,NB501259:26:HYTWLBGXX:4:21603:13026:10465,NB501259:26:HYTWLBGXX:4:22403:9320:16377,NB501259:26:HYTWLBGXX:4:23607:2955:12127,NB501259:26:HYTWLBGXX:2:13209:3589:7829,
19:39071744|39104994	19	39071744	39104994	18	4_6_0	0	1	exon	ENSRNOG00000022593,	+	NB501259:26:HYTWLBGXX:1:13106:18892:11815,NB501259:26:HYTWLBGXX:2:13102:14476:19597,NB501259:26:HYTWLBGXX:2:21206:14243:4406,NB501259:26:HYTWLBGXX:2:22302:8304:18038,NB501259:26:HYTWLBGXX:2:22312:16081:14833,NB501259:26:HYTWLBGXX:2:23203:5578:4139,NB501259:26:HYTWLBGXX:2:23204:18117:17506,NB501259:26:HYTWLBGXX:3:11610:15800:5927,NB501259:26:HYTWLBGXX:3:12505:19613:17843,NB501259:26:HYTWLBGXX:3:12611:17779:17441,NB501259:26:HYTWLBGXX:3:13411:22277:1316,NB501259:26:HYTWLBGXX:3:23412:21951:10068,NB501259:26:HYTWLBGXX:3:23604:8219:16111,NB501259:26:HYTWLBGXX:4:11604:4600:9962,NB501259:26:HYTWLBGXX:4:13510:3065:6951,NB501259:26:HYTWLBGXX:4:21510:6691:7590,NB501259:26:HYTWLBGXX:2:11106:13349:6275,NB501259:26:HYTWLBGXX:2:11312:15194:14752,
2:6481151|6532799	2	6481151	6532799	7	2_3_0	13	0.519	exon	ENSRNOG00000013282,	+	NB501259:26:HYTWLBGXX:1:23104:15808:20173,NB501259:26:HYTWLBGXX:1:23306:10859:7670,NB501259:26:HYTWLBGXX:2:11302:8535:16151,NB501259:26:HYTWLBGXX:2:23106:25454:17711,NB501259:26:HYTWLBGXX:4:13508:22910:5688,NB501259:26:HYTWLBGXX:4:23403:16384:1644,NB501259:26:HYTWLBGXX:2:13102:11757:1657,
2:6815804|6846198	2	6815804	6846198	1	1_1_0	0	1	exon	ENSRNOG00000040279,	-	NB501259:26:HYTWLBGXX:1:21307:23013:15725,
2:24583888|24598599	2	24583888	24598599	17	5_6_0	50	0.405	exon	ENSRNOG00000047014,	+	NB501259:26:HYTWLBGXX:1:13205:10714:6482,NB501259:26:HYTWLBGXX:1:22205:8095:12022,NB501259:26:HYTWLBGXX:1:23208:19502:8127,NB501259:26:HYTWLBGXX:2:12208:1467:17351,NB501259:26:HYTWLBGXX:2:12209:26820:17349,NB501259:26:HYTWLBGXX:2:21211:24657:12542,NB501259:26:HYTWLBGXX:2:23104:23137:8178,NB501259:26:HYTWLBGXX:2:23304:17379:9277,NB501259:26:HYTWLBGXX:2:23304:23320:9862,NB501259:26:HYTWLBGXX:3:12505:6118:15729,NB501259:26:HYTWLBGXX:3:23603:9799:11791,NB501259:26:HYTWLBGXX:3:23604:14915:12410,NB501259:26:HYTWLBGXX:4:13407:15679:15806,NB501259:26:HYTWLBGXX:4:13609:21475:18363,NB501259:26:HYTWLBGXX:4:23604:15701:5199,NB501259:26:HYTWLBGXX:4:23611:20093:12022,NB501259:26:HYTWLBGXX:1:13108:6092:14458,
2:39254127|39275943	2	39254127	39275943	9	5_5_0	0	1	exon	ENSRNOG00000014528,	-	NB501259:26:HYTWLBGXX:1:11302:12129:11738,NB501259:26:HYTWLBGXX:1:11310:17298:19683,NB501259:26:HYTWLBGXX:3:11608:16781:14423,NB501259:26:HYTWLBGXX:3:12608:25593:16068,NB501259:26:HYTWLBGXX:3:12609:6195:19183,NB501259:26:HYTWLBGXX:4:11601:18778:14641,NB501259:26:HYTWLBGXX:4:13509:7233:8106,NB501259:26:HYTWLBGXX:3:11511:23898:2763,NB501259:26:HYTWLBGXX:3:22411:26507:16738,
2:45571389|45628853	2	45571389	45628853	7	2_1_0	0	1	exon	ENSRNOG00000068448,	+	NB501259:26:HYTWLBGXX:1:13208:1568:9228,NB501259:26:HYTWLBGXX:2:12305:22759:19102,NB501259:26:HYTWLBGXX:3:23503:20704:19039,NB501259:26:HYTWLBGXX:4:11508:19852:18305,NB501259:26:HYTWLBGXX:4:22410:23546:13823,NB501259:26:HYTWLBGXX:4:23611:21783:18542,NB501259:26:HYTWLBGXX:2:13203:9230:2720,
2:87049963|87054299	2	87049963	87054299	9	1_1_0	9	0.667	exon	ENSRNOG00000010891,	-	NB501259:26:HYTWLBGXX:2:11112:15195:17052,NB501259:26:HYTWLBGXX:2:21111:8461:20313,NB501259:26:HYTWLBGXX:2:23111:5573:4894,NB501259:26:HYTWLBGXX:3:21403:14332:6910,NB501259:26:HYTWLBGXX:4:11409:14914:5299,NB501259:26:HYTWLBGXX:4:11611:12852:1554,NB501259:26:HYTWLBGXX:4:13604:20940:10170,NB501259:26:HYTWLBGXX:4:22603:12092:8174,NB501259:26:HYTWLBGXX:4:23604:3796:1514,
2:110378812|110436153	2	110378812	110436153	2	1_1_0	9	0.308	exon	ENSRNOG00000024089,	-	NB501259:26:HYTWLBGXX:1:13106:10865:2363,NB501259:26:HYTWLBGXX:3:12601:17975:4540,
2:115743198|115774378	2	115743198	115774378	1	1_1_0	18	0.100	exon	ENSRNOG00000011211,	-	NB501259:26:HYTWLBGXX:4:21605:5437:7635,
2:124647888|124695228	2	124647888	124695228	6	0_2_3	10	0.545	exon	ENSRNOG00000014139,	-	NB501259:26:HYTWLBGXX:1:11112:5614:5578,NB501259:26:HYTWLBGXX:1:12207:2461:4358,NB501259:26:HYTWLBGXX:2:22107:11191:4612,NB501259:26:HYTWLBGXX:3:11411:17563:20059,NB501259:26:HYTWLBGXX:4:12407:13457:9190,NB501259:26:HYTWLBGXX:1:11205:13051:13691,
2:140166966|140252257	2	140166966	140252257	12	8_10_0	12	0.667	exon	ENSRNOG00000065312,	-	NB501259:26:HYTWLBGXX:1:11104:11028:18828,NB501259:26:HYTWLBGXX:1:22310:21823:13282,NB501259:26:HYTWLBGXX:1:23307:23149:7623,NB501259:26:HYTWLBGXX:2:21201:5815:12860,NB501259:26:HYTWLBGXX:3:13408:18452:18127,NB501259:26:HYTWLBGXX:3:13509:7466:10077,NB501259:26:HYTWLBGXX:3:23608:8083:16114,NB501259:26:HYTWLBGXX:4:13504:21310:8691,NB501259:26:HYTWLBGXX:4:22408:9030:1779,NB501259:26:HYTWLBGXX:4:23610:24071:5119,NB501259:26:HYTWLBGXX:1:11110:17380:2189,NB501259:26:HYTWLBGXX:2:23203:12888:16328,
2:146806446|146835941	2	146806446	146835941	11	4_4_0	4	0.846	exon	ENSRNOG00000014549,	+	NB501259:26:HYTWLBGXX:1:22206:19656:5156,NB501259:26:HYTWLBGXX:2:12211:18932:13478,NB501259:26:HYTWLBGXX:2:21301:17952:20165,NB501259:26:HYTWLBGXX:2:23111:13855:13328,NB501259:26:HYTWLBGXX:3:11406:23427:9359,NB501259:26:HYTWLBGXX:3:12512:8496:10643,NB501259:26:HYTWLBGXX:3:13610:8135:8688,NB501259:26:HYTWLBGXX:3:23408:14817:1749,NB501259:26:HYTWLBGXX:4:22411:16988:6200,NB501259:26:HYTWLBGXX:1:21302:19232:10160,NB501259:26:HYTWLBGXX:1:21304:8608:4352,
2:167367744|167385846	2	167367744	167385846	4	1_1_0	5	0.615	exon	ENSRNOG00000012060,	-	NB501259:26:HYTWLBGXX:1:12111:16315:6405,NB501259:26:HYTWLBGXX:2:22107:2584:13143,NB501259:26:HYTWLBGXX:2:23308:9990:14503,NB501259:26:HYTWLBGXX:3:23409:20003:17021,
2:175816021|175818695	2	175816021	175818695	11	6_5_0	72	0.234	exon	ENSRNOG00000015553,	+	NB501259:26:HYTWLBGXX:1:11107:11631:16006,NB501259:26:HYTWLBGXX:1:22307:16214:4124,NB501259:26:HYTWLBGXX:2:11205:25273:11457,NB501259:26:HYTWLBGXX:3:11407:12291:11036,NB501259:26:HYTWLBGXX:3:11611:19352:11101,NB501259:26:HYTWLBGXX:3:21508:9578:11675,NB501259:26:HYTWLBGXX:3:22502:1612:7988,NB501259:26:HYTWLBGXX:3:22509:18630:3653,NB501259:26:HYTWLBGXX:4:11504:19059:11096,NB501259:26:HYTWLBGXX:4:11506:17729:13389,NB501259:26:HYTWLBGXX:3:11601:2211:15276,
20:30699653|30705995	20	30699653	30705995	9	3_3_0	14	0.562	exon	ENSRNOG00000000397,	-	NB501259:26:HYTWLBGXX:1:13102:1932:11611,NB501259:26:HYTWLBGXX:2:23306:11083:14725,NB501259:26:HYTWLBGXX:3:11508:17913:1454,NB501259:26:HYTWLBGXX:3:13606:24761:3824,NB501259:26:HYTWLBGXX:3:22603:11098:5559,NB501259:26:HYTWLBGXX:3:23408:14057:1140,NB501259:26:HYTWLBGXX:3:23611:7063:15869,NB501259:26:HYTWLBGXX:4:12412:6578:9889,NB501259:26:HYTWLBGXX:4:23607:19419:9280,
20:30827017|30850382	20	30827017	30850382	3	2_3_0	0	1	exon	ENSRNOG00000030109,	+	NB501259:26:HYTWLBGXX:3:11404:3706:5911,NB501259:26:HYTWLBGXX:3:12608:16671:13955,NB501259:26:HYTWLBGXX:2:12209:15263:4408,
3:7643669|7650602	3	7643669	7650602	6	2_2_0	0	1	exon	ENSRNOG00000007242,	-	NB501259:26:HYTWLBGXX:1:21105:23613:8917,NB501259:26:HYTWLBGXX:1:21206:18472:14100,NB501259:26:HYTWLBGXX:1:21312:16154:1246,NB501259:26:HYTWLBGXX:4:12411:19988:4459,NB501259:26:HYTWLBGXX:4:12501:17714:19715,NB501259:26:HYTWLBGXX:4:23610:26266:7000,
3:17727752|17744284	3	17727752	17744284	7	4_4_0	18	0.438	intron	ENSRNOG00000017583,	+	NB501259:26:HYTWLBGXX:1:23312:1289:17650,NB501259:26:HYTWLBGXX:2:21101:23613:2299,NB501259:26:HYTWLBGXX:3:12503:1419:16445,NB501259:26:HYTWLBGXX:3:13503:4002:8873,NB501259:26:HYTWLBGXX:3:22411:14976:10665,NB501259:26:HYTWLBGXX:4:22501:17018:14658,NB501259:26:HYTWLBGXX:4:23402:9642:3208,
3:17741317|17753437	3	17741317	17753437	3	1_1_0	2	0.750	exon	ENSRNOG00000017583,	+	NB501259:26:HYTWLBGXX:1:12209:13482:9901,NB501259:26:HYTWLBGXX:1:12305:4739:13686,NB501259:26:HYTWLBGXX:2:11211:7630:13294,
3:17744195|17833114	3	17744195	17833114	12	3_3_0	0	1	exon	ENSRNOG00000017583,	+	NB501259:26:HYTWLBGXX:1:11306:9179:11216,NB501259:26:HYTWLBGXX:2:21204:24209:20387,NB501259:26:HYTWLBGXX:2:21207:17480:6551,NB501259:26:HYTWLBGXX:4:11404:22850:16709,NB501259:26:HYTWLBGXX:4:11606:23994:8552,NB501259:26:HYTWLBGXX:4:22502:17191:5049,NB501259:26:HYTWLBGXX:4:23508:18040:12170,NB501259:26:HYTWLBGXX:1:12108:23799:14800,NB501259:26:HYTWLBGXX:1:23307:9596:9926,NB501259:26:HYTWLBGXX:1:23310:3185:19450,NB501259:26:HYTWLBGXX:4:23401:25760:8722,NB501259:26:HYTWLBGXX:4:23408:8952:9989,
3:33691214|33729682	3	33691214	33729682	6	4_4_0	22	0.353	exon	ENSRNOG00000027596,	+	NB501259:26:HYTWLBGXX:1:11303:16935:3796,NB501259:26:HYTWLBGXX:1:12103:8067:9285,NB501259:26:HYTWLBGXX:1:21209:14603:12471,NB501259:26:HYTWLBGXX:1:23103:21316:8600,NB501259:26:HYTWLBGXX:3:21406:7322:1278,NB501259:26:HYTWLBGXX:4:12508:18880:15346,
3:53010070|53064144	3	53010070	53064144	7	4_4_0	33	0.298	exon	ENSRNOG00000024808,	-	NB501259:26:HYTWLBGXX:1:13205:16976:10725,NB501259:26:HYTWLBGXX:1:23209:11709:10288,NB501259:26:HYTWLBGXX:2:11209:3752:8237,NB501259:26:HYTWLBGXX:3:11512:19653:4202,NB501259:26:HYTWLBGXX:3:23601:9277:16255,NB501259:26:HYTWLBGXX:4:11604:5834:19632,NB501259:26:HYTWLBGXX:4:21408:4502:19078,
3:54746650|54758383	3	54746650	54758383	9	4_4_0	41	0.305	exon	ENSRNOG00000008616,	+	NB501259:26:HYTWLBGXX:1:11209:16825:7429,NB501259:26:HYTWLBGXX:1:12304:22534:4689,NB501259:26:HYTWLBGXX:1:13209:16842:6557,NB501259:26:HYTWLBGXX:1:22109:25971:10305,NB501259:26:HYTWLBGXX:2:12101:13547:9900,NB501259:26:HYTWLBGXX:3:13410:12207:14014,NB501259:26:HYTWLBGXX:3:13509:8462:8107,NB501259:26:HYTWLBGXX:3:21608:21878:5731,NB501259:26:HYTWLBGXX:4:21408:3605:7025,
3:54758273|54775338	3	54758273	54775338	11	4_3_0	14	0.611	exon	ENSRNOG00000008616,	+	NB501259:26:HYTWLBGXX:1:13106:7975:7608,NB501259:26:HYTWLBGXX:1:21201:21556:4075,NB501259:26:HYTWLBGXX:2:21205:17375:4161,NB501259:26:HYTWLBGXX:2:21211:17285:5399,NB501259:26:HYTWLBGXX:3:13607:21641:15294,NB501259:26:HYTWLBGXX:3:22406:7663:2264,NB501259:26:HYTWLBGXX:3:22609:12130:18737,NB501259:26:HYTWLBGXX:4:22611:4443:16053,NB501259:26:HYTWLBGXX:1:13312:16888:20096,NB501259:26:HYTWLBGXX:3:12603:14262:13895,NB501259:26:HYTWLBGXX:4:22504:26353:17115,
3:57821407|57847776	3	57821407	57847776	4	2_2_0	1	0.889	exon	ENSRNOG00000060479,	-	NB501259:26:HYTWLBGXX:1:11307:15286:17007,NB501259:26:HYTWLBGXX:2:22107:9597:8942,NB501259:26:HYTWLBGXX:3:11611:11845:16820,NB501259:26:HYTWLBGXX:3:12610:16722:14927,
3:93186876|93234125	3	93186876	93234125	14	5_6_0	2	0.933	exon	ENSRNOG00000004863,	+	NB501259:26:HYTWLBGXX:2:11105:4166:13952,NB501259:26:HYTWLBGXX:2:12303:13221:18447,NB501259:26:HYTWLBGXX:2:21211:16702:16412,NB501259:26:HYTWLBGXX:2:22205:8211:1314,NB501259:26:HYTWLBGXX:2:22310:17888:10613,NB501259:26:HYTWLBGXX:3:11410:1822:12025,NB501259:26:HYTWLBGXX:3:11612:4908:18570,NB501259:26:HYTWLBGXX:3:13501:14747:13743,NB501259:26:HYTWLBGXX:3:13605:13777:9384,NB501259:26:HYTWLBGXX:4:13603:12734:14091,NB501259:26:HYTWLBGXX:4:22503:4982:17458,NB501259:26:HYTWLBGXX:4:22607:16770:11590,NB501259:26:HYTWLBGXX:4:23611:25676:5522,NB501259:26:HYTWLBGXX:3:12608:11331:6377,
3:113364045|113373585	3	113364045	113373585	1	1_1_0	12	0.143	exon	ENSRNOG00000037124,	-	NB501259:26:HYTWLBGXX:1:23103:22357:6465,
4:20023119|20024576	4	20023119	20024576	2	2_1_0	57	0.066	exon	ENSRNOG00000005726,	-	NB501259:26:HYTWLBGXX:4:13602:12013:8094,NB501259:26:HYTWLBGXX:2:22303:7357:13135,
4:30370087|30424643	4	30370087	30424643	23	7_6_0	0	1	exon	ENSRNOG00000005502,	+	NB501259:26:HYTWLBGXX:1:11304:23185:16508,NB501259:26:HYTWLBGXX:1:11306:8981:5420,NB501259:26:HYTWLBGXX:1:12310:1792:4951,NB501259:26:HYTWLBGXX:1:13108:4332:6037,NB501259:26:HYTWLBGXX:1:22102:12865:2710,NB501259:26:HYTWLBGXX:1:22112:25242:8938,NB501259:26:HYTWLBGXX:1:22302:13436:2160,NB501259:26:HYTWLBGXX:1:22308:25319:16357,NB501259:26:HYTWLBGXX:2:11207:17901:17532,NB501259:26:HYTWLBGXX:2:12103:4077:17930,NB501259:26:HYTWLBGXX:2:13309:20574:5667,NB501259:26:HYTWLBGXX:2:21105:20500:5874,NB501259:26:HYTWLBGXX:3:11603:6116:12618,NB501259:26:HYTWLBGXX:3:12505:6871:5727,NB501259:26:HYTWLBGXX:3:12606:1356:2381,NB501259:26:HYTWLBGXX:3:13403:2068:8971,NB501259:26:HYTWLBGXX:3:13511:8877:19693,NB501259:26:HYTWLBGXX:3:21604:21196:9127,NB501259:26:HYTWLBGXX:3:22402:18810:16355,NB501259:26:HYTWLBGXX:4:12505:6294:15660,NB501259:26:HYTWLBGXX:1:21204:21564:2611,NB501259:26:HYTWLBGXX:2:13301:11172:1845,NB501259:26:HYTWLBGXX:3:12605:26809:2369,
4:33227378|33243858	4	33227378	33243858	5	4_3_0	33	0.233	exon	ENSRNOG00000008869,	+	NB501259:26:HYTWLBGXX:1:21108:9151:12691,NB501259:26:HYTWLBGXX:1:23106:17707:5846,NB501259:26:HYTWLBGXX:2:13205:9036:18804,NB501259:26:HYTWLBGXX:4:22411:24373:10680,NB501259:26:HYTWLBGXX:2:22308:7017:7214,
4:66617526|66646151	4	66617526	66646151	12	2_2_0	25	0.490	exon	ENSRNOG00000013251,	+	NB501259:26:HYTWLBGXX:1:21211:1419:11524,NB501259:26:HYTWLBGXX:1:21212:26838:11518,NB501259:26:HYTWLBGXX:2:13201:10749:1735,NB501259:26:HYTWLBGXX:2:21210:3882:7656,NB501259:26:HYTWLBGXX:2:22304:19805:19619,NB501259:26:HYTWLBGXX:3:11405:21208:18814,NB501259:26:HYTWLBGXX:3:13503:13287:3235,NB501259:26:HYTWLBGXX:3:13605:15915:10500,NB501259:26:HYTWLBGXX:3:22508:3827:14104,NB501259:26:HYTWLBGXX:3:22511:18222:19596,NB501259:26:HYTWLBGXX:3:23410:17038:10997,NB501259:26:HYTWLBGXX:4:22601:6512:8502,
4:66630322|66646151	4	66630322	66646151	2	1_2_0	35	0.103	exon	ENSRNOG00000013251,	+	NB501259:26:HYTWLBGXX:4:11508:2837:15389,NB501259:26:HYTWLBGXX:4:23502:21173:19753,
4:95149591|95205604	4	95149591	95205604	6	0_2_2	0	1	exon	ENSRNOG00000023679,	+	NB501259:26:HYTWLBGXX:1:23103:20301:11538,NB501259:26:HYTWLBGXX:2:22304:16174:17929,NB501259:26:HYTWLBGXX:3:12505:7332:13424,NB501259:26:HYTWLBGXX:4:11407:12094:16520,NB501259:26:HYTWLBGXX:3:12607:15414:5288,NB501259:26:HYTWLBGXX:4:22609:4566:13868,
4:126274545|126302187	4	126274545	126302187	10	3_5_0	0	1	exon	ENSRNOG00000022060,	-	NB501259:26:HYTWLBGXX:2:11211:19320:12112,NB501259:26:HYTWLBGXX:2:13201:3641:9650,NB501259:26:HYTWLBGXX:3:11610:3941:10081,NB501259:26:HYTWLBGXX:3:13610:14593:16102,NB501259:26:HYTWLBGXX:3:21410:17488:1028,NB501259:26:HYTWLBGXX:3:23509:9949:2904,NB501259:26:HYTWLBGXX:4:12404:24308:5086,NB501259:26:HYTWLBGXX:4:21402:18789:4562,NB501259:26:HYTWLBGXX:1:13207:8128:3515,NB501259:26:HYTWLBGXX:3:13610:1736:8075,
4:144296420|144330408	4	144296420	144330408	10	3_3_0	6	0.769	exon	ENSRNOG00000005662,	+	NB501259:26:HYTWLBGXX:1:13309:8469:2131,NB501259:26:HYTWLBGXX:2:12209:13441:16313,NB501259:26:HYTWLBGXX:2:13204:12635:19696,NB501259:26:HYTWLBGXX:2:21109:11116:16563,NB501259:26:HYTWLBGXX:2:21212:17801:10902,NB501259:26:HYTWLBGXX:2:22209:1963:4343,NB501259:26:HYTWLBGXX:3:12404:25602:18339,NB501259:26:HYTWLBGXX:3:12604:13978:9458,NB501259:26:HYTWLBGXX:4:22601:18861:4946,NB501259:26:HYTWLBGXX:4:22605:3977:7387,
5:6280415|6325304	5	6280415	6325304	3	1_1_0	0	1	exon	ENSRNOG00000008966,	+	NB501259:26:HYTWLBGXX:1:22308:22719:3871,NB501259:26:HYTWLBGXX:3:11606:26269:12422,NB501259:26:HYTWLBGXX:3:23512:8537:15976,
5:102326743|102327450	5	102326743	102327450	37	10_10_0	12	0.860	exon	ENSRNOG00000011280,	-	NB501259:26:HYTWLBGXX:1:21212:14723:4202,NB501259:26:HYTWLBGXX:1:22203:6031:10558,NB501259:26:HYTWLBGXX:1:22307:6533:9453,NB501259:26:HYTWLBGXX:1:23206:2528:14274,NB501259:26:HYTWLBGXX:1:23309:14512:2662,NB501259:26:HYTWLBGXX:2:11206:12337:14874,NB501259:26:HYTWLBGXX:2:12306:21441:19600,NB501259:26:HYTWLBGXX:2:13311:26609:8627,NB501259:26:HYTWLBGXX:2:23308:11918:8598,NB501259:26:HYTWLBGXX:3:13504:16128:10483,NB501259:26:HYTWLBGXX:3:13601:7436:9052,NB501259:26:HYTWLBGXX:3:13608:26433:16091,NB501259:26:HYTWLBGXX:3:21507:11685:16999,NB501259:26:HYTWLBGXX:3:23601:17868:8746,NB501259:26:HYTWLBGXX:4:11501:23321:16916,NB501259:26:HYTWLBGXX:4:11606:24337:20361,NB501259:26:HYTWLBGXX:4:21408:10744:18513,NB501259:26:HYTWLBGXX:1:11302:15404:17742,NB501259:26:HYTWLBGXX:1:21106:12759:12478,NB501259:26:HYTWLBGXX:1:21304:9917:18192,NB501259:26:HYTWLBGXX:1:23102:10960:17781,NB501259:26:HYTWLBGXX:2:12210:8912:2178,NB501259:26:HYTWLBGXX:2:13104:10101:6913,NB501259:26:HYTWLBGXX:2:13310:1144:8632,NB501259:26:HYTWLBGXX:2:21201:4653:7545,NB501259:26:HYTWLBGXX:2:21204:20411:1188,NB501259:26:HYTWLBGXX:2:23106:23854:3330,NB501259:26:HYTWLBGXX:2:23203:4351:14072,NB501259:26:HYTWLBGXX:3:11503:12512:10176,NB501259:26:HYTWLBGXX:3:12511:15301:16972,NB501259:26:HYTWLBGXX:3:13609:1090:16090,NB501259:26:HYTWLBGXX:4:11507:2846:16617,NB501259:26:HYTWLBGXX:4:11609:21851:2475,NB501259:26:HYTWLBGXX:4:12511:7636:2044,NB501259:26:HYTWLBGXX:4:13512:7992:5005,NB501259:26:HYTWLBGXX:4:22410:1667:12228,NB501259:26:HYTWLBGXX:4:22506:17395:12577,
